,hex9,value
625,891f160201bffff,2.8511834
626,891f1602023ffff,11.385664
627,891f1602027ffff,3.7583992
628,891f160202bffff,20.09281
629,891f160202fffff,13.116812
630,891f1602033ffff,5.23702
631,891f1602037ffff,3.214444
632,891f160203bffff,11.3217535
633,891f1602053ffff,8.062097
634,891f160205bffff,17.436932
635,891f1602063ffff,27.193098
636,891f1602067ffff,26.373182
637,891f160206bffff,34.728794
638,891f160206fffff,32.835884
639,891f1602073ffff,20.123352
640,891f1602077ffff,18.894524
641,891f160207bffff,26.86192
642,891f1602083ffff,17.308453
643,891f1602087ffff,7.625645
644,891f160208bffff,17.536865
645,891f160208fffff,15.904969
646,891f1602093ffff,13.650086
647,891f1602097ffff,5.5999494
648,891f160209bffff,23.065632
649,891f16020a3ffff,4.786374
650,891f16020a7ffff,3.689626
651,891f16020abffff,5.729538
652,891f16020afffff,2.7375581
653,891f16020b3ffff,4.1006384
654,891f16020b7ffff,2.1864524
655,891f16020bbffff,12.287595
656,891f16020c3ffff,9.31745
657,891f16020c7ffff,9.703485
658,891f16020cbffff,3.1929848
659,891f16020cfffff,4.68083
660,891f16020d3ffff,16.73887
661,891f16020d7ffff,18.727018
662,891f16020dbffff,7.2027802
663,891f1602103ffff,11.397807
664,891f1602107ffff,14.031485
665,891f160210bffff,18.242235
666,891f160210fffff,18.655949
667,891f1602113ffff,4.6992173
668,891f1602117ffff,5.868473
669,891f160211bffff,13.846732
670,891f1602123ffff,31.581446
671,891f1602127ffff,37.53721
672,891f160212bffff,33.028126
673,891f160212fffff,38.61032
674,891f1602133ffff,23.472437
675,891f1602137ffff,30.409079
676,891f160213bffff,23.49346
677,891f1602143ffff,6.9457064
678,891f1602147ffff,18.031702
679,891f160214bffff,2.813974
680,891f160214fffff,10.732885
681,891f1602153ffff,5.9816594
682,891f1602157ffff,15.511923
683,891f160215bffff,3.7354612
684,891f1602163ffff,31.084106
685,891f1602167ffff,37.757378
686,891f160216bffff,27.146437
687,891f160216fffff,38.1257
688,891f1602173ffff,25.380466
689,891f1602177ffff,27.58655
690,891f160217bffff,22.085709
691,891f1602183ffff,7.51117
692,891f1602187ffff,12.163628
693,891f160218bffff,3.3690226
694,891f160218fffff,4.27272
695,891f1602193ffff,15.66261
696,891f1602197ffff,13.374016
697,891f160219bffff,9.884705
698,891f16021a3ffff,23.42518
699,891f16021a7ffff,28.760815
700,891f16021abffff,16.58608
701,891f16021afffff,25.262877
702,891f16021b3ffff,21.607004
703,891f16021b7ffff,26.986483
704,891f16021bbffff,12.915588
705,891f16021c3ffff,5.041508
706,891f16021c7ffff,6.849552
707,891f16021cbffff,6.6002793
708,891f16021cfffff,12.670179
709,891f16021d3ffff,6.293195
710,891f16021d7ffff,4.322243
711,891f16021dbffff,4.225025
712,891f1602203ffff,15.467999
713,891f1602207ffff,24.256483
714,891f160220bffff,7.6108246
715,891f160220fffff,15.644657
716,891f1602213ffff,11.045361
717,891f160221bffff,6.9448037
718,891f1602223ffff,35.91068
719,891f1602227ffff,42.968468
720,891f160222bffff,26.8169
721,891f160222fffff,32.559822
722,891f1602233ffff,32.81449
723,891f1602237ffff,45.41036
724,891f160223bffff,26.209358
725,891f1602243ffff,7.4988594
726,891f1602247ffff,2.7173884
727,891f160224bffff,17.471325
728,891f160224fffff,9.284304
729,891f1602253ffff,3.142712
730,891f1602257ffff,2.6797016
731,891f160225bffff,14.031009
732,891f1602263ffff,9.155568
733,891f1602267ffff,16.313538
734,891f160226bffff,2.4951513
735,891f160226fffff,5.77446
736,891f1602273ffff,7.650886
737,891f1602277ffff,18.013817
738,891f160227bffff,2.6062915
739,891f1602283ffff,15.824877
740,891f160228bffff,8.262914
741,891f1602293ffff,19.235193
742,891f1602297ffff,25.524714
743,891f160229bffff,8.922461
744,891f16022c3ffff,2.2794776
745,891f16022cfffff,3.4042404
746,891f16022d3ffff,2.0633736
747,891f16022d7ffff,2.2821596
748,891f16022dbffff,5.398197
749,891f1602303ffff,10.285041
750,891f1602307ffff,2.7765777
751,891f160230bffff,16.670416
752,891f160230fffff,5.6787705
753,891f1602313ffff,13.92283
754,891f1602317ffff,4.513011
755,891f160231bffff,20.945913
756,891f1602323ffff,13.735955
757,891f1602327ffff,15.363032
758,891f160232bffff,8.7098675
759,891f160232fffff,7.337926
760,891f1602333ffff,11.284792
761,891f1602337ffff,21.20332
762,891f160233bffff,4.8814135
763,891f1602343ffff,31.795918
764,891f1602347ffff,21.041666
765,891f160234bffff,33.966938
766,891f160234fffff,25.525774
767,891f1602353ffff,37.856174
768,891f1602357ffff,27.09274
769,891f160235bffff,37.909374
770,891f1602363ffff,4.3333335
771,891f1602367ffff,6.518074
772,891f160236bffff,8.290322
773,891f160236fffff,3.258427
774,891f1602373ffff,10.136842
775,891f1602377ffff,2.6321838
776,891f160237bffff,14.852632
777,891f1602383ffff,15.515219
778,891f1602387ffff,5.124883
779,891f160238bffff,19.936256
780,891f160238fffff,8.984192
781,891f1602393ffff,21.035807
782,891f1602397ffff,10.861089
783,891f160239bffff,26.277748
784,891f16023a3ffff,12.002146
785,891f16023a7ffff,22.60481
786,891f16023abffff,7.0091033
787,891f16023afffff,17.74543
788,891f16023b3ffff,5.482584
789,891f16023b7ffff,16.388083
790,891f16023bbffff,2.8955545
791,891f16023c3ffff,33.22811
792,891f16023c7ffff,27.38596
793,891f16023cbffff,43.008144
794,891f16023cfffff,31.536802
795,891f16023d3ffff,40.88748
796,891f16023d7ffff,30.897472
797,891f1602403ffff,10.267214
798,891f1602407ffff,2.7356126
799,891f160240bffff,19.637554
800,891f160240fffff,11.34298
801,891f1602413ffff,11.40123
802,891f1602417ffff,2.8816793
803,891f160241bffff,21.020887
804,891f1602423ffff,2.608276
805,891f1602427ffff,4.700496
806,891f160242bffff,10.570564
807,891f160242fffff,3.905108
808,891f1602433ffff,5.214525
809,891f1602437ffff,10.344277
810,891f160243bffff,5.529184
811,891f1602443ffff,36.046898
812,891f1602447ffff,29.688944
813,891f160244bffff,27.881233
814,891f160244fffff,30.045662
815,891f1602453ffff,34.981518
816,891f1602457ffff,29.534899
817,891f160245bffff,32.52352
818,891f1602463ffff,26.47992
819,891f1602467ffff,20.98459
820,891f160246bffff,24.4126
821,891f160246fffff,26.25895
822,891f1602473ffff,21.921673
823,891f1602477ffff,16.229744
824,891f160247bffff,29.972929
825,891f1602483ffff,4.46142
826,891f1602487ffff,5.947859
827,891f160248bffff,12.064643
828,891f160248fffff,3.6475239
829,891f1602493ffff,2.8294973
830,891f1602497ffff,5.2025337
831,891f160249bffff,11.903749
832,891f16024a3ffff,17.60577
833,891f16024a7ffff,18.703165
834,891f16024abffff,8.575396
835,891f16024afffff,15.802071
836,891f16024b3ffff,14.083944
837,891f16024b7ffff,13.608212
838,891f16024bbffff,7.887729
839,891f16024c3ffff,30.360577
840,891f16024c7ffff,23.197586
841,891f16024cbffff,29.400398
842,891f16024cfffff,30.80863
843,891f16024d3ffff,24.02981
844,891f16024d7ffff,22.227129
845,891f16024dbffff,23.253515
846,891f1602503ffff,4.5123215
847,891f1602507ffff,2.5830295
848,891f160250bffff,13.936955
849,891f160250fffff,8.595453
850,891f1602513ffff,2.499501
851,891f1602517ffff,7.525132
852,891f160251bffff,8.86844
853,891f160252bffff,21.651958
854,891f160253bffff,7.9219713
855,891f1602543ffff,11.679008
856,891f1602547ffff,17.91743
857,891f160254bffff,2.3958068
858,891f160254fffff,6.010309
859,891f1602553ffff,17.288881
860,891f1602557ffff,18.107769
861,891f160255bffff,2.3226209
862,891f1602563ffff,20.858662
863,891f1602567ffff,19.17823
864,891f160256bffff,14.373576
865,891f160256fffff,13.052789
866,891f1602573ffff,18.513866
867,891f1602577ffff,14.808549
868,891f160257bffff,15.386072
869,891f1602583ffff,13.071071
870,891f1602587ffff,16.803669
871,891f160258bffff,3.7829268
872,891f160258fffff,11.567215
