,hex9,value,color
2736,89196bbaecfffff,20299391,[254, 201, 141]
2737,89196b04e47ffff,25139634,[254, 188, 130]
2738,89196bb5cb7ffff,16698615,[253, 210, 149]
2739,89196bb5453ffff,19562573,[254, 203, 142]
2740,89196ba22d7ffff,2685564,[254, 183, 125]
2741,89196b8680fffff,18767521,[253, 205, 144]
2742,89196bb60b3ffff,2816762,[254, 179, 123]
2743,8919694a0d7ffff,24043848,[254, 190, 131]
2744,8919694f10fffff,27214768,[254, 183, 125]
2745,89196ba10b3ffff,29102986,[254, 177, 121]
2746,89196badd73ffff,31303508,[254, 172, 117]
2747,8919694b3cbffff,2404321,[254, 190, 131]
2748,89196ba724fffff,90872437,[252, 232, 170]
2749,891969499d7ffff,10536708,[252, 227, 165]
2750,89196978abbffff,6414377,[252, 240, 177]
2751,89196ba2a8fffff,10890553,[252, 227, 165]
2752,89196960027ffff,12598334,[253, 221, 159]
2753,89196969d07ffff,10679211,[252, 227, 165]
2754,89196b05a57ffff,8651252,[182, 54, 121]
2755,89196b84dcbffff,8386592,[189, 57, 119]
2756,89196bad1bbffff,8576657,[184, 55, 120]
2757,891fa492987ffff,785118,[202, 62, 114]
2758,89196bab36bffff,8054547,[197, 60, 116]
2759,89196bb9447ffff,8696528,[182, 54, 121]
2760,8919694807bffff,8906418,[177, 53, 122]
2761,89196bb1913ffff,8219007,[194, 58, 117]
2762,89196949d93ffff,44017456,[251, 136, 97]
2763,8919696b4c3ffff,4136351,[252, 144, 100]
2764,89196b33007ffff,45153057,[251, 132, 96]
2765,89196b94e07ffff,41733867,[252, 142, 99]
2766,89196bba307ffff,33741375,[253, 164, 112]
2767,89196b1600bffff,3197124,[254, 170, 116]
2768,89196b33563ffff,3299463,[254, 166, 113]
2769,8919694f3c3ffff,28125952,[254, 179, 123]
2770,89196b069bbffff,38104304,[253, 151, 104]
2771,89196ba763bffff,35153633,[253, 161, 110]
2772,8919694ada7ffff,37268718,[253, 155, 106]
2773,89196baa133ffff,4522232,[251, 132, 96]
2774,8919694b57bffff,3816093,[253, 151, 104]
2775,89196b30037ffff,32993418,[254, 166, 113]
2776,89196bae26fffff,33446877,[253, 164, 112]
2777,89196b86c57ffff,4222441,[252, 140, 99]
2778,89196b96167ffff,37393538,[253, 153, 105]
2779,89196ba1263ffff,4257917,[252, 140, 99]
2780,89196bb882fffff,21415806,[254, 198, 137]
2781,89196978b5bffff,21294436,[254, 198, 137]
2782,89196949107ffff,19266917,[254, 203, 142]
2783,89196bb621bffff,19981262,[254, 201, 141]
2784,89196bb82cfffff,1707732,[253, 210, 149]
2785,89196b1663bffff,2364858,[254, 192, 133]
2786,89196b96ecbffff,15082296,[253, 216, 154]
2787,89196942e67ffff,18717535,[253, 205, 144]
2788,89196ba2cc7ffff,10913207,[252, 227, 165]
2789,89196969a53ffff,11353142,[253, 225, 163]
2790,89196b05927ffff,18756458,[253, 205, 144]
2791,89196b169abffff,21588333,[254, 198, 137]
2792,89196bace63ffff,15648201,[253, 214, 152]
2793,89196bada67ffff,13566063,[253, 220, 157]
2794,89196bb232bffff,15471545,[253, 214, 152]
2795,89196ba106bffff,11006858,[252, 227, 165]
2796,89196bb30dbffff,13418356,[253, 220, 157]
2797,89196bb965bffff,12717372,[253, 221, 159]
2798,89196bb6467ffff,9859189,[252, 229, 166]
2799,89196ba264bffff,32994153,[251, 247, 185]
2800,89196b16c5bffff,13648849,[253, 220, 157]
2801,8919696a4c7ffff,74104156,[252, 236, 174]
2802,89196bb3033ffff,91578265,[252, 230, 168]
2803,8919694d6b3ffff,30680304,[251, 247, 185]
2804,89196b8608fffff,37332095,[251, 247, 185]
2805,89196b84d5bffff,11374714,[253, 225, 163]
2806,89196ba1837ffff,1237454,[253, 223, 161]
2807,89196b14dd7ffff,24807605,[254, 188, 130]
2808,89196b15c0bffff,19019398,[253, 205, 144]
2809,89196badb4bffff,24795684,[254, 188, 130]
2810,8919696a62fffff,21885908,[254, 198, 137]
2811,89196bb5a77ffff,28406516,[254, 179, 123]
2812,89196bb9d43ffff,2425124,[254, 190, 131]
2813,89196ba152fffff,29340527,[254, 175, 120]
2814,89196b1457bffff,9382995,[252, 230, 168]
2815,89196b0e92fffff,7299907,[252, 236, 174]
2816,8919694c837ffff,94524023,[252, 230, 168]
2817,8919697869bffff,616076,[252, 240, 177]
2818,89196bb298bffff,16735961,[253, 210, 149]
2819,89196bb0577ffff,1168396,[253, 225, 163]
2820,89196940e33ffff,33131147,[254, 166, 113]
2821,89196bb2bd3ffff,6575506,[229, 80, 99]
2822,8919694f203ffff,6564976,[229, 80, 99]
2823,891fa496427ffff,62095127,[236, 88, 95]
2824,8919694d367ffff,39857944,[252, 147, 102]
2825,8919682cb6fffff,4509276,[251, 132, 96]
2826,89196bac9bbffff,38541086,[253, 151, 104]
2827,89196ba4963ffff,4328362,[251, 138, 98]
2828,8919696ae6fffff,3670479,[253, 155, 106]
2829,8919696ac8fffff,41734175,[252, 142, 99]
2830,89196bb21dbffff,34434966,[253, 162, 111]
2831,89196941c83ffff,5398223,[245, 108, 91]
2832,89196ba2343ffff,58939526,[239, 94, 93]
2833,89196ba0b6fffff,52168994,[246, 112, 91]
2834,8919694aea7ffff,5758749,[241, 97, 92]
2835,8919694cc37ffff,5027962,[248, 117, 92]
2836,8919694c923ffff,55894224,[243, 103, 91]
2837,8919694aadbffff,48627573,[249, 123, 93]
2838,89196b968b7ffff,32633113,[254, 168, 115]
2839,89196bb0e7bffff,37637883,[253, 153, 105]
2840,89196ba802fffff,30396487,[254, 174, 118]
2841,89196ba43cbffff,3589344,[253, 159, 108]
2842,8919694999bffff,28809817,[254, 177, 121]
2843,8919696808bffff,33726335,[253, 164, 112]
2844,89196bb8833ffff,27858674,[254, 181, 124]
2845,89196bb6413ffff,4642243,[250, 128, 94]
2846,89196958a2bffff,51530415,[247, 113, 91]
2847,89196b84b97ffff,44088247,[251, 134, 96]
2848,8919694a823ffff,4936241,[249, 121, 92]
2849,89196979e93ffff,4257001,[252, 140, 99]
2850,89196bad2cfffff,47191943,[250, 127, 94]
2851,89196ba55a7ffff,41246514,[252, 144, 100]
2852,89196baf5b7ffff,36629136,[253, 157, 107]
2853,89196948a67ffff,42065244,[252, 140, 99]
2854,89196bb9a2fffff,33422917,[253, 164, 112]
2855,89196ba7237ffff,38966946,[253, 149, 103]
2856,89196ba2d2fffff,34904329,[253, 161, 110]
2857,89196bb718bffff,40391658,[252, 146, 101]
2858,8919694f1c3ffff,31059382,[254, 172, 117]
2859,89196bb714bffff,499849,[248, 119, 92]
2860,89196bac0d3ffff,55524683,[243, 103, 91]
2861,89196bab243ffff,47100283,[250, 127, 94]
2862,89196ba1143ffff,5271591,[246, 112, 91]
2863,891fa496183ffff,47505503,[249, 125, 93]
2864,89196bbb10fffff,53049785,[246, 110, 91]
2865,89196b8620bffff,4460404,[251, 134, 96]
2866,89196ba744bffff,25512368,[254, 187, 128]
2867,89196b14b23ffff,31070876,[254, 172, 117]
2868,89196b0596fffff,24489133,[254, 190, 131]
2869,89196bad1afffff,29286177,[254, 177, 121]
2870,89196b85ddbffff,22466016,[254, 196, 136]
2871,89196b8581bffff,28147578,[254, 179, 123]
2872,8919694a01bffff,20527715,[254, 201, 141]
2873,89196bb286bffff,72140684,[217, 70, 106]
2874,89196979e63ffff,724234,[215, 69, 107]
2875,89196bb6cafffff,7173983,[217, 70, 106]
2876,89196bad603ffff,71793374,[217, 70, 106]
2877,8919694cd77ffff,6789608,[225, 76, 102]
2878,8919694338fffff,6786264,[225, 76, 102]
2879,891fa4935dbffff,71287236,[218, 71, 105]
2880,89196b86e83ffff,71976777,[217, 70, 106]
2881,891969790dbffff,7288348,[215, 69, 107]
2882,89196ba96cbffff,6741828,[226, 77, 101]
2883,89196b04273ffff,681483,[225, 76, 102]
2884,8919694c2b3ffff,7266023,[215, 69, 107]
2885,8919696934fffff,7364915,[214, 68, 108]
2886,8919694eb77ffff,7177227,[217, 70, 106]
2887,89196b04e87ffff,67269263,[226, 77, 101]
2888,89196bb2423ffff,6804413,[225, 76, 102]
2889,8919696320bffff,64860576,[231, 82, 98]
2890,89196ba62dbffff,6422086,[232, 84, 97]
2891,89196b0697bffff,6448257,[231, 82, 98]
2892,89196ba4643ffff,69547266,[222, 74, 103]
2893,89196baa8d7ffff,62754077,[235, 86, 96]
2894,89196ba83d7ffff,62761587,[235, 86, 96]
2895,89196baa9abffff,62616914,[235, 86, 96]
2896,89196bb6437ffff,58742017,[240, 96, 93]
2897,891fa4966abffff,5832215,[240, 96, 93]
2898,89196bba337ffff,67044526,[226, 77, 101]
2899,89196b94877ffff,66968223,[226, 77, 101]
2900,89196bb6bd3ffff,6319616,[234, 85, 96]
2901,89196bad973ffff,5891388,[239, 94, 93]
2902,89196b8600fffff,5927672,[239, 94, 93]
2903,89196bac4c7ffff,63819326,[232, 84, 97]
2904,8919696347bffff,6326093,[234, 85, 96]
2905,89196bba9abffff,54745356,[245, 106, 91]
2906,89196bb91b3ffff,54577905,[245, 106, 91]
2907,89196bb81a7ffff,5940273,[239, 94, 93]
2908,89196ba611bffff,64320576,[231, 82, 98]
2909,8919694ae53ffff,65506274,[230, 81, 98]
2910,89196ba6827ffff,68174004,[225, 76, 102]
2911,89196b3056fffff,6891342,[224, 75, 102]
2912,89196bb1b3bffff,5980378,[238, 93, 93]
2913,8919682c923ffff,60529644,[238, 91, 94]
2914,89196b04d8fffff,6332844,[234, 85, 96]
2915,89196945b1bffff,63601157,[232, 84, 97]
2916,89196bb238bffff,67587617,[226, 77, 101]
2917,891969588b7ffff,61335483,[237, 89, 95]
2918,89196baced3ffff,6660221,[228, 78, 100]
2919,8919696310fffff,6110703,[237, 89, 95]
2920,8919694984fffff,6434753,[231, 82, 98]
2921,89196bb925bffff,5803272,[241, 97, 92]
2922,89196bae32fffff,32874707,[254, 166, 113]
2923,89196ba4577ffff,34668694,[253, 161, 110]
2924,8919694b243ffff,32419316,[254, 168, 115]
2925,89196b06367ffff,35177092,[253, 161, 110]
2926,89196bad117ffff,2590777,[254, 187, 128]
2927,89196bb9cc3ffff,29863115,[254, 175, 120]
2928,89196b063abffff,43294604,[251, 138, 98]
2929,89196b04e57ffff,4244059,[252, 140, 99]
2930,89196b96edbffff,4477009,[251, 132, 96]
2931,89196b328c3ffff,39458538,[252, 147, 102]
2932,89196ba604fffff,32105974,[254, 168, 115]
2933,89196b85b03ffff,340339,[253, 162, 111]
2934,89196bb0333ffff,36237957,[253, 157, 107]
2935,89196ba6c13ffff,3737414,[253, 153, 105]
2936,89196b963bbffff,31529138,[254, 170, 116]
2937,8919694aecbffff,32774277,[254, 166, 113]
2938,89196bb2ecbffff,3552859,[253, 159, 108]
2939,89196948b13ffff,39395916,[252, 147, 102]
2940,89196b96b47ffff,35156682,[253, 161, 110]
2941,89196bb0edbffff,22493406,[254, 196, 136]
2942,89196969c57ffff,2802197,[254, 179, 123]
2943,89196b04c67ffff,2171585,[254, 198, 137]
2944,89196b06b03ffff,26245222,[254, 185, 127]
2945,89196b865d7ffff,19521794,[254, 203, 142]
2946,8919694cc0bffff,24789473,[254, 188, 130]
2947,89196b321d7ffff,176343,[253, 209, 147]
2948,89196bb1ea7ffff,3588071,[253, 159, 108]
2949,89196b16e6fffff,4215948,[252, 140, 99]
2950,89196b16ad3ffff,3515754,[253, 161, 110]
2951,89196978b47ffff,33401958,[253, 164, 112]
2952,89196bb6147ffff,38774548,[253, 149, 103]
2953,89196bba97bffff,3126208,[254, 172, 117]
2954,89196bac523ffff,18817936,[253, 205, 144]
2955,89196b06a0fffff,52158896,[246, 112, 91]
2956,89196941e93ffff,49834185,[248, 119, 92]
2957,89196ba0227ffff,4838947,[249, 123, 93]
2958,8919696b28bffff,4723283,[250, 127, 94]
2959,89196b14023ffff,5732542,[242, 99, 92]
2960,891969694a3ffff,5501996,[244, 104, 91]
2961,8919694cd43ffff,43035664,[251, 138, 98]
2962,89196b865d3ffff,41632554,[252, 142, 99]
2963,89196bab347ffff,3993266,[252, 147, 102]
2964,89196949b43ffff,37984133,[253, 153, 105]
2965,891fa49246fffff,47458296,[249, 125, 93]
2966,89196bac9b7ffff,448592,[251, 132, 96]
2967,89196978613ffff,44902324,[251, 132, 96]
2968,89196978957ffff,5134975,[247, 115, 92]
2969,89196ba6683ffff,45016416,[251, 132, 96]
2970,8919694eab7ffff,51115723,[247, 115, 92]
2971,89196ba563bffff,4740902,[250, 127, 94]
2972,8919696a23bffff,41074478,[252, 144, 100]
2973,89196961ecbffff,39318381,[253, 149, 103]
2974,89196bb81b3ffff,45641895,[250, 130, 95]
2975,89196948ca7ffff,4258015,[252, 140, 99]
2976,891969410d7ffff,6043456,[238, 91, 94]
2977,89196bad49bffff,6261113,[235, 86, 96]
2978,89196978a93ffff,59442573,[239, 94, 93]
2979,89196bb9cb7ffff,59727905,[238, 93, 93]
2980,89196b1634bffff,5634066,[243, 101, 92]
2981,89196b94ca7ffff,61250493,[237, 89, 95]
2982,89196b84547ffff,5403118,[245, 108, 91]
2983,89196b32107ffff,5574024,[243, 103, 91]
2984,89196b142abffff,56505,[243, 101, 92]
2985,89196ba6197ffff,52770415,[246, 112, 91]
2986,89196ba1ed3ffff,52814927,[246, 112, 91]
2987,8919697abd3ffff,61455835,[237, 89, 95]
2988,89196ba4e6fffff,5964037,[238, 93, 93]
2989,89196bb2a97ffff,57672837,[241, 97, 92]
2990,89196bae0c7ffff,50785547,[248, 117, 92]
2991,89196bbac03ffff,5752391,[242, 99, 92]
2992,89196949643ffff,4751127,[249, 125, 93]
2993,89196bb4317ffff,519954,[247, 113, 91]
2994,89196948e43ffff,288497,[254, 177, 121]
2995,89196948d97ffff,3456564,[253, 162, 111]
2996,89196ba904fffff,2391624,[254, 190, 131]
2997,89196ba4b4bffff,27818333,[254, 181, 124]
2998,89196b940a7ffff,31012556,[254, 172, 117]
2999,89196ba320fffff,34383098,[253, 162, 111]
3000,89196941dd7ffff,25301555,[254, 187, 128]
3001,89196941dafffff,43784673,[251, 136, 97]
3002,89196ba4b9bffff,32874128,[254, 166, 113]
3003,8919694d1dbffff,3938478,[252, 147, 102]
3004,89196b96977ffff,38556147,[253, 151, 104]
3005,89196bb9e87ffff,4311502,[251, 138, 98]
3006,89196bb824fffff,31624373,[254, 170, 116]
3007,89196bbaea3ffff,14636079,[253, 216, 154]
3008,89196bb026bffff,18745977,[253, 205, 144]
3009,89196ba1473ffff,9136289,[252, 230, 168]
3010,89196ba4663ffff,13784736,[253, 220, 157]
3011,89196ba4eafffff,16962478,[253, 210, 149]
3012,8919694caafffff,2006544,[254, 201, 141]
3013,89196bb2cc3ffff,11485638,[253, 225, 163]
3014,89196b85c93ffff,23967375,[254, 190, 131]
3015,89196b85a8bffff,29526953,[254, 175, 120]
3016,89196ba4d17ffff,20384476,[254, 201, 141]
3017,89196978067ffff,25656428,[254, 187, 128]
3018,891969623bbffff,2360157,[254, 192, 133]
3019,89196ba604fffff,28412964,[254, 179, 123]
3020,89196bb8643ffff,18822731,[253, 205, 144]
3021,89196bb4dcfffff,38227512,[253, 151, 104]
3022,89196bb639bffff,41368774,[252, 144, 100]
3023,89196b16183ffff,32831196,[254, 166, 113]
3024,89196bb93afffff,35957124,[253, 159, 108]
3025,89196941d67ffff,4108985,[252, 144, 100]
3026,89196b85977ffff,43599883,[251, 136, 97]
3027,89196978073ffff,3554044,[253, 159, 108]
3028,89196ba9467ffff,4354904,[251, 136, 97]
3029,89196b323cbffff,47661533,[249, 125, 93]
3030,89196bb9337ffff,3850361,[253, 151, 104]
3031,89196bb7343ffff,4313791,[251, 138, 98]
3032,8919696968fffff,449178,[251, 132, 96]
3033,89196b846bbffff,47983564,[249, 125, 93]
3034,89196941bb3ffff,39579375,[252, 147, 102]
3035,8919697944fffff,25148425,[254, 188, 130]
3036,89196ba319bffff,27686643,[254, 181, 124]
3037,89196bba5cfffff,20542166,[254, 201, 141]
3038,89196b32cafffff,2232022,[254, 196, 136]
3039,89196b16597ffff,29085999,[254, 177, 121]
3040,89196b05c63ffff,30676777,[254, 172, 117]
3041,89196bb1197ffff,2399792,[254, 190, 131]
3042,89196940153ffff,44660005,[251, 134, 96]
3043,8919696add7ffff,43058765,[251, 138, 98]
3044,89196949bd3ffff,50313384,[248, 117, 92]
3045,8919697867bffff,4816064,[249, 123, 93]
3046,8919697b00bffff,41818755,[252, 142, 99]
3047,89196948b3bffff,39825747,[252, 147, 102]
3048,89196ba361bffff,47239746,[250, 127, 94]
3049,89196ba6c13ffff,457851,[250, 130, 95]
3050,89196ba4a67ffff,45584,[250, 130, 95]
3051,89196bb5307ffff,50714185,[248, 117, 92]
3052,8919694d52bffff,5020026,[248, 117, 92]
3053,8919696832fffff,4179279,[252, 142, 99]
3054,89196ba300fffff,4165532,[252, 142, 99]
3055,89196ba83cfffff,46456143,[250, 128, 94]
3056,89196bb4b63ffff,493448,[249, 121, 92]
3057,89196ba3013ffff,53947246,[245, 108, 91]
3058,89196bb2907ffff,4574494,[250, 130, 95]
3059,89196bb1c8bffff,5103338,[247, 115, 92]
3060,89196bb5297ffff,478449,[249, 125, 93]
3061,89196979b2bffff,5176541,[247, 113, 91]
3062,89196bb5b2fffff,44073003,[251, 136, 97]
3063,8919694e963ffff,5683598,[243, 101, 92]
3064,89196bac02fffff,55547466,[243, 103, 91]
3065,8919694db1bffff,58401523,[240, 96, 93]
3066,8919694055bffff,6047914,[238, 91, 94]
3067,89196bb1d8bffff,5329981,[246, 110, 91]
3068,89196979147ffff,5176973,[247, 113, 91]
3069,89196bacc23ffff,5626111,[243, 101, 92]
3070,89196943137ffff,34680305,[253, 161, 110]
3071,89196ba2c27ffff,33854854,[253, 164, 112]
3072,89196ba2a5bffff,4136787,[252, 144, 100]
3073,89196b06337ffff,36619536,[253, 157, 107]
3074,89196bb085bffff,3831072,[253, 151, 104]
3075,891fa492093ffff,33175159,[254, 166, 113]
3076,891969680c7ffff,32688872,[254, 166, 113]
3077,89196bb8b8bffff,3835863,[253, 151, 104]
3078,89196978263ffff,3726057,[253, 155, 106]
3079,89196949543ffff,28659636,[254, 177, 121]
3080,89196ba5e8fffff,28484497,[254, 179, 123]
3081,8919694b5a3ffff,34735452,[253, 161, 110]
3082,8919696a113ffff,481396,[249, 123, 93]
3083,89196ba2e5bffff,44721885,[251, 134, 96]
3084,8919694138fffff,4771751,[249, 125, 93]
3085,89196949e0fffff,510024,[247, 115, 92]
3086,89196b84b1bffff,46407627,[250, 128, 94]
3087,891fa492587ffff,42827803,[251, 138, 98]
3088,89196baa94fffff,47460137,[249, 125, 93]
3089,8919694c6abffff,11004537,[252, 227, 165]
3090,89196ba422fffff,12482804,[253, 221, 159]
3091,89196bb82bbffff,8639827,[252, 232, 170]
3092,89196962a23ffff,11118728,[252, 227, 165]
3093,89196b84c13ffff,6642516,[252, 238, 176]
3094,89196bb1b93ffff,74145917,[252, 236, 174]
3095,89196b94d93ffff,19966206,[254, 201, 141]
3096,89196b14a37ffff,24102227,[254, 190, 131]
3097,89196bada27ffff,17273363,[253, 209, 147]
3098,89196979b03ffff,22535874,[254, 196, 136]
3099,8919694f20bffff,15478191,[253, 214, 152]
3100,89196bb4b37ffff,19677701,[254, 203, 142]
3101,89196b14bcbffff,15624915,[253, 214, 152]
3102,8919694ec07ffff,9781735,[252, 230, 168]
3103,89196ba7207ffff,13856938,[253, 218, 156]
3104,8919697926fffff,14196542,[253, 218, 156]
3105,89196b3340fffff,76753314,[252, 236, 174]
3106,891969694c3ffff,11948267,[253, 223, 161]
3107,8919696b15bffff,30418475,[251, 249, 187]
3108,891fa4966b3ffff,42076212,[252, 245, 183]
3109,8919694e81bffff,58334235,[252, 240, 177]
3110,89196b04e4fffff,32288528,[251, 247, 185]
3111,89196bb24b3ffff,80511774,[252, 234, 172]
3112,8919697b03bffff,6741197,[252, 238, 176]
3113,8919697948fffff,7890169,[252, 234, 172]
3114,89196bab5abffff,11749799,[253, 225, 163]
3115,89196968477ffff,16886976,[253, 210, 149]
3116,8919697928fffff,10906174,[252, 227, 165]
3117,8919697b40bffff,15725645,[253, 214, 152]
3118,89196b06407ffff,9224163,[252, 230, 168]
3119,89196978903ffff,14772195,[253, 216, 154]
3120,891fa4925cbffff,6778099,[252, 238, 176]
3121,89196ba238bffff,99588824,[252, 229, 166]
3122,8919696a543ffff,12597072,[253, 221, 159]
3123,89196ba314bffff,10401688,[252, 229, 166]
3124,89196baf6b3ffff,7655071,[206, 64, 112]
3125,89196bb0333ffff,7672529,[206, 64, 112]
3126,89196958977ffff,70603896,[220, 72, 105]
3127,89196baab5bffff,7538482,[209, 66, 110]
3128,8919694b513ffff,7786999,[203, 62, 113]
3129,891969491c7ffff,69253076,[222, 74, 103]
3130,89196b14c4bffff,5301705,[246, 110, 91]
3131,89196bb9e8fffff,55973325,[243, 103, 91]
3132,89196b323c3ffff,47957695,[249, 125, 93]
3133,891969682c7ffff,52230454,[246, 112, 91]
3134,891fa49601bffff,53717275,[245, 108, 91]
3135,89196b96817ffff,4929138,[249, 121, 92]
3136,89196bba10fffff,61205703,[237, 89, 95]
3137,89196b16547ffff,6706468,[226, 77, 101]
3138,89196b84463ffff,5510982,[244, 104, 91]
3139,89196969e53ffff,62168843,[236, 88, 95]
3140,89196bace5bffff,65811396,[229, 80, 99]
3141,89196ba81c7ffff,5615187,[243, 103, 91]
3142,8919697b12bffff,75698677,[208, 65, 111]
3143,89196941b8bffff,7990785,[198, 60, 115]
3144,89196bb4a2bffff,7187238,[217, 70, 106]
3145,8919696a3b3ffff,7251744,[215, 69, 107]
3146,8919694109bffff,78276157,[203, 62, 113]
3147,89196bba3b7ffff,80507725,[197, 60, 116]
3148,8919694ed93ffff,72738486,[215, 69, 107]
3149,89196b171b3ffff,8179366,[194, 58, 117]
3150,89196bba9a7ffff,80404014,[197, 60, 116]
3151,89196baecafffff,5750808,[242, 99, 92]
3152,8919694851bffff,37889595,[253, 153, 105]
3153,89196bb6257ffff,39317397,[253, 149, 103]
3154,89196ba36b3ffff,69766934,[221, 73, 104]
3155,89196ba41a3ffff,73383813,[214, 68, 108]
3156,89196b06b03ffff,7025292,[221, 73, 104]
3157,8919694aab3ffff,71159487,[218, 71, 105]
3158,8919696a887ffff,6762082,[225, 76, 102]
3159,89196b9486bffff,7484775,[211, 66, 109]
3160,891969452a7ffff,75441494,[209, 66, 110]
3161,89196bb707bffff,3242248,[254, 168, 115]
3162,891969601a3ffff,368309,[253, 155, 106]
3163,89196948e93ffff,32665684,[254, 166, 113]
3164,8919696b143ffff,32523066,[254, 168, 115]
3165,8919694e0c3ffff,3687509,[253, 155, 106]
3166,89196bb9e4fffff,4317709,[251, 138, 98]
3167,89196b0683bffff,474202,[250, 127, 94]
3168,89196bb9c97ffff,39466797,[252, 147, 102]
3169,8919694e69bffff,44114116,[251, 134, 96]
3170,89196bb1b57ffff,41957505,[252, 142, 99]
3171,89196bb6e83ffff,4724571,[250, 127, 94]
3172,8919694ce4bffff,37906873,[253, 153, 105]
3173,8919697aabbffff,16478542,[253, 212, 151]
3174,89196ba83afffff,16547985,[253, 210, 149]
3175,89196b0596fffff,18480623,[253, 207, 146]
3176,89196bb109bffff,30718967,[254, 172, 117]
3177,89196bac40bffff,35638616,[253, 159, 108]
3178,8919694965bffff,27773843,[254, 181, 124]
3179,8919696a563ffff,30182737,[254, 174, 118]
3180,89196bb1537ffff,30108088,[254, 174, 118]
3181,89196ba344bffff,3374869,[253, 164, 112]
3182,8919694f6cbffff,3857194,[253, 151, 104]
3183,89196bae527ffff,42597837,[252, 140, 99]
3184,89196940c43ffff,33142317,[254, 166, 113]
3185,89196b966abffff,3737441,[253, 153, 105]
3186,89196b1638fffff,41602305,[252, 142, 99]
3187,89196b94137ffff,44105596,[251, 134, 96]
3188,89196bbb6afffff,35201257,[253, 161, 110]
3189,8919694a04fffff,46449165,[250, 128, 94]
3190,89196ba437bffff,5167628,[247, 113, 91]
3191,89196b14d17ffff,4186327,[252, 142, 99]
3192,89196ba55cfffff,46647095,[250, 128, 94]
3193,89196963423ffff,4705354,[250, 127, 94]
3194,89196ba86bbffff,51428896,[247, 115, 92]
3195,89196b05ca7ffff,41684424,[252, 142, 99]
3196,89196baec0bffff,2459049,[254, 188, 130]
3197,89196bb0397ffff,28937966,[254, 177, 121]
3198,89196b8e93bffff,26644543,[254, 183, 125]
3199,89196bb65b7ffff,29628044,[254, 175, 120]
3200,89196940093ffff,2228224,[254, 196, 136]
3201,89196b843abffff,6770311,[225, 76, 102]
3202,89196b84d67ffff,74383384,[211, 66, 109]
3203,89196948ea3ffff,6523498,[230, 81, 98]
3204,89196b0457bffff,7028443,[221, 73, 104]
3205,89196979e7bffff,73334766,[214, 68, 108]
3206,89196b36687ffff,6261264,[235, 86, 96]
3207,89196b85b67ffff,6940606,[222, 74, 103]
3208,89196ba8bcbffff,7597193,[208, 65, 111]
3209,8919696b2b3ffff,73353794,[214, 68, 108]
3210,89196bb2b47ffff,55558765,[243, 103, 91]
3211,89196bae0d7ffff,61742437,[236, 88, 95]
3212,8919694e287ffff,5237409,[246, 112, 91]
3213,89196b1460bffff,61273325,[237, 89, 95]
3214,89196bb89a7ffff,51160244,[247, 115, 92]
3215,89196baa237ffff,650249,[230, 81, 98]
3216,8919694ce47ffff,6491823,[231, 82, 98]
3217,89196ba1e8bffff,5840831,[240, 96, 93]
3218,89196bb420bffff,6182133,[236, 88, 95]
3219,89196baeb9bffff,6649548,[228, 78, 100]
3220,89196ba409bffff,69143413,[222, 74, 103]
3221,89196948c3bffff,7152812,[218, 71, 105]
3222,89196b1618fffff,75804014,[208, 65, 111]
3223,8919696b493ffff,58076436,[241, 97, 92]
3224,89196baf293ffff,60301597,[238, 91, 94]
3225,89196ba018bffff,51406665,[247, 115, 92]
3226,89196bb7567ffff,5840908,[240, 96, 93]
3227,8919694a2cfffff,5566961,[243, 103, 91]
3228,89196ba527bffff,50290425,[248, 117, 92]
3229,89196b94513ffff,8000831,[198, 60, 115]
3230,89196bb562bffff,76729595,[206, 64, 112]
3231,89196978943ffff,77970,[203, 62, 113]
3232,89196b8c997ffff,79730986,[198, 60, 115]
3233,89196bb0683ffff,77478984,[205, 63, 112]
3234,8919695901bffff,75696064,[208, 65, 111]
3235,89196b1698bffff,7886822,[202, 62, 114]
3236,89196959b87ffff,7593927,[208, 65, 111]
3237,89196ba1a03ffff,7335223,[214, 68, 108]
3238,8919694cc77ffff,79653154,[200, 61, 114]
3239,89196bb4d53ffff,78442915,[202, 62, 114]
3240,89196bae407ffff,73480415,[214, 68, 108]
3241,89196ba5eb7ffff,7056542,[220, 72, 105]
3242,89196ba5a4bffff,78802646,[202, 62, 114]
3243,8919694ed17ffff,70801035,[220, 72, 105]
3244,8919694a383ffff,72556406,[215, 69, 107]
3245,89196bbad23ffff,65715923,[229, 80, 99]
3246,8919694c903ffff,67234424,[226, 77, 101]
3247,89196b32c43ffff,74146416,[212, 67, 109]
3248,89196bb4183ffff,75834165,[208, 65, 111]
3249,8919694a17bffff,69170757,[222, 74, 103]
3250,89196ba30afffff,72527246,[215, 69, 107]
3251,8919696120bffff,75091216,[209, 66, 110]
3252,89196ba4ecbffff,666491,[228, 78, 100]
3253,89196b0488bffff,7494869,[211, 66, 109]
3254,89196ba04d3ffff,77471514,[205, 63, 112]
3255,89196b16953ffff,69575312,[222, 74, 103]
3256,89196979a2fffff,67669653,[225, 76, 102]
3257,89196b8608bffff,66593794,[228, 78, 100]
3258,8919696103bffff,69936143,[221, 73, 104]
3259,89196ba84bbffff,63808823,[232, 84, 97]
3260,89196968a83ffff,65735527,[229, 80, 99]
3261,89196bae443ffff,6628796,[228, 78, 100]
3262,89196bab54fffff,65430317,[230, 81, 98]
