,hex7,Value,lat,lng
43,871f16092ffffff,0.75850487,52.147392295560614,6.864396096232748
44,871f16093ffffff,0.70910496,52.15139613367572,6.8982317715896775
45,871f16094ffffff,0.8152029,52.181172509493585,6.8585834870083655
46,871f16095ffffff,0.8833281,52.185179297529714,6.8924348706481116
47,871f16096ffffff,0.7776284,52.1622786207813,6.8445728028609265
48,871f1609cffffff,0.5310273,52.17428086306244,6.946119595202436
49,871f160a0ffffff,0.861255,52.25669403625941,6.914717639643489
50,871f160a1ffffff,0.8362004,52.26068842144682,6.948622162378067
51,871f160a2ffffff,0.8451745,52.23782176957451,6.9006703745573
52,871f160a3ffffff,0.8748287,52.24181926396445,6.934561603439148
53,871f160a4ffffff,0.7912995,52.27156045495519,6.894867074654122
54,871f160a5ffffff,0.7261991,52.27556088395688,6.928774068127736
55,871f160a6ffffff,0.9034646,52.25269049946377,6.880823948137585
56,871f160a8ffffff,0.876743,52.24978678644651,7.0023764868727865
57,871f160a9ffffff,0.8150585,52.25375679822919,7.036300104236463
58,871f160aaffffff,0.78414,52.2309184379862,6.988298520743978
59,871f160abffffff,0.83954614,52.234891574503884,7.022208856603219
60,871f160acffffff,0.75138557,52.26467364685587,6.982537497778522
61,871f160adffffff,0.7504149,52.26864970432804,7.0164636272398875
62,871f160aeffffff,0.74694073,52.24580760564198,6.968463647068653
63,871f160b0ffffff,0.9232833,52.2149343538853,6.852765159831532
64,871f160b2ffffff,0.8983901,52.196048174579,6.838749483503416
65,871f160b3ffffff,0.8844993,52.20006100079695,6.872603305502546
66,871f160b4ffffff,0.90867984,52.22979935535833,6.832920435117988
67,871f160b5ffffff,0.9333084,52.23381513064448,6.866789978953996
68,871f160b6ffffff,0.91468674,52.2109154891953,6.818908907834759
69,871f160f6ffffff,0.6940482,52.23885554092245,7.056129953527569
70,871f16100ffffff,0.46631902,52.443992805237286,6.899750664707902
71,871f16102ffffff,0.7947175,52.42516469156244,6.885669035446786
72,871f16103ffffff,0.67726564,52.429173703206004,6.919652591692969
73,871f16106ffffff,0.66497505,52.43997774123985,6.86576463902721
74,871f16108ffffff,0.6896364,52.43716414961003,6.987652340535572
75,871f16109ffffff,0.5222507,52.441145567990695,7.021668495660362
76,871f1610affffff,0.9023287,52.41834000409665,6.97353982860518
77,871f1610bffffff,0.5849164,52.422324574114974,7.007542625074349
78,871f1610cffffff,0.45519853,52.45199535973422,6.967755402285772
79,871f1610dffffff,0.33322853,52.45598283383464,7.001774076731885
80,871f1610effffff,0.77313447,52.43317352528714,6.953647032960718
81,871f16110ffffff,0.8153634,52.402309817219226,6.8376373266150265
82,871f16111ffffff,0.83005255,52.40633113356334,6.871596612165096
83,871f16112ffffff,0.77153945,52.383467702548224,6.823587462859866
84,871f16113ffffff,0.91142327,52.387492136582104,6.857533387534242
85,871f16114ffffff,0.8553283,52.41711913242995,6.817734652664224
86,871f16115ffffff,0.90228075,52.421146498564,6.851696382894104
87,871f16116ffffff,0.73099095,52.39827933481783,6.803688965393806
88,871f16118ffffff,0.71143377,52.395513494831434,6.9254579415413025
89,871f16119ffffff,0.82050085,52.39951040263498,6.959436533616473
90,871f1611affffff,0.8301727,52.37667530950963,6.911377204800568
91,871f1611bffffff,0.6682437,52.38067535057025,6.9453424482503205
92,871f1611cffffff,0.7167971,52.41034327562879,6.9055668034470346
93,871f1611dffffff,0.77559596,52.414346235205876,6.939547881821151
94,871f1611effffff,0.88360286,52.39150740341379,6.8914902199638846
95,871f1612bffffff,0.13048309,52.47081173321092,6.981872997127104
96,871f16130ffffff,0.71867543,52.45075212757797,6.811876065931986
97,871f16131ffffff,0.70964587,52.45478242327583,6.8458536156822865
98,871f16132ffffff,0.7897451,52.431920080832874,6.79782536718971
99,871f16133ffffff,0.8837775,52.43595349702874,6.831789533648182
100,871f16134ffffff,0.65479875,52.465542388839374,6.791955981257569
101,871f16136ffffff,0.79131347,52.44671266105389,6.777909471706792
102,871f16180ffffff,0.7414956,52.312081865845954,6.801372329126669
103,871f16181ffffff,0.62832135,52.31610957517515,6.835275787294449
104,871f16182ffffff,0.8182408,52.29321575425358,6.787354988000686
105,871f16183ffffff,0.7034668,52.297246560062625,6.8212451178967255
106,871f16184ffffff,0.8218316,52.32690881207622,6.781492953515451
107,871f16185ffffff,0.747935,52.330942565238686,6.815398832337558
108,871f16186ffffff,0.90469116,52.308045017622625,6.76747978665923
109,871f16188ffffff,0.62357074,52.30528074335394,6.889058056806606
110,871f16189ffffff,0.6054711,52.30928410442671,6.922980828798911
111,871f1618affffff,0.7938464,52.2864185186209,6.875009909944452
112,871f1618bffffff,0.62989825,52.29042499173563,6.908919365780537
113,871f1618cffffff,0.5899949,52.3201281373901,6.869190142683495
114,871f1618dffffff,0.67009354,52.324137544282294,6.9031153767720745
115,871f1618effffff,0.7295149,52.30126822583294,6.855146146995232
116,871f16190ffffff,0.93460655,52.27030121446355,6.739480913501784
117,871f16191ffffff,0.880958,52.27434423583243,6.773346801661861
118,871f16192ffffff,0.8729934,52.25142121650564,6.725495192607639
119,871f16193ffffff,0.9050756,52.255467315958185,6.759347762817632
120,871f16194ffffff,0.8689704,52.28512675541945,6.719607499562542
121,871f16195ffffff,0.87103516,52.28917581662794,6.753475775754366
122,871f16196ffffff,0.91138554,52.26624907659157,6.705625963298941
123,871f16198ffffff,0.8322354,52.26353215365442,6.827085649366977
124,871f16199ffffff,0.8689794,52.267550875457225,6.860970928897091
125,871f1619affffff,0.8997633,52.244656003787064,6.813069132852256
126,871f1619bffffff,0.9015736,52.24867781924181,6.846941106381037
127,871f1619cffffff,0.8064964,52.27837813246248,6.807223609406279
128,871f1619dffffff,0.8785986,52.28240289612952,6.8411113183197
129,871f1619effffff,0.8380188,52.259504297749835,6.793211254531897
130,871f161a0ffffff,0.7458548,52.360583461931256,6.775625142673469
131,871f161a1ffffff,0.7694717,52.36462015989844,6.809546784303819
132,871f161a2ffffff,0.7674192,52.34172739735751,6.761606992576313
133,871f161a3ffffff,0.7596574,52.3457671946221,6.795515283627183
134,871f161a4ffffff,0.86857736,52.37539136577941,6.75572841099381
135,871f161a5ffffff,0.73492503,52.37943410953564,6.789652464505631
136,871f161a6ffffff,0.78010577,52.356537620301275,6.741714447829885
137,871f161a8ffffff,0.78093475,52.353819346460675,6.863364638002691
138,871f161a9ffffff,0.8827359,52.35783168459107,6.897305664283417
139,871f161aaffffff,0.71805614,52.3349671724297,6.849315624895927
140,871f161abffffff,0.74908125,52.33898262543115,6.883243312679507
141,871f161acffffff,0.8396625,52.36864770596566,6.843479354230716
142,871f161adffffff,0.7689021,52.37266609190737,6.877422833921417
143,871f161aeffffff,0.87852573,52.349797847065695,6.8294345049362315
144,871f161b0ffffff,0.8392994,52.31881390076707,6.713714010912477
145,871f161b1ffffff,0.86896026,52.32286592117194,6.747598006898384
146,871f161b2ffffff,0.83998924,52.299943937431934,6.6997275225300035
147,871f161b3ffffff,0.89461386,52.30399903873687,6.7335981783289345
148,871f161b4ffffff,0.8685672,52.33362040133375,6.693823275039255
149,871f161b5ffffff,0.8771176,52.337678463511146,6.727709650241829
150,871f161b6ffffff,0.7996059,52.3147527591144,6.679840983941464
151,871f16460ffffff,0.6025153,52.12447467276145,6.816578808611139
152,871f16461ffffff,0.57022405,52.128490703490634,6.850390401512398
153,871f16463ffffff,0.45485315,52.109583724583054,6.836393825463802
154,871f16464ffffff,0.83287084,52.1393572753769,6.796757238694071
155,871f16465ffffff,0.8904105,52.14337934006679,6.830571245810234
156,871f16466ffffff,0.462559,52.12044953990571,6.782778060977763
157,871f1646cffffff,0.4193492,52.13249762390849,6.884212821341277
158,871f16505ffffff,0.60976774,52.17022654074952,6.480947375589465
159,871f16520ffffff,0.29198268,52.199815463301285,6.44119996956427
160,871f16521ffffff,0.569502,52.20393722225516,6.47495118511114
161,871f16523ffffff,0.56402075,52.185025179871246,6.461076915067939
162,871f16524ffffff,0.2813777,52.214597389679085,6.421316540690045
163,871f16525ffffff,0.39443675,52.218725176015845,6.455069997104384
164,871f16528ffffff,0.7951858,52.19324759783216,6.528585899864738
165,871f16529ffffff,0.8946664,52.19734523014107,6.562356952770248
166,871f1652affffff,0.69385326,52.1743362455336,6.514694084038327
167,871f1652bffffff,0.63862604,52.178436903523306,6.548451828503965
168,871f1652cffffff,0.78801256,52.208049936861684,6.508713469354654
169,871f1652dffffff,0.8373363,52.21215359880196,6.542486804282519
170,871f1652effffff,0.65542907,52.18914091163906,6.4948258812895485
171,871f16540ffffff,0.72942424,52.179905729611136,6.70344293671527
172,871f16541ffffff,0.86701983,52.183954995445134,6.737253225549405
173,871f16542ffffff,0.7711004,52.16100188327399,6.689489526135573
174,871f16543ffffff,0.8408681,52.165054205965,6.723286529566087
175,871f16544ffffff,0.82091653,52.19474890170435,6.6835928052146985
176,871f16545ffffff,0.8139198,52.198804201445355,6.7174054584039204
177,871f16546ffffff,0.73629487,52.17584737442984,6.669643576919003
178,871f16548ffffff,0.86775494,52.17313157160849,6.790913256140336
179,871f16549ffffff,0.73829514,52.177156598123126,6.824742942708004
180,871f1654affffff,0.8253847,52.154231530985655,6.7769291172082955
181,871f1654bffffff,0.7947517,52.15825962992003,6.810745530188713
182,871f1654cffffff,0.8517109,52.18799516369762,6.771074425164908
183,871f1654dffffff,0.8610033,52.192026226146,6.804906517263206
184,871f1654effffff,0.8912395,52.16909743815137,6.757094445656657
185,871f16551ffffff,0.76759654,52.142092667838284,6.675545219403195
186,871f16553ffffff,0.66352034,52.123178088713175,6.661610009261659
187,871f16555ffffff,0.7096683,52.15694047831448,6.655703453590012
188,871f16558ffffff,0.58164674,52.13128585119731,6.729161827658663
189,871f16559ffffff,0.6430092,52.13532610968519,6.762954093214249
190,871f1655affffff,0.40559843,52.11237200061067,6.715209174665941
191,871f1655bffffff,0.34059596,52.11641531311953,6.74898817691057
192,871f1655cffffff,0.87786764,52.14614804172388,6.709328943559109
193,871f1655dffffff,0.8666885,52.150194332181876,6.7431235822392726
194,871f1655effffff,0.75164235,52.12723650813047,6.695380460273171
195,871f16560ffffff,0.7298808,52.228477553915994,6.677690289104729
196,871f16561ffffff,0.7827031,52.23253582813518,6.711518605783224
197,871f16562ffffff,0.87105066,52.209583720836015,6.663736136599459
198,871f16563ffffff,0.77478105,52.213645054737896,6.697551145745014
199,871f16564ffffff,0.76358026,52.24330169758024,6.657822890022367
200,871f16565ffffff,0.85107654,52.247366007629935,6.691653562242974
201,871f16566ffffff,0.7133696,52.224410185604896,6.643872932412036
202,871f16568ffffff,0.8694909,52.221740428511666,6.7652139764919434
203,871f16569ffffff,0.8997594,52.22577445191167,6.7990617614958495
204,871f1656affffff,0.85278076,52.20285040476038,6.751229038769491
205,871f1656bffffff,0.89526075,52.20688750341727,6.785063528023213
206,871f1656cffffff,0.87008065,52.23658500001129,6.745357864180567
207,871f1656dffffff,0.8581915,52.24062506130466,6.7792080459874615
208,871f1656effffff,0.91976386,52.21769729337701,6.731377098468383
209,871f16570ffffff,0.7368842,52.186611045930256,6.616000353306369
210,871f16571ffffff,0.8680976,52.190684513780994,6.649791097447648
211,871f16572ffffff,0.61544836,52.16770342901877,6.602077717254796
212,871f16573ffffff,0.6694323,52.17177993814674,6.635855164374857
213,871f16574ffffff,0.8314463,52.20143380026749,6.596139021940376
214,871f16575ffffff,0.8027178,52.20551329992439,6.6299320892669416
215,871f16576ffffff,0.7754005,52.182528506418485,6.582220590952161
216,871f16892ffffff,0.62823975,52.48697340091789,6.684159337735429
217,871f16893ffffff,0.7314527,52.49104017899468,6.718122140470867
218,871f16896ffffff,0.26528516,52.501726444677814,6.66421464032676
219,871f16c00ffffff,0.68811506,52.38694951674476,6.4249467870387935
220,871f16c01ffffff,0.7241819,52.391083278358494,6.458789408774328
221,871f16c02ffffff,0.47509345,52.36807824189711,6.411052553790237
222,871f16c03ffffff,0.6077096,52.3722150403409,6.444881778627864
223,871f16c04ffffff,0.56887114,52.40167562254504,6.405005278957959
224,871f16c05ffffff,0.88025874,52.405815421114916,6.438850146520716
225,871f16c06ffffff,0.55127215,52.382806682791205,6.391115324307749
226,871f16c08ffffff,0.5567381,52.38046140805836,6.512573637798731
227,871f16c09ffffff,0.72055507,52.384570960629716,6.546436235858415
228,871f16c0affffff,0.5532835,52.36159388289876,6.498648356584981
229,871f16c0bffffff,0.6897456,52.36570648794219,6.532497569024589
230,871f16c0cffffff,0.6427007,52.39520795926626,6.492643171410234
231,871f16c0dffffff,0.5803741,52.39932355111313,6.5265080567993765
232,871f16c0effffff,0.5602949,52.376342765180226,6.47872214600247
233,871f16c10ffffff,0.14609002,52.34505271416662,6.363362767369073
234,871f16c11ffffff,0.28309387,52.34920160191632,6.397167439424728
235,871f16c12ffffff,0.15573251,52.326167695990186,6.349500150383629
236,871f16c13ffffff,0.31020236,52.33031960215149,6.383291436597363
237,871f16c14ffffff,0.18251346,52.359777457679044,6.3434276039719535
238,871f16c15ffffff,0.34294394,52.363932378216795,6.37723448956184
239,871f16c16ffffff,0.045037374,52.34089477666459,6.329569275510675
240,871f16c18ffffff,0.45328885,52.33859625301331,6.4509074823438946
241,871f16c19ffffff,0.5708689,52.34272098098202,6.484732205816146
242,871f16c1affffff,0.48425114,52.3197149456335,6.437013829412422
243,871f16c1bffffff,0.5616607,52.32384270766062,6.470825178155542
244,871f16c1cffffff,0.44392616,52.353341431532876,6.430983273680113
245,871f16c1dffffff,0.4239352,52.35747219464653,6.464810252094674
246,871f16c20ffffff,0.47884035,52.43525459012449,6.39895205345431
247,871f16c21ffffff,0.7753588,52.43939738623552,6.432812577403033
248,871f16c22ffffff,0.3866368,52.41639335643596,6.385057256023176
249,871f16c23ffffff,0.6793316,52.42053919213823,6.418904360869089
250,871f16c28ffffff,0.75874555,52.42880362065159,6.486632074066032
251,871f16c29ffffff,0.64016265,52.43292219672637,6.520512646124477
252,871f16c2affffff,0.77300996,52.40994614024178,6.472706171468854
253,871f16c2bffffff,0.630658,52.414067771561214,6.506573335666347
254,871f16c2cffffff,0.830639,52.443531097069204,6.466684273612506
255,871f16c2dffffff,0.78205246,52.44765571425354,6.500567123925942
256,871f16c2effffff,0.83544886,52.42467594966803,6.452762639591616
257,871f16c33ffffff,0.34505174,52.37865478487513,6.35729503864219
258,871f16c40ffffff,0.87757236,52.415694861187085,6.662078461440465
259,871f16c41ffffff,0.81017834,52.41976488280033,6.695998686884089
260,871f16c42ffffff,0.81065756,52.39684499321717,6.648090485391038
261,871f16c43ffffff,0.6975387,52.400918101332074,6.681997326062994
262,871f16c44ffffff,0.8520517,52.4304632518719,6.642153020724045
263,871f16c45ffffff,0.8105276,52.434539319083626,6.676075607622408
264,871f16c46ffffff,0.9335364,52.41161570890775,6.628169267369684
265,871f16c48ffffff,0.82789195,52.40903691369071,6.749844033476267
266,871f16c49ffffff,0.785091,52.4130826013913,6.783783863343653
267,871f16c4affffff,0.8649198,52.39019090478714,6.735825090113049
268,871f16c4bffffff,0.87827,52.39423969459225,6.769751547055901
269,871f16c4cffffff,0.81591946,52.42382576546068,6.729929925295778
270,871f16c4dffffff,0.87686056,52.42787750089278,6.763872158227816
271,871f16c4effffff,0.7661011,52.40498207758237,6.715915181563284
272,871f16c50ffffff,0.7029752,52.37390441506943,6.600229245031404
273,871f16c51ffffff,0.8159834,52.37798972051489,6.634111672131275
274,871f16c52ffffff,0.71128666,52.355040674883,6.58627296136465
275,871f16c53ffffff,0.8807492,52.359129048426,6.62014201432352
276,871f16c54ffffff,0.8263636,52.38867141456008,6.580309921980251
277,871f16c55ffffff,0.794029,52.392762761526434,6.6141946779201595
278,871f16c56ffffff,0.744714,52.3698100014407,6.566357871244145
279,871f16c58ffffff,0.83175987,52.367278459034615,6.6879132123734015
280,871f16c59ffffff,0.8831222,52.37133947952632,6.721815320804074
281,871f16c5affffff,0.89219004,52.34841853905946,6.673925972250793
282,871f16c5bffffff,0.6990492,52.35248264325725,6.70781471822067
283,871f16c5cffffff,0.8602248,52.382065909474896,6.668005134245795
284,871f16c5dffffff,0.8419525,52.38613297365875,6.701909613034231
285,871f16c5effffff,0.95636755,52.36320831257408,6.654022104096037
286,871f16c60ffffff,0.60840446,52.4640630794531,6.636209701576192
287,871f16c61ffffff,0.6975761,52.468142103206546,6.6701480485497155
288,871f16c62ffffff,0.6949793,52.445223272041964,6.622221005478618
289,871f16c63ffffff,0.6996514,52.44930538508214,6.656145945332548
290,871f16c64ffffff,0.401312,52.47881240086103,6.616266877922531
291,871f16c65ffffff,0.5048598,52.48289747210602,6.65020757740348
292,871f16c66ffffff,0.4945584,52.45997492036007,6.602282417276372
293,871f16c68ffffff,0.82341844,52.457442193212906,6.724028944909861
294,871f16c69ffffff,0.7108939,52.461496871726276,6.757986967738038
295,871f16c6affffff,0.756308,52.438606248539166,6.710009224050733
296,871f16c6bffffff,0.8736117,52.44266403195372,6.7439538515721535
297,871f16c6cffffff,0.85235286,52.472211983316484,6.704097439781594
298,871f16c6dffffff,0.7747569,52.47627271149057,6.738057856813574
299,871f16c6effffff,0.8803246,52.45337836157059,6.690081931285013
300,871f16c70ffffff,0.7034845,52.42228373737666,6.574341009050373
301,871f16c71ffffff,0.8108402,52.4263780552003,6.608241481749677
302,871f16c72ffffff,0.84858173,52.40343004555537,6.56038404675158
303,871f16c73ffffff,0.8086155,52.40752743426062,6.5942711230337325
304,871f16c74ffffff,0.5462471,52.43703166954113,6.5544043375559475
305,871f16c75ffffff,0.6228501,52.44113203075588,6.588307130106347
306,871f16c76ffffff,0.69272155,52.4181803067201,6.540451620934232
307,871f16c81ffffff,0.38830918,52.25889301300392,6.361627370069703
308,871f16c85ffffff,0.26761833,52.27364149771444,6.3417180239754085
309,871f16c88ffffff,0.58563507,52.24827600754331,6.415288152047801
310,871f16c89ffffff,0.73897105,52.2524068085946,6.449057182546042
311,871f16c8affffff,0.5688723,52.22937095765144,6.401426630064226
312,871f16c8bffffff,0.54138464,52.233504771562345,6.435182318877983
313,871f16c8cffffff,0.5347853,52.26303888261474,6.39538749823718
314,871f16c8dffffff,0.73772126,52.267175712863995,6.429158760536002
315,871f16c8effffff,0.42238122,52.244136165872554,6.3815302393129185
316,871f16ca1ffffff,0.18702413,52.307277329041746,6.335646631265003
317,871f16ca3ffffff,0.16745664,52.2883816186803,6.3218022026781675
318,871f16ca8ffffff,0.50665605,52.2966884338761,6.389342436615975
319,871f16ca9ffffff,0.6940563,52.30082827786475,6.423129285967954
320,871f16caaffffff,0.441342,52.27779339543997,6.3754803590767
321,871f16cabffffff,0.64229,52.281936255069446,6.409253844683421
322,871f16cacffffff,0.307837,52.3114322479564,6.369424537968584
323,871f16cadffffff,0.4427785,52.31557812294472,6.403213610010135
324,871f16caeffffff,0.30402935,52.29253954468963,6.355566736204205
325,871f16cc0ffffff,0.88972205,52.283632473286495,6.564354791044347
326,871f16cc1ffffff,0.76668483,52.287723981606554,6.598181453626003
327,871f16cc2ffffff,0.8985478,52.26474488461791,6.550430800616414
328,871f16cc3ffffff,0.7575951,52.26883943983341,6.584244121950285
329,871f16cc4ffffff,0.91660184,52.29841714548129,6.544458932387986
330,871f16cc5ffffff,0.8535973,52.30251468936884,6.578287900315081
331,871f16cc6ffffff,0.91304684,52.27953188393506,6.5305391723271
332,871f16cc8ffffff,0.8795779,52.27700129524633,6.651903828749451
333,871f16cc9ffffff,0.8736718,52.281068578873345,6.685750177787621
334,871f16ccaffffff,0.8005256,52.25811748433865,6.637948950044606
335,871f16ccbffffff,0.8387014,52.26218783046373,6.671781969383872
336,871f16cccffffff,0.7731657,52.29180640059488,6.632019141890626
337,871f16ccdffffff,0.9081284,52.29587972196255,6.665867837614175
338,871f16cceffffff,0.7814812,52.272924912806516,6.6180684707253965
339,871f16cd0ffffff,0.8884546,52.241745265437324,6.502726982719938
340,871f16cd1ffffff,0.8699536,52.245851928737345,6.536515921725143
341,871f16cd2ffffff,0.8175596,52.222843919240226,6.488834538564699
342,871f16cd3ffffff,0.8237332,52.22695361102399,6.522610147069742
343,871f16cd4ffffff,0.79135484,52.25652856067947,6.4828373128285355
344,871f16cd5ffffff,0.8398974,52.260641255462126,6.516628524873461
345,871f16cd6ffffff,0.7833899,52.23762954360349,6.46894910909328
346,871f16cd8ffffff,0.9215362,52.235145807012685,6.590194492996087
347,871f16cd9ffffff,0.9046525,52.23922829461718,6.624003194202131
348,871f16cdaffffff,0.88881963,52.21624819976836,6.576271171839974
349,871f16cdbffffff,0.865897,52.22033373146438,6.610066553929737
350,871f16cdcffffff,0.80713946,52.24994952518839,6.570315908033423
351,871f16cddffffff,0.8085174,52.25403804648637,6.604126923526761
352,871f16cdeffffff,0.7975268,52.231054243050096,6.55639680457566
353,871f16ce0ffffff,0.80781937,52.33207101633711,6.538481191369712
354,871f16ce1ffffff,0.82368875,52.3361715463182,6.572325819586461
355,871f16ce2ffffff,0.86147135,52.313193455060706,6.524556547567495
356,871f16ce3ffffff,0.88377696,52.317297034730764,6.558387812368557
357,871f16ce4ffffff,0.6791885,52.346836632839974,6.518568038909179
358,871f16ce5ffffff,0.7408886,52.3509432002492,6.552414963485489
359,871f16ce6ffffff,0.70605296,52.327961400675065,6.504647638176534
360,871f16ce8ffffff,0.6943023,52.32547692504639,6.626083499479262
361,871f16ce9ffffff,0.72818685,52.3295532190876,6.65994788534163
362,871f16ceaffffff,0.6839733,52.30660314513393,6.612127910365599
363,871f16cebffffff,0.74789083,52.31068250447813,6.645978944326356
364,871f16cecffffff,0.77325267,52.34026298230103,6.606181504635425
365,871f16cedffffff,0.91000426,52.344345315979645,6.6400482282825175
366,871f16ceeffffff,0.7422434,52.32139152749528,6.592230135739914
367,871f16cf0ffffff,0.7835434,52.2901948265889,6.476834195543413
368,871f16cf1ffffff,0.73293215,52.29431052178099,6.5106410247548245
369,871f16cf2ffffff,0.84194344,52.27130349539538,6.462941138998161
370,871f16cf3ffffff,0.7975821,52.275422221863735,6.4967346156129855
371,871f16cf4ffffff,0.72161114,52.304959068291716,6.456927266271796
372,871f16cf5ffffff,0.6716521,52.309080796804224,6.4907363594963146
373,871f16cf6ffffff,0.83043444,52.28607006823728,6.443038462838846
374,871f16d42ffffff,0.35107598,52.5000641990838,6.508504095065364
375,871f16d50ffffff,0.61111414,52.47709762662477,6.460656443814187
376,871f16d51ffffff,0.6299413,52.481225227100076,6.49455499397496
377,871f16d52ffffff,0.5804634,52.4582501995063,6.446729935927168
378,871f16d53ffffff,0.80675447,52.462380857988336,6.480615055949693
379,871f16d58ffffff,0.60732615,52.47061486433652,6.548418735088033
380,871f16d59ffffff,0.3997678,52.47471819549626,6.582337257696932
381,871f16d5affffff,0.60111123,52.45177122942787,6.534461110143591
382,871f16d5bffffff,0.4760407,52.45587763424273,6.5683662140224195
383,871f16d5cffffff,0.5553531,52.48534371972014,6.5284646949006895
384,871f16d5dffffff,0.5179224,52.48945309612791,6.562385528327417
385,871f16d5effffff,0.7670293,52.46650241571804,6.514511328413942
