hex9,value
89cb25700d3ffff,50
89c10b4838fffff,55
89ba6e0806fffff,45
89cd2a9a67bffff,100
89cfa312d43ffff,55
89d5580a847ffff,75
89e09021b93ffff,100
89da1039a93ffff,35
89b8000158bffff,85
89af99a010bffff,95
89ba943752bffff,45
89a4de8f393ffff,75
89b2e49a867ffff,35
89d226d3277ffff,85
89c96bc6807ffff,50
89d9b1635b7ffff,155
89d79664397ffff,150
89d5835a257ffff,45
89b58c53313ffff,55
89e09021b93ffff,120
89d80d336d7ffff,45
89da1039a93ffff,15
89c7b212a4bffff,120
89dc4ea0593ffff,35
8921525633bffff,100
891892c2133ffff,140
8916c5d36afffff,55
891d6508b9bffff,310
89d0a8b0d8bffff,40
89cf632890fffff,30
89dee310d13ffff,90
89180844153ffff,40
891ca46ead3ffff,45
891093b761bffff,155
8927b041ab7ffff,70
891fa80e03bffff,45
891a1459253ffff,85
89254a32c63ffff,35
89dc8c1656bffff,45
89dc4ea0593ffff,30
891892c2133ffff,95
8921525633bffff,100
890e4bd900bffff,60
891d6508b9bffff,45
8925326c66fffff,45
8922e0d0ccfffff,75
8944464066fffff,45
8940137586bffff,80
892e928032bffff,80
89272954917ffff,55
894db1b0957ffff,30
89470a4f407ffff,95
893e7516237ffff,15
8950deb70b3ffff,70
894b7221cd3ffff,40
8939918e86fffff,45
894240d0cbbffff,95
8934a96e0cfffff,70
893a0000c1bffff,10
8948e1d703bffff,75
893fb43068fffff,60
892f252f2b3ffff,110
892c9bda297ffff,75
89e562a7443ffff,125
89e914d254fffff,25
89e98ea5573ffff,45
89ec00b050bffff,95
89ed769a6abffff,45
89f0cbc466bffff,45
89e75dba673ffff,85
890326233abffff,5
89830868a6fffff,30
89eaec2d653ffff,20
89470a4f407ffff,10
893c0db4b0bffff,5
8934a96e0cfffff,5
89ba943752bffff,5
89b2e49a867ffff,5
89e65dcc847ffff,5
891093b761bffff,5
892e928032bffff,10
89029bd993bffff,10
89a4de8f393ffff,5
