hex9,value
8919696127bffff,195
89196961283ffff,10
891969612a7ffff,15
891969612afffff,60
891969612b7ffff,40
89196961307ffff,70
8919696130fffff,65
8919696133bffff,30
89196961343ffff,140
89196961347ffff,5
8919696134fffff,165
89196961353ffff,110
8919696135bffff,10
89196961373ffff,60
8919696137bffff,15
89196961387ffff,310
89196961393ffff,20
89196961397ffff,5
8919696139bffff,65
891969613a3ffff,475
891969613a7ffff,120
891969613abffff,60
891969613afffff,5
891969613b3ffff,650
891969613b7ffff,865
891969613bbffff,350
891969613c3ffff,15
891969613cbffff,25
891969613d3ffff,30
891969613d7ffff,20
891969613dbffff,40
89196961407ffff,25
89196961417ffff,15
89196961423ffff,30
8919696142bffff,170
8919696142fffff,75
89196961433ffff,25
8919696143bffff,50
89196961447ffff,5
89196961467ffff,170
8919696146fffff,155
89196961483ffff,30
8919696148bffff,15
8919696148fffff,15
89196961497ffff,65
8919696149bffff,10
891969614abffff,25
891969614bbffff,15
89196961533ffff,10
89196961537ffff,35
89196961553ffff,5
8919696156bffff,10
8919696156fffff,5
89196961583ffff,25
8919696158bffff,10
8919696158fffff,5
8919696159bffff,15
891969615a3ffff,105
891969615a7ffff,200
891969615abffff,90
891969615afffff,490
891969615b7ffff,40
891969615bbffff,25
8919696161bffff,5
8919696164bffff,5
89196961657ffff,15
891969616d7ffff,5
8919696200bffff,15
8919696201bffff,5
89196962067ffff,10
89196962077ffff,5
89196962203ffff,5
89196962207ffff,5
8919696220bffff,65
8919696220fffff,20
89196962213ffff,5
8919696221bffff,5
89196962223ffff,180
89196962227ffff,250
8919696222bffff,35
8919696222fffff,620
89196962233ffff,10
8919696223bffff,75
89196962247ffff,35
8919696224bffff,390
8919696224fffff,85
89196962267ffff,5
89196962273ffff,15
89196962277ffff,45
8919696228bffff,15
891969622a3ffff,5
891969622afffff,5
891969622c7ffff,10
891969622d7ffff,15
89196962303ffff,5
89196962317ffff,5
8919696234bffff,5
8919696235bffff,145
89196962373ffff,20
891969623a3ffff,5
891969623abffff,10
89196962643ffff,30
8919696264fffff,20
89196962653ffff,5
89196962663ffff,15
8919696266fffff,15
89196962a1bffff,10
89196962a33ffff,10
89196962a3bffff,5
89196962a43ffff,290
89196962a47ffff,220
89196962a4bffff,85
89196962a4fffff,60
89196962a53ffff,375
89196962a57ffff,400
89196962a5bffff,90
89196962a8bffff,5
89196962ac3ffff,10
89196962ac7ffff,20
89196962acbffff,75
89196962acfffff,450
89196962ad3ffff,270
89196962ad7ffff,10
89196962adbffff,205
89196963003ffff,95
89196963007ffff,200
8919696300bffff,50
89196963023ffff,70
89196963027ffff,455
8919696302fffff,250
89196963033ffff,140
89196963037ffff,175
8919696303bffff,5
89196963047ffff,25
8919696304fffff,5
89196963057ffff,30
891969630dbffff,5
89196963123ffff,5
89196963133ffff,5
89196963143ffff,25
89196963153ffff,115
8919696315bffff,50
89196963167ffff,5
89196963177ffff,5
8919696317bffff,5
89196963183ffff,190
89196963187ffff,170
89196963197ffff,15
8919696319bffff,30
891969631b3ffff,95
891969631c3ffff,5
891969631cbffff,65
891969631d3ffff,20
891969631dbffff,30
8919696320fffff,5
89196963227ffff,10
891969632a7ffff,15
891969632b7ffff,15
8919696331bffff,5
8919696334bffff,5
89196963353ffff,25
89196963357ffff,5
8919696335bffff,55
89196963367ffff,30
8919696338bffff,10
89196963393ffff,10
8919696339bffff,5
891969633afffff,10
891969633bbffff,5
891969633c7ffff,15
891969633cbffff,15
891969633cfffff,15
891969633dbffff,15
89196963413ffff,40
89196963417ffff,5
8919696341bffff,35
89196963443ffff,415
89196963447ffff,275
8919696344fffff,135
89196963453ffff,25
89196963457ffff,75
8919696345bffff,45
8919696348bffff,30
8919696349bffff,20
891969634c7ffff,20
8919696350bffff,10
8919696351bffff,20
89196963533ffff,5
89196963537ffff,5
8919696356bffff,15
8919696356fffff,20
89196963607ffff,10
89196963637ffff,5
89196963663ffff,5
891969636a3ffff,65
891969636abffff,25
891969636afffff,25
891969636b3ffff,35
891969636b7ffff,40
891969636bbffff,20
891969636dbffff,10
89196968003ffff,10
8919696800bffff,555
8919696800fffff,735
8919696802bffff,560
8919696803bffff,275
89196968043ffff,540
89196968047ffff,670
8919696804bffff,710
8919696804fffff,945
89196968057ffff,165
89196968063ffff,1205
89196968067ffff,965
8919696806bffff,695
8919696806fffff,535
89196968073ffff,790
89196968077ffff,835
8919696807bffff,210
89196968103ffff,5
89196968107ffff,5
8919696810bffff,15
8919696810fffff,5
89196968203ffff,115
89196968207ffff,225
8919696820bffff,560
8919696820fffff,725
89196968213ffff,10
89196968217ffff,65
89196968223ffff,395
89196968227ffff,365
8919696822bffff,130
8919696822fffff,445
89196968233ffff,460
89196968237ffff,455
8919696823bffff,610
89196968247ffff,40
8919696824bffff,330
89196968253ffff,55
89196968257ffff,10
8919696825bffff,405
89196968263ffff,450
89196968267ffff,665
8919696826fffff,415
89196968273ffff,625
89196968277ffff,445
8919696827bffff,145
89196968283ffff,820
89196968287ffff,785
8919696828bffff,395
8919696828fffff,550
89196968293ffff,780
89196968297ffff,400
8919696829bffff,840
891969682a3ffff,405
891969682a7ffff,195
891969682abffff,335
891969682afffff,270
891969682b3ffff,590
891969682b7ffff,710
891969682bbffff,365
891969682c7ffff,15
891969682cbffff,130
891969682d7ffff,295
891969682dbffff,50
8919696833bffff,5
89196968343ffff,270
8919696834bffff,125
89196968353ffff,5
8919696835bffff,435
89196968383ffff,380
89196968387ffff,50
8919696838bffff,250
8919696838fffff,65
89196968393ffff,445
89196968397ffff,30
8919696839bffff,330
891969683bbffff,10
891969683c3ffff,100
891969683cbffff,155
891969683d3ffff,75
891969683d7ffff,215
891969683dbffff,135
89196968403ffff,395
89196968407ffff,30
8919696840bffff,75
89196968413ffff,320
89196968417ffff,330
8919696841bffff,300
89196968443ffff,45
89196968447ffff,90
89196968453ffff,835
89196968457ffff,35
8919696845bffff,15
89196968487ffff,410
8919696848bffff,145
8919696848fffff,330
89196968493ffff,15
891969684a3ffff,195
891969684a7ffff,310
891969684b3ffff,540
891969684b7ffff,505
891969684bbffff,530
891969684c3ffff,20
891969684c7ffff,655
891969684cbffff,470
891969684cfffff,425
891969684d7ffff,5
89196968583ffff,135
89196968593ffff,470
89196968597ffff,365
8919696859bffff,915
891969685c3ffff,25
891969685d3ffff,120
891969685d7ffff,710
89196968603ffff,5
8919696860bffff,115
8919696860fffff,220
89196968623ffff,635
89196968627ffff,270
8919696862bffff,220
8919696862fffff,80
89196968633ffff,70
89196968637ffff,30
8919696863bffff,850
8919696864fffff,170
89196968653ffff,10
89196968667ffff,435
8919696866fffff,125
89196968673ffff,100
89196968677ffff,540
8919696867bffff,560
891969686c3ffff,45
891969686cbffff,140
891969686d3ffff,240
891969686dbffff,575
89196969003ffff,25
89196969007ffff,75
8919696900bffff,100
89196969013ffff,320
89196969017ffff,240
8919696901bffff,120
89196969023ffff,995
89196969027ffff,870
8919696902bffff,45
8919696902fffff,560
89196969033ffff,420
89196969037ffff,920
8919696903bffff,20
89196969043ffff,565
89196969047ffff,670
8919696904bffff,920
8919696904fffff,785
89196969053ffff,350
89196969057ffff,85
8919696905bffff,165
8919696907bffff,70
89196969083ffff,65
89196969087ffff,590
8919696908bffff,550
8919696908fffff,185
89196969093ffff,260
89196969097ffff,565
8919696909bffff,730
891969690a3ffff,735
891969690a7ffff,145
891969690abffff,425
891969690afffff,495
891969690b3ffff,930
891969690b7ffff,750
891969690bbffff,875
891969690c3ffff,635
891969690c7ffff,545
891969690cbffff,640
891969690cfffff,715
891969690d3ffff,580
891969690d7ffff,630
891969690dbffff,835
89196969103ffff,690
89196969107ffff,250
8919696910bffff,715
8919696910fffff,535
89196969113ffff,450
89196969117ffff,190
8919696911bffff,810
89196969123ffff,275
89196969127ffff,510
8919696912bffff,400
8919696912fffff,370
89196969137ffff,755
8919696913bffff,580
89196969143ffff,440
89196969147ffff,560
8919696914bffff,90
8919696914fffff,590
89196969153ffff,1185
89196969157ffff,880
8919696915bffff,515
89196969163ffff,1060
89196969167ffff,1340
8919696916bffff,720
8919696916fffff,425
89196969173ffff,765
89196969177ffff,580
8919696917bffff,865
89196969183ffff,165
89196969187ffff,655
8919696918bffff,175
8919696918fffff,50
89196969193ffff,620
89196969197ffff,1065
8919696919bffff,1195
891969691a7ffff,110
891969691b3ffff,150
891969691bbffff,260
891969691c3ffff,770
891969691c7ffff,895
891969691cbffff,1120
891969691cfffff,1185
891969691d3ffff,40
891969691d7ffff,520
891969691dbffff,640
89196969283ffff,635
89196969287ffff,395
8919696928bffff,555
8919696928fffff,5
89196969293ffff,455
89196969297ffff,785
8919696929bffff,470
891969692a3ffff,210
891969692b3ffff,610
891969692b7ffff,160
891969692bbffff,245
891969692c3ffff,525
891969692cbffff,175
891969692d3ffff,430
891969692d7ffff,560
891969692dbffff,545
8919696932bffff,20
89196969337ffff,10
89196969363ffff,5
89196969367ffff,85
8919696936fffff,10
89196969377ffff,15
89196969387ffff,30
891969693a3ffff,50
891969693a7ffff,570
891969693b3ffff,925
891969693b7ffff,1005
89196969403ffff,5
8919696940bffff,590
8919696940fffff,310
8919696941bffff,290
89196969423ffff,120
8919696942bffff,390
8919696942fffff,25
8919696943bffff,135
89196969443ffff,745
89196969447ffff,420
8919696944bffff,665
8919696944fffff,525
89196969453ffff,830
89196969457ffff,740
8919696945bffff,535
89196969463ffff,380
89196969467ffff,1115
8919696946bffff,270
8919696946fffff,585
89196969473ffff,515
89196969477ffff,740
8919696947bffff,475
89196969487ffff,70
89196969497ffff,275
891969694a3ffff,300
891969694a7ffff,340
891969694b3ffff,795
891969694b7ffff,810
891969694bbffff,135
891969694c3ffff,35
891969694cbffff,210
891969694cfffff,715
89196969503ffff,65
89196969507ffff,345
8919696950bffff,995
8919696950fffff,705
89196969513ffff,100
89196969517ffff,195
8919696951bffff,555
89196969523ffff,960
89196969527ffff,775
8919696952bffff,900
8919696952fffff,700
89196969533ffff,335
89196969537ffff,510
8919696953bffff,1040
89196969543ffff,875
89196969547ffff,910
8919696954bffff,895
8919696954fffff,685
89196969553ffff,1130
89196969557ffff,1535
8919696955bffff,615
89196969563ffff,510
89196969567ffff,915
8919696956bffff,470
8919696956fffff,675
89196969573ffff,255
89196969577ffff,505
8919696957bffff,785
89196969587ffff,470
8919696958fffff,465
89196969593ffff,470
8919696959bffff,660
891969695abffff,60
891969695afffff,150
891969695b3ffff,375
891969695b7ffff,45
891969695bbffff,90
891969695c3ffff,655
891969695c7ffff,135
891969695cfffff,285
891969695d3ffff,420
891969695d7ffff,310
891969695dbffff,55
89196969603ffff,220
89196969607ffff,255
8919696960bffff,30
8919696960fffff,175
89196969613ffff,5
89196969617ffff,540
89196969623ffff,345
89196969627ffff,275
8919696962bffff,5
8919696962fffff,200
89196969633ffff,775
89196969637ffff,890
8919696963bffff,190
8919696964bffff,10
8919696964fffff,265
89196969663ffff,255
8919696966bffff,825
8919696966fffff,295
89196969673ffff,25
8919696967bffff,740
89196969683ffff,345
89196969687ffff,545
8919696968bffff,5
8919696968fffff,460
89196969693ffff,795
89196969697ffff,840
8919696969bffff,520
891969696a3ffff,520
891969696a7ffff,505
891969696abffff,1075
891969696afffff,590
891969696b3ffff,755
891969696b7ffff,790
891969696bbffff,745
891969696c7ffff,0
891969696d3ffff,355
891969696d7ffff,70
89196969897ffff,10
891969698cbffff,15
891969698d3ffff,515
891969698dbffff,825
89196969a6fffff,5
89196969a83ffff,20
89196969a8bffff,20
89196969a93ffff,10
89196969a97ffff,10
89196969ac7ffff,55
89196969acfffff,30
89196969ad3ffff,45
89196969ad7ffff,45
89196969c0bffff,720
89196969c0fffff,285
89196969c13ffff,90
89196969c1bffff,150
89196969c33ffff,5
89196969c43ffff,310
89196969c47ffff,950
89196969c4bffff,760
89196969c4fffff,635
89196969c53ffff,565
89196969c57ffff,165
89196969c5bffff,730
89196969c63ffff,845
89196969c67ffff,265
89196969c6bffff,735
89196969c6fffff,385
89196969c73ffff,1050
89196969c77ffff,765
89196969c7bffff,600
89196969c83ffff,20
89196969c87ffff,15
89196969c8bffff,185
89196969c8fffff,15
89196969c93ffff,365
89196969c97ffff,350
89196969c9bffff,365
89196969cb3ffff,5
89196969cc3ffff,720
89196969cc7ffff,115
89196969ccbffff,995
89196969ccfffff,680
89196969cd3ffff,155
89196969cd7ffff,220
89196969cdbffff,200
89196969d17ffff,20
89196969e07ffff,15
89196969e13ffff,50
89196969e23ffff,605
89196969e27ffff,5
89196969e2bffff,55
89196969e33ffff,325
89196969e37ffff,160
89196969e3bffff,280
89196969e4fffff,25
89196969e6bffff,130
89196969e73ffff,5
89196969e83ffff,20
89196969e87ffff,545
89196969e8bffff,395
89196969e8fffff,65
89196969e93ffff,175
89196969e97ffff,215
89196969e9bffff,175
89196969ea3ffff,680
89196969ea7ffff,600
89196969eabffff,220
89196969eafffff,845
89196969eb3ffff,600
89196969eb7ffff,595
89196969ebbffff,810
89196969ec3ffff,135
89196969ec7ffff,195
89196969ecbffff,15
89196969ed3ffff,485
89196969ed7ffff,170
89196969edbffff,50
8919696a007ffff,5
8919696a00fffff,15
8919696a047ffff,25
8919696a04fffff,15
8919696a073ffff,35
8919696a0abffff,15
8919696a107ffff,5
8919696a123ffff,300
8919696a127ffff,460
8919696a12bffff,505
8919696a12fffff,150
8919696a133ffff,260
8919696a137ffff,295
8919696a13bffff,310
8919696a143ffff,5
8919696a147ffff,10
8919696a167ffff,95
8919696a16fffff,15
8919696a177ffff,360
8919696a1a7ffff,65
8919696a1afffff,345
8919696a1c3ffff,10
8919696a203ffff,105
8919696a20bffff,15
8919696a213ffff,40
8919696a217ffff,75
8919696a21bffff,185
8919696a22bffff,5
8919696a22fffff,10
8919696a243ffff,10
8919696a24bffff,25
8919696a257ffff,20
8919696a28fffff,25
8919696a2b3ffff,15
8919696a2bbffff,10
8919696a307ffff,25
8919696a30bffff,55
8919696a30fffff,505
8919696a323ffff,845
8919696a327ffff,775
8919696a32bffff,705
8919696a32fffff,830
8919696a333ffff,550
8919696a337ffff,665
8919696a33bffff,260
8919696a347ffff,300
8919696a34bffff,45
8919696a34fffff,775
8919696a357ffff,20
8919696a363ffff,920
8919696a367ffff,850
8919696a36bffff,670
8919696a36fffff,405
8919696a373ffff,220
8919696a377ffff,690
8919696a37bffff,700
8919696a3afffff,750
8919696a437ffff,10
8919696a443ffff,10
8919696a453ffff,40
8919696a45bffff,45
8919696a48bffff,30
8919696a493ffff,135
8919696a49bffff,80
8919696a4afffff,5
8919696a4c3ffff,20
8919696a4c7ffff,35
8919696a4cbffff,5
8919696a4cfffff,45
8919696a4d7ffff,40
8919696a523ffff,5
8919696a56fffff,5
8919696a5b3ffff,5
8919696a683ffff,20
8919696a693ffff,315
8919696a697ffff,30
8919696a69bffff,310
8919696a6c3ffff,90
8919696a6cbffff,65
8919696a6d3ffff,5
8919696a6d7ffff,85
8919696ac53ffff,760
8919696ac5bffff,65
8919696ac83ffff,605
8919696ac87ffff,95
8919696ac8bffff,550
8919696ac8fffff,285
8919696ac93ffff,275
8919696ac9bffff,650
8919696acb3ffff,95
8919696acbbffff,125
8919696acc3ffff,610
8919696acc7ffff,410
8919696accbffff,610
8919696accfffff,655
8919696acd3ffff,515
8919696acd7ffff,480
8919696acdbffff,890
8919696ae4bffff,30
8919696ae53ffff,225
8919696ae5bffff,685
8919696ae8bffff,85
8919696aec3ffff,555
8919696aec7ffff,220
8919696aecbffff,575
8919696aecfffff,115
8919696aed3ffff,105
8919696aed7ffff,660
8919696aedbffff,625
8919696b003ffff,15
8919696b013ffff,25
8919696b01bffff,170
8919696b053ffff,140
8919696b057ffff,180
8919696b05bffff,45
8919696b083ffff,30
8919696b087ffff,15
8919696b08bffff,75
8919696b08fffff,15
8919696b097ffff,30
8919696b0c3ffff,115
8919696b0c7ffff,545
8919696b0cbffff,60
8919696b0cfffff,425
8919696b0d7ffff,15
8919696b10fffff,5
8919696b117ffff,10
8919696b123ffff,225
8919696b127ffff,500
8919696b12bffff,435
8919696b12fffff,40
8919696b137ffff,5
8919696b13bffff,335
8919696b147ffff,55
8919696b14bffff,60
8919696b14fffff,95
8919696b163ffff,465
8919696b167ffff,105
8919696b16bffff,385
8919696b16fffff,50
8919696b173ffff,485
8919696b177ffff,505
8919696b17bffff,370
8919696b187ffff,20
8919696b227ffff,205
8919696b22fffff,100
8919696b237ffff,15
8919696b293ffff,55
8919696b297ffff,20
8919696b29bffff,35
8919696b2afffff,105
8919696b2d3ffff,5
8919696b303ffff,565
8919696b307ffff,440
8919696b30bffff,425
8919696b30fffff,845
8919696b313ffff,625
8919696b317ffff,920
8919696b31bffff,350
8919696b323ffff,155
8919696b327ffff,90
8919696b32bffff,320
8919696b32fffff,235
8919696b333ffff,645
8919696b337ffff,425
8919696b33bffff,575
8919696b343ffff,690
8919696b347ffff,555
8919696b34bffff,550
8919696b34fffff,355
8919696b353ffff,440
8919696b357ffff,325
8919696b35bffff,875
8919696b363ffff,760
8919696b367ffff,635
8919696b36bffff,745
8919696b36fffff,425
8919696b373ffff,615
8919696b377ffff,480
8919696b37bffff,420
8919696b383ffff,185
8919696b387ffff,565
8919696b38bffff,495
8919696b38fffff,570
8919696b3a3ffff,170
8919696b3a7ffff,135
8919696b3abffff,575
8919696b3afffff,135
8919696b3b3ffff,275
8919696b3b7ffff,265
8919696b3bbffff,540
8919696b3c3ffff,715
8919696b3c7ffff,875
8919696b3cbffff,500
8919696b3cfffff,380
8919696b3d3ffff,135
8919696b3d7ffff,155
8919696b3dbffff,405
8919696b40bffff,5
8919696b543ffff,10
8919696b553ffff,20
8919696b55bffff,50
8919696b593ffff,40
8919696b59bffff,20
8919696b5c3ffff,10
8919696b5c7ffff,45
8919696b5cfffff,10
8919696b5d7ffff,30
8919696b603ffff,10
8919696b60bffff,10
8919696b627ffff,25
8919696b62fffff,40
8919696b633ffff,15
8919696b647ffff,5
8919696b64bffff,410
8919696b64fffff,30
8919696b65bffff,50
8919696b663ffff,5
8919696b667ffff,35
8919696b66bffff,90
8919696b66fffff,85
8919696b67bffff,75
8919696b683ffff,10
89196971b23ffff,15
89196971b27ffff,10
89196971b37ffff,25
89196978003ffff,15
8919697800fffff,5
89196978013ffff,5
8919697801bffff,20
89196978023ffff,35
89196978027ffff,10
8919697802fffff,20
89196978033ffff,20
8919697806bffff,40
89196978073ffff,15
8919697807bffff,15
89196978083ffff,85
89196978087ffff,25
8919697808bffff,50
8919697808fffff,15
89196978093ffff,695
89196978097ffff,115
891969780a3ffff,35
891969780abffff,10
891969780b3ffff,30
891969780b7ffff,25
891969780c7ffff,15
89196978107ffff,10
8919697810bffff,10
8919697810fffff,5
8919697812fffff,5
89196978143ffff,310
89196978147ffff,35
8919697814bffff,360
8919697814fffff,40
8919697815bffff,220
89196978173ffff,5
8919697817bffff,15
8919697819bffff,5
891969781abffff,10
891969781b3ffff,25
891969781bbffff,20
891969781d7ffff,5
89196978203ffff,200
8919697820bffff,490
8919697820fffff,5
89196978213ffff,80
8919697821bffff,700
89196978227ffff,90
8919697822fffff,10
89196978243ffff,405
89196978247ffff,530
8919697824bffff,55
8919697824fffff,355
89196978253ffff,305
89196978257ffff,810
8919697825bffff,100
89196978263ffff,245
8919697826bffff,290
8919697826fffff,145
89196978273ffff,90
89196978277ffff,20
8919697827bffff,405
89196978283ffff,15
8919697828bffff,10
89196978293ffff,15
891969782a3ffff,10
891969782a7ffff,190
891969782afffff,20
891969782c7ffff,110
891969782cbffff,20
891969782cfffff,100
891969782d7ffff,15
89196978303ffff,15
8919697830bffff,5
89196978313ffff,180
89196978317ffff,100
8919697831bffff,60
8919697833bffff,10
89196978343ffff,20
89196978357ffff,25
8919697835bffff,5
89196978367ffff,5
89196978383ffff,230
89196978387ffff,535
8919697838bffff,355
8919697838fffff,460
89196978397ffff,450
891969783abffff,5
891969783afffff,5
891969783b3ffff,35
891969783bbffff,145
891969783c3ffff,405
891969783c7ffff,10
891969783cbffff,235
891969783cfffff,45
891969783d3ffff,225
891969783dbffff,525
89196978407ffff,170
8919697840bffff,5
8919697840fffff,500
89196978413ffff,10
89196978423ffff,495
89196978427ffff,210
8919697842bffff,695
8919697842fffff,640
89196978433ffff,555
89196978437ffff,395
8919697843bffff,955
89196978447ffff,10
8919697844fffff,25
89196978473ffff,105
89196978477ffff,635
8919697848bffff,10
8919697848fffff,10
891969784afffff,190
891969784d3ffff,5
891969784d7ffff,5
89196978503ffff,40
8919697850bffff,30
89196978513ffff,590
89196978517ffff,175
8919697851bffff,210
89196978523ffff,60
89196978527ffff,305
8919697852bffff,30
89196978537ffff,50
89196978543ffff,805
89196978547ffff,40
8919697854bffff,15
8919697854fffff,10
89196978553ffff,725
89196978557ffff,825
8919697855bffff,440
89196978573ffff,20
8919697857bffff,20
89196978583ffff,350
89196978587ffff,565
8919697858fffff,490
891969785a3ffff,155
891969785abffff,65
891969785afffff,10
891969785b3ffff,130
891969785bbffff,435
891969785c3ffff,45
891969785c7ffff,120
891969785cbffff,130
891969785cfffff,200
891969785d7ffff,45
89196978623ffff,20
8919697862fffff,15
89196978637ffff,25
891969786a3ffff,10
891969786afffff,20
891969786b3ffff,5
891969786b7ffff,10
891969786d3ffff,20
89196978803ffff,15
89196978807ffff,105
8919697880fffff,20
89196978817ffff,135
8919697882bffff,5
8919697883bffff,25
89196978863ffff,95
89196978867ffff,35
8919697886fffff,60
89196978873ffff,40
89196978877ffff,5
891969788abffff,20
891969788b3ffff,70
891969788b7ffff,5
891969788bbffff,60
89196978943ffff,5
8919697895bffff,5
89196978967ffff,10
891969789cfffff,5
89196978a23ffff,190
89196978a27ffff,155
89196978a2bffff,335
89196978a2fffff,465
89196978a37ffff,25
89196978a3bffff,25
89196978a43ffff,10
89196978a4bffff,5
89196978a53ffff,25
89196978a57ffff,25
89196978a5bffff,10
89196978a8bffff,5
89196978a93ffff,10
89196978a9bffff,5
89196978ac7ffff,15
89196978acfffff,10
89196978b0fffff,10
89196978b53ffff,5
89196978b5bffff,195
89196978b63ffff,10
89196978b6bffff,10
89196978bb7ffff,5
89196978bcbffff,10
89196978bd3ffff,110
89196978bdbffff,35
89196978c07ffff,5
89196978c0fffff,15
89196978c73ffff,20
89196978c7bffff,5
89196978cbbffff,5
89196978cc3ffff,5
89196978ccbffff,10
89196978cd7ffff,5
89196978d0bffff,30
89196978d47ffff,135
89196978d4fffff,85
89196978d83ffff,55
89196978d8bffff,90
89196978d93ffff,15
89196978d97ffff,20
89196978d9bffff,280
89196978dc7ffff,10
89196978dd7ffff,145
89196978e17ffff,5
89196978e2bffff,15
89196978e33ffff,5
89196978e93ffff,5
89196978eabffff,10
89196978eafffff,10
89196978eb3ffff,10
89196978eb7ffff,10
89196978ebbffff,25
89196979027ffff,25
8919697902bffff,5
8919697902fffff,5
89196979067ffff,20
8919697906bffff,5
8919697906fffff,30
89196979127ffff,5
89196979183ffff,5
8919697918bffff,10
89196979197ffff,25
8919697919bffff,15
891969791a3ffff,5
891969791b7ffff,10
891969791c3ffff,35
891969791cbffff,20
891969791d7ffff,35
891969791dbffff,10
8919697921bffff,5
89196979243ffff,5
89196979247ffff,10
8919697924fffff,40
89196979257ffff,35
89196979283ffff,65
89196979287ffff,15
8919697928bffff,100
89196979293ffff,20
8919697929bffff,10
891969792a7ffff,30
891969792afffff,10
891969792c3ffff,180
891969792c7ffff,400
891969792cfffff,10
891969792d3ffff,30
891969792d7ffff,235
891969792dbffff,120
89196979393ffff,10
891969793d3ffff,5
8919697941bffff,15
89196979423ffff,30
8919697942fffff,10
89196979437ffff,15
89196979447ffff,40
8919697944fffff,35
89196979457ffff,40
89196979483ffff,5
8919697948bffff,45
89196979493ffff,45
89196979497ffff,25
8919697949bffff,15
891969794a7ffff,10
891969794afffff,10
891969794c7ffff,45
89196979523ffff,10
89196979527ffff,95
89196979537ffff,85
891969795d3ffff,5
891969795dbffff,5
8919697962bffff,15
89196979633ffff,5
8919697963bffff,5
89196979667ffff,5
89196979677ffff,15
891969796a3ffff,35
891969796abffff,10
891969796b3ffff,5
891969796b7ffff,10
89196979813ffff,5
8919697984bffff,50
8919697988fffff,5
8919697992bffff,555
8919697992fffff,55
89196979963ffff,25
89196979967ffff,715
8919697996fffff,120
89196979987ffff,5
8919697998fffff,5
89196979a3bffff,5
89196979a53ffff,5
89196979a5bffff,25
89196979a83ffff,115
89196979a87ffff,165
89196979a8bffff,45
89196979a93ffff,375
89196979a97ffff,270
89196979a9bffff,500
89196979ab7ffff,5
89196979ac3ffff,40
89196979acbffff,10
89196979ad3ffff,10
89196979ad7ffff,10
89196979b23ffff,15
89196979b27ffff,25
89196979b2bffff,15
89196979b2fffff,40
89196979b67ffff,15
89196979b73ffff,5
89196979c03ffff,10
89196979c07ffff,10
89196979c0bffff,20
89196979c17ffff,20
89196979c1bffff,15
89196979c47ffff,15
89196979c4fffff,60
89196979c53ffff,5
89196979c87ffff,15
89196979c93ffff,15
89196979c9bffff,190
89196979cb3ffff,10
89196979cbbffff,20
89196979cc7ffff,15
89196979ccfffff,30
89196979d53ffff,5
89196979d5bffff,20
89196979d6bffff,30
89196979e03ffff,5
89196979e07ffff,20
89196979e23ffff,15
89196979e2bffff,65
89196979e3bffff,10
89196979e67ffff,155
89196979e6fffff,25
89196979e73ffff,20
89196979e7bffff,35
89196979e83ffff,15
89196979e8fffff,10
89196979e97ffff,30
89196979ea3ffff,20
89196979eabffff,50
89196979eb7ffff,5
8919697a247ffff,10
8919697a273ffff,30
8919697a36fffff,5
8919697a82fffff,10
8919697a85bffff,25
8919697a893ffff,15
8919697a89bffff,40
8919697a8c3ffff,30
8919697a8cbffff,30
8919697a8d7ffff,10
8919697a903ffff,10
8919697a96bffff,5
8919697a97bffff,10
8919697a9bbffff,10
8919697a9dbffff,5
8919697aa03ffff,40
8919697aa0bffff,135
8919697aa13ffff,20
8919697aa1bffff,425
8919697aa43ffff,225
8919697aa47ffff,120
8919697aa4fffff,10
8919697aa53ffff,40
8919697aa57ffff,440
8919697aa83ffff,5
8919697aa93ffff,55
8919697aa9bffff,35
8919697aac3ffff,10
8919697aac7ffff,185
8919697aacbffff,105
8919697aacfffff,495
8919697aad7ffff,55
8919697ab27ffff,45
8919697ab2fffff,35
8919697ab37ffff,30
8919697ab6fffff,10
8919697aba7ffff,30
8919697abafffff,15
8919697abb7ffff,10
8919697abcfffff,10
8919697ac2bffff,5
8919697ac33ffff,15
8919697ac3bffff,15
8919697ae27ffff,95
8919697ae2fffff,35
8919697b013ffff,5
8919697b017ffff,35
8919697b01bffff,15
8919697b05bffff,5
8919697b0a3ffff,20
8919697b0a7ffff,10
8919697b0afffff,15
8919697b0bbffff,10
8919697b0cfffff,10
8919697b103ffff,10
8919697b107ffff,15
8919697b10bffff,5
8919697b113ffff,90
8919697b117ffff,20
8919697b11bffff,115
8919697b16bffff,5
8919697b1abffff,20
8919697b1afffff,10
8919697b1c3ffff,20
8919697b1c7ffff,30
8919697b1dbffff,30
8919697b203ffff,25
8919697b20fffff,10
8919697b21bffff,15
8919697b223ffff,440
8919697b227ffff,430
8919697b22bffff,470
8919697b22fffff,465
8919697b237ffff,95
8919697b23bffff,340
8919697b243ffff,5
8919697b257ffff,15
8919697b25bffff,5
8919697b267ffff,5
8919697b277ffff,340
8919697b283ffff,5
8919697b333ffff,15
8919697b33bffff,10
8919697b343ffff,105
8919697b347ffff,10
8919697b34fffff,60
8919697b353ffff,540
8919697b357ffff,235
8919697b35bffff,275
8919697b363ffff,50
8919697b36bffff,30
8919697b37bffff,100
8919697b39bffff,10
8919697b3a7ffff,15
8919697b3afffff,5
8919697b3c3ffff,20
8919697b3cbffff,50
8919697b3d7ffff,20
8919697b493ffff,5
8919697b49bffff,25
8919697b4c3ffff,60
8919697b4cbffff,35
