hex9,value
8919696224bffff,195
8919696224fffff,40
89196962267ffff,0
89196962273ffff,5
89196962277ffff,25
8919696228bffff,10
891969622a3ffff,0
891969622afffff,0
891969622c7ffff,5
891969622d7ffff,5
89196962303ffff,0
89196962317ffff,0
8919696234bffff,0
8919696235bffff,65
89196962373ffff,10
891969623a3ffff,0
891969623abffff,0
89196962643ffff,5
8919696264fffff,5
89196962653ffff,0
89196962663ffff,0
8919696266fffff,10
89196962a1bffff,0
89196962a33ffff,0
89196962a3bffff,0
89196962a43ffff,145
89196962a47ffff,110
89196962a4bffff,40
89196962a4fffff,30
89196962a53ffff,170
89196962a57ffff,205
89196962a5bffff,50
89196962a8bffff,0
89196962ac3ffff,5
89196962ac7ffff,5
89196962acbffff,45
89196962acfffff,225
89196962ad3ffff,135
89196962ad7ffff,0
89196962adbffff,100
89196963003ffff,50
89196963007ffff,100
8919696300bffff,25
89196963023ffff,25
89196963027ffff,225
8919696302fffff,125
89196963033ffff,80
89196963037ffff,85
8919696303bffff,0
89196963047ffff,10
8919696304fffff,0
89196963057ffff,15
891969630dbffff,0
89196963123ffff,0
89196963133ffff,0
89196963143ffff,5
89196963153ffff,60
8919696315bffff,30
89196963167ffff,0
89196963177ffff,0
8919696317bffff,0
89196963183ffff,85
89196963187ffff,90
89196963197ffff,5
8919696319bffff,5
891969631b3ffff,50
891969631c3ffff,0
891969631cbffff,30
891969631d3ffff,10
891969631dbffff,5
8919696320fffff,0
89196963227ffff,0
891969632a7ffff,10
891969632b7ffff,5
8919696331bffff,0
8919696334bffff,0
89196963353ffff,5
89196963357ffff,0
8919696335bffff,15
89196963367ffff,15
8919696338bffff,0
89196963393ffff,5
8919696339bffff,0
891969633afffff,10
891969633bbffff,0
891969633c7ffff,0
891969633cbffff,0
891969633cfffff,0
891969633dbffff,0
89196963413ffff,20
89196963417ffff,0
8919696341bffff,20
89196963443ffff,215
89196963447ffff,140
8919696344fffff,65
89196963453ffff,15
89196963457ffff,30
8919696345bffff,20
8919696348bffff,15
8919696349bffff,5
891969634c7ffff,10
8919696350bffff,5
8919696351bffff,5
89196963533ffff,5
89196963537ffff,0
8919696356bffff,0
8919696356fffff,10
89196963607ffff,5
89196963637ffff,0
89196963663ffff,0
891969636a3ffff,30
891969636abffff,15
891969636afffff,5
891969636b3ffff,15
891969636b7ffff,20
891969636bbffff,10
891969636dbffff,5
89196968003ffff,5
8919696800bffff,280
8919696800fffff,360
8919696802bffff,280
8919696803bffff,145
89196968043ffff,270
89196968047ffff,335
8919696804bffff,340
8919696804fffff,475
89196968057ffff,75
89196968063ffff,605
89196968067ffff,475
8919696806bffff,345
8919696806fffff,255
89196968073ffff,395
89196968077ffff,410
8919696807bffff,100
89196968103ffff,0
89196968107ffff,0
8919696810bffff,0
8919696810fffff,0
89196968203ffff,65
89196968207ffff,120
8919696820bffff,275
8919696820fffff,350
89196968213ffff,5
89196968217ffff,30
89196968223ffff,190
89196968227ffff,195
8919696822bffff,65
8919696822fffff,205
89196968233ffff,230
89196968237ffff,210
8919696823bffff,290
89196968247ffff,15
8919696824bffff,150
89196968253ffff,30
89196968257ffff,5
8919696825bffff,220
89196968263ffff,190
89196968267ffff,270
8919696826fffff,210
89196968273ffff,315
89196968277ffff,225
8919696827bffff,40
89196968283ffff,415
89196968287ffff,405
8919696828bffff,220
8919696828fffff,260
89196968293ffff,410
89196968297ffff,205
8919696829bffff,435
891969682a3ffff,205
891969682a7ffff,95
891969682abffff,180
891969682afffff,145
891969682b3ffff,255
891969682b7ffff,340
891969682bbffff,175
891969682c7ffff,0
891969682cbffff,65
891969682d7ffff,140
891969682dbffff,25
8919696833bffff,0
89196968343ffff,120
8919696834bffff,65
89196968353ffff,0
8919696835bffff,215
89196968383ffff,200
89196968387ffff,20
8919696838bffff,120
8919696838fffff,35
89196968393ffff,225
89196968397ffff,15
8919696839bffff,170
891969683bbffff,0
891969683c3ffff,80
891969683cbffff,65
891969683d3ffff,25
891969683d7ffff,115
891969683dbffff,35
89196968403ffff,240
89196968407ffff,15
8919696840bffff,40
89196968413ffff,170
89196968417ffff,165
8919696841bffff,195
89196968443ffff,25
89196968447ffff,45
89196968453ffff,420
89196968457ffff,20
8919696845bffff,5
89196968487ffff,210
8919696848bffff,65
8919696848fffff,170
89196968493ffff,5
891969684a3ffff,95
891969684a7ffff,145
891969684b3ffff,285
891969684b7ffff,260
891969684bbffff,255
891969684c3ffff,10
891969684c7ffff,355
891969684cbffff,240
891969684cfffff,210
891969684d7ffff,5
89196968583ffff,75
89196968593ffff,210
89196968597ffff,190
8919696859bffff,455
891969685c3ffff,10
891969685d3ffff,55
891969685d7ffff,350
89196968603ffff,5
8919696860bffff,115
8919696860fffff,115
89196968623ffff,315
89196968627ffff,90
8919696862bffff,105
8919696862fffff,35
89196968633ffff,30
89196968637ffff,15
8919696863bffff,400
8919696864fffff,85
89196968653ffff,5
89196968667ffff,225
8919696866fffff,60
89196968673ffff,55
89196968677ffff,300
8919696867bffff,290
891969686c3ffff,25
891969686cbffff,75
891969686d3ffff,110
891969686dbffff,285
89196969003ffff,15
89196969007ffff,35
8919696900bffff,45
89196969013ffff,165
89196969017ffff,115
8919696901bffff,65
89196969023ffff,490
89196969027ffff,440
8919696902bffff,20
8919696902fffff,290
89196969033ffff,215
89196969037ffff,480
8919696903bffff,10
89196969043ffff,280
89196969047ffff,320
8919696904bffff,460
8919696904fffff,380
89196969053ffff,175
89196969057ffff,40
8919696905bffff,80
8919696907bffff,40
89196969083ffff,25
89196969087ffff,315
8919696908bffff,255
8919696908fffff,90
89196969093ffff,135
89196969097ffff,285
8919696909bffff,355
891969690a3ffff,405
891969690a7ffff,65
891969690abffff,195
891969690afffff,245
891969690b3ffff,470
891969690b7ffff,410
891969690bbffff,460
891969690c3ffff,310
891969690c7ffff,270
891969690cbffff,325
891969690cfffff,370
891969690d3ffff,270
891969690d7ffff,285
891969690dbffff,380
89196969103ffff,350
89196969107ffff,115
8919696910bffff,345
8919696910fffff,265
89196969113ffff,200
89196969117ffff,100
8919696911bffff,410
89196969123ffff,135
89196969127ffff,220
8919696912bffff,190
8919696912fffff,185
89196969137ffff,365
8919696913bffff,290
89196969143ffff,215
89196969147ffff,290
8919696914bffff,40
8919696914fffff,310
89196969153ffff,570
89196969157ffff,445
8919696915bffff,250
89196969163ffff,515
89196969167ffff,660
8919696916bffff,340
8919696916fffff,205
89196969173ffff,410
89196969177ffff,270
8919696917bffff,430
89196969183ffff,75
89196969187ffff,335
8919696918bffff,95
8919696918fffff,30
89196969193ffff,310
89196969197ffff,515
8919696919bffff,580
891969691a7ffff,55
891969691b3ffff,80
891969691bbffff,135
891969691c3ffff,340
891969691c7ffff,430
891969691cbffff,600
891969691cfffff,555
891969691d3ffff,20
891969691d7ffff,240
891969691dbffff,325
89196969283ffff,305
89196969287ffff,195
8919696928bffff,250
8919696928fffff,0
89196969293ffff,235
89196969297ffff,410
8919696929bffff,205
891969692a3ffff,95
891969692b3ffff,300
891969692b7ffff,85
891969692bbffff,120
891969692c3ffff,235
891969692cbffff,90
891969692d3ffff,205
891969692d7ffff,250
891969692dbffff,275
8919696932bffff,10
89196969337ffff,0
89196969363ffff,0
89196969367ffff,40
8919696936fffff,0
89196969377ffff,5
89196969387ffff,10
891969693a3ffff,25
891969693a7ffff,275
891969693b3ffff,440
891969693b7ffff,510
89196969403ffff,0
8919696940bffff,280
8919696940fffff,150
8919696941bffff,150
89196969423ffff,55
8919696942bffff,210
8919696942fffff,10
8919696943bffff,55
89196969443ffff,365
89196969447ffff,210
8919696944bffff,350
8919696944fffff,245
89196969453ffff,415
89196969457ffff,360
8919696945bffff,255
89196969463ffff,170
89196969467ffff,490
8919696946bffff,110
8919696946fffff,245
89196969473ffff,260
89196969477ffff,335
8919696947bffff,240
89196969487ffff,30
89196969497ffff,130
891969694a3ffff,145
891969694a7ffff,165
891969694b3ffff,380
891969694b7ffff,375
891969694bbffff,55
891969694c3ffff,15
891969694cbffff,95
891969694cfffff,365
89196969503ffff,35
89196969507ffff,175
8919696950bffff,515
8919696950fffff,345
89196969513ffff,55
89196969517ffff,105
8919696951bffff,265
89196969523ffff,450
89196969527ffff,390
8919696952bffff,480
8919696952fffff,360
89196969533ffff,155
89196969537ffff,260
8919696953bffff,505
89196969543ffff,470
89196969547ffff,490
8919696954bffff,495
8919696954fffff,340
89196969553ffff,540
89196969557ffff,745
8919696955bffff,325
89196969563ffff,270
89196969567ffff,470
8919696956bffff,240
8919696956fffff,295
89196969573ffff,130
89196969577ffff,255
8919696957bffff,375
89196969587ffff,240
8919696958fffff,215
89196969593ffff,215
8919696959bffff,310
891969695abffff,25
891969695afffff,75
891969695b3ffff,200
891969695b7ffff,25
891969695bbffff,45
891969695c3ffff,335
891969695c7ffff,65
891969695cfffff,140
891969695d3ffff,205
891969695d7ffff,145
891969695dbffff,25
89196969603ffff,110
89196969607ffff,120
8919696960bffff,15
8919696960fffff,90
89196969613ffff,5
89196969617ffff,280
89196969623ffff,185
89196969627ffff,135
8919696962bffff,0
8919696962fffff,60
89196969633ffff,395
89196969637ffff,445
8919696963bffff,100
8919696964bffff,10
8919696964fffff,125
89196969663ffff,130
8919696966bffff,430
8919696966fffff,125
89196969673ffff,15
8919696967bffff,370
89196969683ffff,185
89196969687ffff,275
8919696968bffff,0
8919696968fffff,230
89196969693ffff,415
89196969697ffff,410
8919696969bffff,250
891969696a3ffff,240
891969696a7ffff,245
891969696abffff,510
891969696afffff,300
891969696b3ffff,365
891969696b7ffff,330
891969696bbffff,320
891969696c7ffff,0
891969696d3ffff,160
891969696d7ffff,35
89196969897ffff,0
891969698cbffff,5
891969698d3ffff,260
891969698dbffff,395
89196969a6fffff,0
89196969a83ffff,10
89196969a8bffff,0
89196969a93ffff,0
89196969a97ffff,5
89196969ac7ffff,25
89196969acfffff,15
89196969ad3ffff,20
89196969ad7ffff,30
89196969c0bffff,365
89196969c0fffff,140
89196969c13ffff,45
89196969c1bffff,45
89196969c33ffff,0
89196969c43ffff,125
89196969c47ffff,420
89196969c4bffff,375
89196969c4fffff,315
89196969c53ffff,195
89196969c57ffff,70
89196969c5bffff,325
89196969c63ffff,430
89196969c67ffff,130
89196969c6bffff,365
89196969c6fffff,175
89196969c73ffff,505
89196969c77ffff,385
89196969c7bffff,280
89196969c83ffff,5
89196969c87ffff,0
89196969c8bffff,95
89196969c8fffff,10
89196969c93ffff,185
89196969c97ffff,165
89196969c9bffff,175
89196969cb3ffff,0
89196969cc3ffff,345
89196969cc7ffff,45
89196969ccbffff,455
89196969ccfffff,315
89196969cd3ffff,70
89196969cd7ffff,115
89196969cdbffff,110
89196969d17ffff,10
89196969e07ffff,10
89196969e13ffff,25
89196969e23ffff,300
89196969e27ffff,0
89196969e2bffff,30
89196969e33ffff,165
89196969e37ffff,90
89196969e3bffff,130
89196969e4fffff,15
89196969e6bffff,65
89196969e73ffff,0
89196969e83ffff,10
89196969e87ffff,275
89196969e8bffff,210
89196969e8fffff,35
89196969e93ffff,85
89196969e97ffff,95
89196969e9bffff,95
89196969ea3ffff,345
89196969ea7ffff,315
89196969eabffff,110
89196969eafffff,410
89196969eb3ffff,290
89196969eb7ffff,310
89196969ebbffff,410
89196969ec3ffff,85
89196969ec7ffff,105
89196969ecbffff,5
89196969ed3ffff,245
89196969ed7ffff,80
89196969edbffff,35
8919696a007ffff,0
8919696a00fffff,5
8919696a047ffff,5
8919696a04fffff,10
8919696a073ffff,10
8919696a0abffff,5
8919696a107ffff,0
8919696a123ffff,155
8919696a127ffff,215
8919696a12bffff,250
8919696a12fffff,75
8919696a133ffff,135
8919696a137ffff,140
8919696a13bffff,160
8919696a143ffff,0
8919696a147ffff,0
8919696a167ffff,55
8919696a16fffff,5
8919696a177ffff,180
8919696a1a7ffff,25
8919696a1afffff,180
8919696a1c3ffff,0
8919696a203ffff,55
8919696a20bffff,5
8919696a213ffff,25
8919696a217ffff,35
8919696a21bffff,95
8919696a22bffff,0
8919696a22fffff,5
8919696a243ffff,0
8919696a24bffff,5
8919696a257ffff,10
8919696a28fffff,15
8919696a2b3ffff,0
8919696a2bbffff,0
8919696a307ffff,15
8919696a30bffff,25
8919696a30fffff,255
8919696a323ffff,360
8919696a327ffff,390
8919696a32bffff,360
8919696a32fffff,400
8919696a333ffff,220
8919696a337ffff,325
8919696a33bffff,115
8919696a347ffff,145
8919696a34bffff,20
8919696a34fffff,390
8919696a357ffff,10
8919696a363ffff,435
8919696a367ffff,430
8919696a36bffff,315
8919696a36fffff,195
8919696a373ffff,100
8919696a377ffff,340
8919696a37bffff,320
8919696a3afffff,340
8919696a437ffff,5
8919696a443ffff,5
8919696a453ffff,20
8919696a45bffff,25
8919696a48bffff,10
8919696a493ffff,75
8919696a49bffff,40
8919696a4afffff,0
8919696a4c3ffff,10
8919696a4c7ffff,25
8919696a4cbffff,0
8919696a4cfffff,15
8919696a4d7ffff,20
8919696a523ffff,0
8919696a56fffff,0
8919696a5b3ffff,0
8919696a683ffff,10
8919696a693ffff,150
8919696a697ffff,15
8919696a69bffff,170
8919696a6c3ffff,40
8919696a6cbffff,35
8919696a6d3ffff,0
8919696a6d7ffff,40
8919696ac53ffff,350
8919696ac5bffff,30
8919696ac83ffff,305
8919696ac87ffff,50
8919696ac8bffff,260
8919696ac8fffff,155
8919696ac93ffff,150
8919696ac9bffff,315
8919696acb3ffff,50
8919696acbbffff,55
8919696acc3ffff,300
8919696acc7ffff,210
8919696accbffff,305
8919696accfffff,325
8919696acd3ffff,270
8919696acd7ffff,185
8919696acdbffff,450
8919696ae4bffff,20
8919696ae53ffff,105
8919696ae5bffff,330
8919696ae8bffff,50
8919696aec3ffff,285
8919696aec7ffff,115
8919696aecbffff,300
8919696aecfffff,65
8919696aed3ffff,45
8919696aed7ffff,315
8919696aedbffff,320
8919696b003ffff,5
8919696b013ffff,10
8919696b01bffff,95
8919696b053ffff,70
8919696b057ffff,90
8919696b05bffff,15
8919696b083ffff,5
8919696b087ffff,5
8919696b08bffff,25
8919696b08fffff,5
8919696b097ffff,10
8919696b0c3ffff,55
8919696b0c7ffff,270
8919696b0cbffff,40
8919696b0cfffff,220
8919696b0d7ffff,0
8919696b10fffff,0
8919696b117ffff,0
8919696b123ffff,115
8919696b127ffff,265
8919696b12bffff,225
8919696b12fffff,20
8919696b137ffff,0
8919696b13bffff,155
8919696b147ffff,30
8919696b14bffff,30
8919696b14fffff,50
8919696b163ffff,235
8919696b167ffff,50
8919696b16bffff,200
8919696b16fffff,25
8919696b173ffff,235
8919696b177ffff,260
8919696b17bffff,175
8919696b187ffff,10
8919696b227ffff,100
8919696b22fffff,50
8919696b237ffff,10
8919696b293ffff,15
8919696b297ffff,5
8919696b29bffff,20
8919696b2afffff,50
8919696b2d3ffff,0
8919696b303ffff,300
8919696b307ffff,195
8919696b30bffff,225
8919696b30fffff,430
8919696b313ffff,315
8919696b317ffff,430
8919696b31bffff,160
8919696b323ffff,70
8919696b327ffff,45
8919696b32bffff,170
8919696b32fffff,115
8919696b333ffff,340
8919696b337ffff,210
8919696b33bffff,300
8919696b343ffff,365
8919696b347ffff,275
8919696b34bffff,265
8919696b34fffff,180
8919696b353ffff,235
8919696b357ffff,160
8919696b35bffff,425
8919696b363ffff,330
8919696b367ffff,275
8919696b36bffff,270
8919696b36fffff,200
8919696b373ffff,305
8919696b377ffff,240
8919696b37bffff,215
8919696b383ffff,85
8919696b387ffff,275
8919696b38bffff,250
8919696b38fffff,275
8919696b3a3ffff,80
8919696b3a7ffff,75
8919696b3abffff,275
8919696b3afffff,50
8919696b3b3ffff,145
8919696b3b7ffff,150
8919696b3bbffff,260
8919696b3c3ffff,345
8919696b3c7ffff,440
8919696b3cbffff,255
8919696b3cfffff,175
8919696b3d3ffff,55
8919696b3d7ffff,75
8919696b3dbffff,205
8919696b40bffff,0
8919696b543ffff,5
8919696b553ffff,5
8919696b55bffff,15
8919696b593ffff,20
8919696b59bffff,10
8919696b5c3ffff,0
8919696b5c7ffff,15
8919696b5cfffff,5
8919696b5d7ffff,15
8919696b603ffff,0
8919696b60bffff,5
8919696b627ffff,5
8919696b62fffff,25
8919696b633ffff,0
8919696b647ffff,0
8919696b64bffff,200
8919696b64fffff,10
8919696b65bffff,25
8919696b663ffff,0
8919696b667ffff,15
8919696b66bffff,40
8919696b66fffff,40
8919696b67bffff,35
8919696b683ffff,5
89196971b23ffff,0
89196971b27ffff,5
89196971b37ffff,15
89196978003ffff,0
8919697800fffff,0
89196978013ffff,0
8919697801bffff,10
89196978023ffff,15
89196978027ffff,5
8919697802fffff,10
89196978033ffff,10
8919697806bffff,15
89196978073ffff,0
8919697807bffff,0
89196978083ffff,40
89196978087ffff,10
8919697808bffff,20
8919697808fffff,0
89196978093ffff,325
89196978097ffff,45
891969780a3ffff,10
891969780abffff,5
891969780b3ffff,15
891969780b7ffff,10
891969780c7ffff,10
89196978107ffff,0
8919697810bffff,5
8919697810fffff,0
8919697812fffff,0
89196978143ffff,150
89196978147ffff,20
8919697814bffff,170
8919697814fffff,20
8919697815bffff,115
89196978173ffff,5
8919697817bffff,5
8919697819bffff,0
891969781abffff,5
891969781b3ffff,10
891969781bbffff,5
891969781d7ffff,0
89196978203ffff,90
8919697820bffff,235
8919697820fffff,0
89196978213ffff,35
8919697821bffff,345
89196978227ffff,45
8919697822fffff,5
89196978243ffff,190
89196978247ffff,260
8919697824bffff,15
8919697824fffff,180
89196978253ffff,145
89196978257ffff,390
8919697825bffff,45
89196978263ffff,110
8919697826bffff,145
8919697826fffff,70
89196978273ffff,40
89196978277ffff,10
8919697827bffff,215
89196978283ffff,5
8919697828bffff,0
89196978293ffff,5
891969782a3ffff,5
891969782a7ffff,85
891969782afffff,5
891969782c7ffff,45
891969782cbffff,10
891969782cfffff,45
891969782d7ffff,5
89196978303ffff,0
8919697830bffff,0
89196978313ffff,95
89196978317ffff,50
8919697831bffff,25
8919697833bffff,0
89196978343ffff,5
89196978357ffff,5
8919697835bffff,0
89196978367ffff,0
89196978383ffff,110
89196978387ffff,270
8919697838bffff,160
8919697838fffff,220
89196978397ffff,225
891969783abffff,0
891969783afffff,0
891969783b3ffff,20
891969783bbffff,75
891969783c3ffff,210
891969783c7ffff,0
891969783cbffff,110
891969783cfffff,25
891969783d3ffff,105
891969783dbffff,245
89196978407ffff,95
8919697840bffff,0
8919697840fffff,235
89196978413ffff,0
89196978423ffff,245
89196978427ffff,105
8919697842bffff,335
8919697842fffff,330
89196978433ffff,290
89196978437ffff,180
8919697843bffff,455
89196978447ffff,0
8919697844fffff,10
89196978473ffff,50
89196978477ffff,320
8919697848bffff,5
8919697848fffff,5
891969784afffff,90
891969784d3ffff,0
891969784d7ffff,0
89196978503ffff,25
8919697850bffff,15
89196978513ffff,280
89196978517ffff,70
8919697851bffff,90
89196978523ffff,35
89196978527ffff,155
8919697852bffff,10
89196978537ffff,30
89196978543ffff,405
89196978547ffff,20
8919697854bffff,10
8919697854fffff,5
89196978553ffff,355
89196978557ffff,430
8919697855bffff,195
89196978573ffff,10
8919697857bffff,15
89196978583ffff,175
89196978587ffff,285
8919697858fffff,250
891969785a3ffff,65
891969785abffff,30
891969785afffff,5
891969785b3ffff,65
891969785bbffff,215
891969785c3ffff,20
891969785c7ffff,70
891969785cbffff,50
891969785cfffff,110
891969785d7ffff,20
89196978623ffff,5
8919697862fffff,10
89196978637ffff,5
891969786a3ffff,0
891969786afffff,5
891969786b3ffff,0
891969786b7ffff,0
891969786d3ffff,10
89196978803ffff,5
89196978807ffff,40
8919697880fffff,15
89196978817ffff,70
8919697882bffff,0
8919697883bffff,10
89196978863ffff,50
89196978867ffff,20
8919697886fffff,25
89196978873ffff,20
89196978877ffff,0
891969788abffff,10
891969788b3ffff,30
891969788b7ffff,0
891969788bbffff,25
89196978943ffff,0
8919697895bffff,0
89196978967ffff,0
891969789cfffff,0
89196978a23ffff,100
89196978a27ffff,90
89196978a2bffff,165
89196978a2fffff,235
89196978a37ffff,5
89196978a3bffff,10
89196978a43ffff,0
89196978a4bffff,0
89196978a53ffff,5
89196978a57ffff,10
89196978a5bffff,5
89196978a8bffff,0
89196978a93ffff,0
89196978a9bffff,5
89196978ac7ffff,0
89196978acfffff,0
89196978b0fffff,0
89196978b53ffff,0
89196978b5bffff,100
89196978b63ffff,5
89196978b6bffff,5
89196978bb7ffff,0
89196978bcbffff,0
89196978bd3ffff,55
89196978bdbffff,10
89196978c07ffff,0
89196978c0fffff,10
89196978c73ffff,10
89196978c7bffff,0
89196978cbbffff,0
89196978cc3ffff,0
89196978ccbffff,0
89196978cd7ffff,0
89196978d0bffff,15
89196978d47ffff,70
89196978d4fffff,40
89196978d83ffff,20
89196978d8bffff,45
89196978d93ffff,0
89196978d97ffff,0
89196978d9bffff,150
89196978dc7ffff,0
89196978dd7ffff,75
89196978e17ffff,0
89196978e2bffff,0
89196978e33ffff,0
89196978e93ffff,0
89196978eabffff,5
89196978eafffff,5
89196978eb3ffff,5
89196978eb7ffff,0
89196978ebbffff,15
89196979027ffff,0
8919697902bffff,5
8919697902fffff,0
89196979067ffff,10
8919697906bffff,0
8919697906fffff,15
89196979127ffff,0
89196979183ffff,0
8919697918bffff,5
89196979197ffff,15
8919697919bffff,5
891969791a3ffff,0
891969791b7ffff,5
891969791c3ffff,10
891969791cbffff,10
891969791d7ffff,15
891969791dbffff,5
8919697921bffff,0
89196979243ffff,0
89196979247ffff,0
8919697924fffff,10
89196979257ffff,10
89196979283ffff,25
89196979287ffff,5
8919697928bffff,50
89196979293ffff,5
8919697929bffff,0
891969792a7ffff,5
891969792afffff,0
891969792c3ffff,90
891969792c7ffff,185
891969792cfffff,5
891969792d3ffff,15
891969792d7ffff,110
891969792dbffff,55
89196979393ffff,5
891969793d3ffff,0
8919697941bffff,10
89196979423ffff,10
8919697942fffff,5
89196979437ffff,5
89196979447ffff,10
8919697944fffff,15
89196979457ffff,20
89196979483ffff,0
8919697948bffff,20
89196979493ffff,20
89196979497ffff,5
8919697949bffff,0
891969794a7ffff,0
891969794afffff,5
891969794c7ffff,20
89196979523ffff,5
89196979527ffff,50
89196979537ffff,40
891969795d3ffff,0
891969795dbffff,0
8919697962bffff,5
89196979633ffff,0
8919697963bffff,0
89196979667ffff,0
89196979677ffff,5
891969796a3ffff,10
891969796abffff,0
891969796b3ffff,0
891969796b7ffff,0
89196979813ffff,0
8919697984bffff,25
8919697988fffff,0
8919697992bffff,280
8919697992fffff,30
89196979963ffff,10
89196979967ffff,335
8919697996fffff,55
89196979987ffff,0
8919697998fffff,0
89196979a3bffff,0
89196979a53ffff,0
89196979a5bffff,5
89196979a83ffff,60
89196979a87ffff,95
89196979a8bffff,30
89196979a93ffff,180
89196979a97ffff,130
89196979a9bffff,245
89196979ab7ffff,5
89196979ac3ffff,25
89196979acbffff,5
89196979ad3ffff,0
89196979ad7ffff,5
89196979b23ffff,10
89196979b27ffff,5
89196979b2bffff,0
89196979b2fffff,15
89196979b67ffff,10
89196979b73ffff,0
89196979c03ffff,0
89196979c07ffff,5
89196979c0bffff,5
89196979c17ffff,5
89196979c1bffff,10
89196979c47ffff,0
89196979c4fffff,30
89196979c53ffff,0
89196979c87ffff,0
89196979c93ffff,5
89196979c9bffff,95
89196979cb3ffff,5
89196979cbbffff,10
89196979cc7ffff,0
89196979ccfffff,5
89196979d53ffff,0
89196979d5bffff,5
89196979d6bffff,15
89196979e03ffff,0
89196979e07ffff,10
89196979e23ffff,5
89196979e2bffff,35
89196979e3bffff,0
89196979e67ffff,65
89196979e6fffff,10
89196979e73ffff,10
89196979e7bffff,20
89196979e83ffff,5
89196979e8fffff,0
89196979e97ffff,15
89196979ea3ffff,0
89196979eabffff,25
89196979eb7ffff,0
8919697a247ffff,5
8919697a273ffff,15
8919697a36fffff,0
8919697a82fffff,0
8919697a85bffff,5
8919697a893ffff,5
8919697a89bffff,20
8919697a8c3ffff,10
8919697a8cbffff,10
8919697a8d7ffff,5
8919697a903ffff,5
8919697a96bffff,0
8919697a97bffff,0
8919697a9bbffff,0
8919697a9dbffff,0
8919697aa03ffff,20
8919697aa0bffff,70
8919697aa13ffff,10
8919697aa1bffff,225
8919697aa43ffff,100
8919697aa47ffff,60
8919697aa4fffff,5
8919697aa53ffff,20
8919697aa57ffff,190
8919697aa83ffff,5
8919697aa93ffff,25
8919697aa9bffff,20
8919697aac3ffff,0
8919697aac7ffff,85
8919697aacbffff,55
8919697aacfffff,260
8919697aad7ffff,30
8919697ab27ffff,20
8919697ab2fffff,15
8919697ab37ffff,10
8919697ab6fffff,0
8919697aba7ffff,0
8919697abafffff,5
8919697abb7ffff,0
8919697abcfffff,0
8919697ac2bffff,0
8919697ac33ffff,5
8919697ac3bffff,5
8919697ae27ffff,40
8919697ae2fffff,15
8919697b013ffff,0
8919697b017ffff,10
8919697b01bffff,0
8919697b05bffff,0
8919697b0a3ffff,10
8919697b0a7ffff,5
8919697b0afffff,0
8919697b0bbffff,5
8919697b0cfffff,5
8919697b103ffff,5
8919697b107ffff,10
8919697b10bffff,0
8919697b113ffff,45
8919697b117ffff,10
8919697b11bffff,65
8919697b16bffff,0
8919697b1abffff,5
8919697b1afffff,0
8919697b1c3ffff,15
8919697b1c7ffff,15
8919697b1dbffff,5
8919697b203ffff,15
8919697b20fffff,5
8919697b21bffff,0
8919697b223ffff,205
8919697b227ffff,235
8919697b22bffff,220
8919697b22fffff,200
8919697b237ffff,45
8919697b23bffff,170
8919697b243ffff,0
8919697b257ffff,0
8919697b25bffff,0
8919697b267ffff,0
8919697b277ffff,175
8919697b283ffff,0
8919697b333ffff,5
8919697b33bffff,5
8919697b343ffff,45
8919697b347ffff,5
8919697b34fffff,30
8919697b353ffff,270
8919697b357ffff,120
8919697b35bffff,135
8919697b363ffff,30
8919697b36bffff,5
8919697b37bffff,55
8919697b39bffff,0
8919697b3a7ffff,5
8919697b3afffff,0
8919697b3c3ffff,10
8919697b3cbffff,15
8919697b3d7ffff,5
8919697b493ffff,0
8919697b49bffff,15
8919697b4c3ffff,25
8919697b4cbffff,15
8919697b4dbffff,20
8919697b5d3ffff,0
8919697b603ffff,15
8919697b607ffff,10
8919697b60bffff,135
8919697b60fffff,155
8919697b613ffff,0
8919697b617ffff,15
8919697b61bffff,180
8919697b62bffff,25
8919697b62fffff,0
8919697b63bffff,50
8919697b643ffff,215
8919697b647ffff,70
8919697b64bffff,5
8919697b64fffff,15
8919697b657ffff,265
8919697b663ffff,15
8919697b667ffff,10
8919697b673ffff,225
8919697b677ffff,345
8919697b683ffff,0
8919697b687ffff,0
8919697b68fffff,0
8919697b693ffff,0
8919697b697ffff,0
8919697b6abffff,0
89196b0402bffff,0
89196b04033ffff,0
89196b0403bffff,10
89196b04067ffff,0
89196b040a3ffff,0
89196b040a7ffff,10
89196b040afffff,5
89196b040b3ffff,0
89196b04103ffff,65
89196b04107ffff,70
89196b0410bffff,0
89196b0410fffff,40
89196b04113ffff,50
89196b04117ffff,95
89196b0411bffff,20
89196b04123ffff,45
89196b04127ffff,5
89196b0412bffff,30
89196b0412fffff,5
89196b04133ffff,170
89196b0413bffff,40
89196b04143ffff,15
89196b04147ffff,5
89196b0414bffff,0
89196b0414fffff,5
89196b04153ffff,15
89196b0415bffff,15
89196b04163ffff,5
89196b04167ffff,10
89196b0416bffff,10
89196b0416fffff,10
89196b04173ffff,15
89196b04177ffff,0
89196b0417bffff,10
89196b04183ffff,160
89196b04187ffff,150
89196b0418bffff,80
89196b0418fffff,95
89196b04193ffff,50
89196b04197ffff,5
89196b0419bffff,130
89196b041a3ffff,200
89196b041a7ffff,170
89196b041abffff,60
89196b041afffff,5
89196b041b3ffff,95
89196b041b7ffff,60
89196b041bbffff,140
89196b041c3ffff,20
89196b041c7ffff,35
