hex9,value
8919694edc3ffff,E1149N4509E1150N4509E1149N4510E1150N4510
8919694edc7ffff,E1150N4508E1151N4509
8919694edcbffff,E1146N4508E1146N4509E1147N4509E1146N4510
8919694edcfffff,E1147N4506E1147N4507E1148N4507E1149N4507E1147N4508E1148N4508E1149N4508
8919694edd7ffff,E1152N4512
8919694ee0bffff,E1112N4513
8919694ee0fffff,E1114N4512
8919694ee5bffff,E1104N4517E1105N4517E1105N4518
8919694ee6fffff,E1107N4503
8919694eeb3ffff,E1126N4515
8919694f003ffff,E1052N4557
8919694f007ffff,E1055N4555E1053N4554E1053N4555
8919694f00bffff,E1049N4555
8919694f00fffff,E1052N4554E1050N4555E1051N4555E1052N4555
8919694f013ffff,E1052N4560
8919694f027ffff,E1056N4546E1057N4546E1055N4547E1056N4547E1057N4547E1058N4547
8919694f02bffff,E1051N4548E1052N4548E1051N4549E1052N4549E1051N4550E1052N4550
8919694f02fffff,E1052N4546E1053N4546E1052N4547E1053N4547E1054N4547
8919694f033ffff,E1055N4554E1057N4554
8919694f03bffff,E1052N4551E1052N4552E1052N4553E1053N4553
8919694f047ffff,E1045N4556E1044N4555E1044N4556E1046N4556
8919694f04bffff,E1040N4559E1041N4559
8919694f04fffff,E1042N4555E1043N4555
8919694f057ffff,E1047N4559E1047N4560E1048N4560
8919694f05bffff,E1042N4560
8919694f063ffff,E1045N4550E1046N4550E1047N4550E1045N4551E1046N4551E1047N4551
8919694f067ffff,E1048N4550
8919694f06bffff,E1043N4549E1043N4550E1043N4551E1044N4551
8919694f073ffff,E1047N4555E1048N4555
8919694f077ffff,E1050N4550E1051N4551E1049N4550E1048N4551E1049N4551
8919694f07bffff,E1043N4552E1044N4552E1044N4553E1044N4554
8919694f087ffff,E1059N4561E1060N4562
8919694f08fffff,E1058N4561E1056N4562E1057N4562E1058N4562
8919694f093ffff,E1060N4568
8919694f0a3ffff,E1060N4555
8919694f0a7ffff,E1063N4554E1064N4554
8919694f0abffff,E1058N4555
8919694f0afffff,E1058N4554E1059N4554E1060N4554E1059N4555
8919694f0c3ffff,E1050N4564
8919694f0c7ffff,E1053N4563
8919694f0cbffff,E1046N4564E1047N4564E1047N4565
8919694f0d3ffff,E1051N4569E1052N4569
8919694f103ffff,E1066N4540E1064N4541E1065N4541E1066N4541E1067N4541
8919694f107ffff,E1068N4538E1068N4539E1069N4539E1067N4540E1068N4540E1069N4540
8919694f10bffff,E1061N4541E1062N4541E1063N4541E1062N4542E1063N4542
8919694f117ffff,E1070N4542E1068N4541
8919694f11bffff,E1064N4542E1063N4543E1064N4543E1065N4543E1063N4544E1064N4544E1065N4544E1064N4545
8919694f12bffff,E1066N4532
8919694f12fffff,E1067N4530E1067N4531
8919694f133ffff,E1069N4536E1069N4538
8919694f137ffff,E1073N4534
8919694f143ffff,E1057N4541E1058N4541E1056N4542E1057N4542E1058N4542E1056N4543E1057N4543E1058N4543
8919694f147ffff,E1058N4539E1059N4541E1060N4541
8919694f14bffff,E1053N4541E1055N4542E1054N4541E1053N4542E1054N4542E1054N4543
8919694f14fffff,E1056N4538E1056N4539E1057N4540
8919694f153ffff,E1057N4544E1058N4544E1057N4545E1058N4545E1060N4545E1058N4546E1059N4546E1060N4546
8919694f157ffff,E1060N4542E1061N4542E1060N4543E1060N4544
8919694f15bffff,E1055N4543E1054N4544E1056N4544E1055N4545E1056N4545E1055N4546
8919694f16bffff,E1056N4534E1056N4535
8919694f16fffff,E1059N4531E1059N4532E1059N4533
8919694f17bffff,E1057N4536E1057N4537
8919694f1b3ffff,E1077N4543
8919694f1b7ffff,E1077N4542
8919694f1c3ffff,E1064N4548
8919694f1c7ffff,E1065N4545E1064N4546E1065N4546E1064N4547E1065N4547E1065N4548
8919694f1cbffff,E1059N4547E1060N4547
8919694f1cfffff,E1061N4545E1061N4546E1062N4546E1063N4546
8919694f1d3ffff,E1065N4551E1065N4552E1065N4553
8919694f1d7ffff,E1066N4548E1065N4549E1065N4550
8919694f207ffff,E1032N4549E1032N4550
8919694f213ffff,E1031N4554E1031N4555E1029N4556E1030N4556E1031N4556
8919694f217ffff,E1032N4552E1032N4553E1033N4552
8919694f223ffff,E1033N4544E1033N4546
8919694f227ffff,E1033N4542E1034N4542E1035N4542E1035N4543
8919694f22fffff,E1032N4543
8919694f233ffff,E1032N4548
8919694f287ffff,E1036N4557E1037N4558E1038N4558
8919694f28fffff,E1033N4557E1034N4557E1035N4557
8919694f297ffff,E1039N4559
8919694f2a3ffff,E1039N4551E1039N4552E1037N4551E1038N4551E1037N4552
8919694f2abffff,E1034N4551E1035N4551E1036N4551E1034N4552E1035N4552
8919694f2b7ffff,E1041N4551E1040N4552E1041N4552E1042N4553
8919694f2c7ffff,E1028N4557E1029N4557E1027N4558
8919694f2cbffff,E1023N4559E1025N4559E1022N4560
8919694f2cfffff,E1024N4558E1026N4557E1027N4557E1026N4558
8919694f2d7ffff,E1030N4561
8919694f303ffff,E1042N4535E1042N4536E1043N4536E1042N4537E1043N4537E1044N4537E1043N4538
8919694f307ffff,E1044N4533E1045N4533
8919694f30bffff,E1039N4535E1040N4535E1039N4536E1040N4536E1038N4535E1038N4536E1039N4537E1040N4537
8919694f30fffff,E1041N4532E1042N4532E1040N4533E1041N4533E1042N4533E1043N4533E1040N4534E1041N4534E1042N4534E1043N4534
8919694f313ffff,E1044N4538E1043N4539E1044N4539E1043N4540E1044N4540E1045N4539E1045N4540E1044N4541
8919694f317ffff,E1047N4536E1045N4537E1046N4537E1047N4537E1046N4538E1047N4538
8919694f31bffff,E1040N4538E1042N4538E1040N4539E1042N4539E1042N4540
8919694f333ffff,E1046N4531E1047N4531E1048N4531E1045N4532E1046N4532E1047N4532E1048N4532E1046N4533
8919694f337ffff,E1049N4531
8919694f33bffff,E1042N4531E1043N4531E1043N4532E1044N4531E1045N4531E1044N4532
8919694f343ffff,E1036N4537E1035N4538
8919694f347ffff,E1036N4534E1037N4534E1035N4535E1036N4535E1037N4535E1036N4536E1037N4536
8919694f353ffff,E1035N4539E1036N4539E1035N4540E1036N4540E1037N4540E1035N4541E1036N4541E1037N4541
8919694f357ffff,E1037N4537E1038N4537E1036N4538E1037N4538E1038N4538E1037N4539E1038N4539E1039N4538E1039N4539
8919694f363ffff,E1037N4529
8919694f36fffff,E1037N4526E1037N4527
8919694f373ffff,E1039N4532E1037N4532E1038N4532E1037N4533E1038N4533E1039N4533E1039N4534E1038N4534
8919694f377ffff,E1039N4531E1040N4531E1041N4531E1040N4532
8919694f37bffff,E1036N4532E1036N4533
8919694f383ffff,E1048N4542E1050N4543E1049N4542E1048N4543E1049N4543E1048N4544E1049N4544E1050N4544
8919694f387ffff,E1050N4540E1051N4540E1052N4540E1050N4541E1051N4541E1052N4541E1049N4541E1050N4542E1051N4542E1052N4542
8919694f38bffff,E1045N4541E1046N4541E1045N4542E1046N4542E1047N4542E1044N4542E1045N4543E1046N4543E1047N4543E1044N4543
8919694f38fffff,E1047N4539E1048N4539E1046N4540E1048N4540E1049N4540E1047N4541E1048N4541
8919694f393ffff,E1050N4545E1051N4545E1050N4546E1051N4546E1049N4545E1049N4546E1051N4547
8919694f397ffff,E1051N4543E1052N4543E1053N4543E1051N4544E1052N4544E1052N4545
8919694f39bffff,E1046N4544E1046N4545E1048N4545E1046N4546E1048N4546
8919694f3a3ffff,E1051N4534E1050N4535E1050N4536E1051N4536E1051N4537
8919694f3abffff,E1049N4534E1048N4536E1049N4536
8919694f3afffff,E1050N4531E1049N4532E1049N4533E1051N4532
8919694f3b3ffff,E1052N4537E1051N4538E1052N4538E1051N4539
8919694f3b7ffff,E1056N4536
8919694f3bbffff,E1050N4537E1050N4538E1048N4537E1049N4537E1048N4538E1049N4538E1049N4539E1050N4539
8919694f3c3ffff,E1039N4543E1040N4543E1041N4543E1039N4544E1040N4544
8919694f3c7ffff,E1042N4541E1043N4541E1042N4542E1043N4542E1042N4543E1043N4543
8919694f3cbffff,E1036N4542E1037N4542E1036N4543E1037N4543E1038N4543E1036N4544E1037N4544E1038N4544
8919694f3cfffff,E1039N4540E1039N4541E1039N4542E1038N4540E1038N4541E1038N4542
8919694f3d3ffff,E1042N4547E1043N4547E1042N4548E1043N4548
8919694f3d7ffff,E1045N4544E1043N4546
8919694f40fffff,E1059N4576
8919694f467ffff,E1056N4569E1058N4569E1057N4570
8919694f46fffff,E1055N4569
8919694f4afffff,E1067N4575
8919694f4d3ffff,E1060N4589E1060N4590
8919694f4d7ffff,E1061N4588
8919694f503ffff,E1074N4561E1075N4561
8919694f507ffff,E1076N4559E1076N4560E1077N4560
8919694f50bffff,E1072N4561E1073N4561E1070N4562E1071N4562E1072N4562
8919694f517ffff,E1077N4562
8919694f527ffff,E1079N4554
8919694f52fffff,E1077N4551E1075N4552
8919694f533ffff,E1078N4558E1079N4558E1078N4559
8919694f53bffff,E1077N4558
8919694f547ffff,E1069N4562
8919694f54bffff,E1063N4561
8919694f54fffff,E1064N4561E1065N4561E1066N4561
8919694f553ffff,E1067N4566
8919694f55bffff,E1065N4565E1065N4566
8919694f563ffff,E1069N4554
8919694f567ffff,E1070N4554E1071N4554E1072N4554
8919694f56bffff,E1065N4554E1066N4554E1066N4555E1067N4555E1066N4556
8919694f56fffff,E1067N4554E1068N4554
8919694f5abffff,E1080N4562
8919694f5b3ffff,E1084N4563
8919694f5d3ffff,E1073N4573
8919694f61bffff,E1037N4575E1036N4576
8919694f623ffff,E1040N4565E1042N4565
8919694f627ffff,E1043N4565
8919694f637ffff,E1044N4567
8919694f643ffff,E1029N4574
8919694f64bffff,E1026N4573
8919694f653ffff,E1030N4578E1031N4578
8919694f657ffff,E1032N4574
8919694f65bffff,E1028N4577
8919694f663ffff,E1033N4568E1032N4568
8919694f66fffff,E1031N4563E1032N4564
8919694f673ffff,E1034N4569
8919694f677ffff,E1036N4569
8919694f67bffff,E1031N4568
8919694f693ffff,E1045N4584E1046N4584E1047N4584E1046N4585
8919694f69bffff,E1042N4584E1043N4584
89196958803ffff,E1057N4710E1058N4710E1058N4711E1059N4711E1059N4712E1056N4711E1056N4712
89196958807ffff,E1058N4708E1059N4708E1060N4708E1058N4709E1059N4709E1060N4709E1061N4709E1059N4710E1060N4710E1061N4710
8919695880bffff,E1053N4710E1054N4710E1055N4710E1053N4711E1054N4711E1055N4711
8919695880fffff,E1057N4707E1057N4708E1057N4709E1056N4707E1055N4708E1056N4708E1055N4709E1056N4709E1056N4710
89196958813ffff,E1059N4714E1060N4714E1059N4715E1060N4715
89196958817ffff,E1060N4711E1061N4711E1060N4712E1061N4712E1060N4713E1061N4713
89196958823ffff,E1059N4704E1060N4704E1060N4705E1061N4705
8919695882bffff,E1057N4704E1058N4704
89196958833ffff,E1060N4707E1061N4707E1062N4707E1063N4707E1061N4708E1062N4708E1060N4706E1061N4706E1062N4706
89196958837ffff,E1063N4706E1062N4705
8919695883bffff,E1058N4707E1059N4707E1057N4705E1058N4705E1059N4705E1057N4706E1058N4706E1059N4706
89196958847ffff,E1052N4709E1052N4710E1052N4711
89196958863ffff,E1052N4705E1053N4705E1052N4706
89196958873ffff,E1053N4706E1052N4707E1053N4707E1054N4707E1052N4708
89196958877ffff,E1054N4705E1055N4705E1056N4705E1054N4706E1055N4706E1056N4706E1055N4707
891969588a3ffff,E1065N4710E1066N4711E1067N4711
891969588a7ffff,E1067N4708
891969588abffff,E1063N4708E1062N4709E1063N4709E1062N4710E1063N4710E1062N4711E1064N4710
891969588afffff,E1065N4708E1065N4709
891969588b7ffff,E1068N4711
89196958903ffff,E1070N4694
89196958933ffff,E1076N4691
8919695894bffff,E1059N4694
89196958983ffff,E1078N4703
89196958993ffff,E1077N4704E1078N4704E1077N4705
89196958997ffff,E1081N4702
8919695899bffff,E1076N4704E1075N4705E1076N4705
891969589d3ffff,E1070N4706E1071N4705
89196958a23ffff,E1037N4698E1037N4699E1039N4699
89196958a27ffff,E1039N4695E1039N4696E1040N4696E1039N4697E1040N4697E1039N4698E1041N4696
89196958a2fffff,E1037N4695E1037N4696E1037N4697
89196958a33ffff,E1039N4701E1040N4701E1038N4702E1039N4702E1040N4702E1038N4703E1039N4703E1040N4703
89196958a37ffff,E1041N4698E1041N4699E1042N4699E1040N4698E1040N4699E1039N4700E1040N4700E1041N4700E1042N4700E1041N4701
89196958a3bffff,E1036N4700E1036N4701
89196958a67ffff,E1032N4698
89196958a6bffff,E1027N4699E1025N4698E1026N4698E1026N4699
89196958a6fffff,E1027N4697E1027N4698E1026N4697
89196958aa3ffff,E1042N4705E1044N4705E1044N4706
89196958aa7ffff,E1045N4703
89196958aabffff,E1041N4704E1041N4705E1039N4704E1040N4704
89196958aafffff,E1043N4703E1042N4701E1041N4702E1042N4702E1041N4703E1042N4703
89196958ab7ffff,E1047N4707E1045N4707
89196958b0bffff,E1045N4691E1044N4689E1044N4690
89196958b1bffff,E1045N4692
89196958b43ffff,E1041N4692E1041N4691E1039N4691E1040N4691E1039N4692E1040N4692
89196958b47ffff,E1041N4688E1043N4688E1042N4689E1043N4689E1041N4690E1042N4690E1043N4690
89196958b4bffff,E1035N4691E1037N4692
89196958b4fffff,E1040N4688E1038N4687E1039N4687E1037N4688E1038N4688E1039N4688E1038N4689E1039N4689E1040N4689
89196958b53ffff,E1041N4693E1040N4693E1040N4694E1042N4693E1041N4694E1042N4694E1041N4695E1042N4695E1040N4695
89196958b57ffff,E1042N4691E1043N4691E1044N4691E1042N4692E1043N4692E1044N4692E1043N4693E1044N4693
89196958b5bffff,E1038N4692E1037N4693E1038N4693E1039N4693E1037N4694
89196958b63ffff,E1041N4683E1041N4684E1042N4684E1042N4685
89196958b6bffff,E1038N4683
89196958b6fffff,E1042N4680
89196958b7bffff,E1040N4685E1039N4685E1039N4686E1041N4685E1040N4686E1041N4686E1042N4686E1040N4687E1041N4687E1042N4687
89196958b97ffff,E1059N4697E1059N4698
89196958ba3ffff,E1058N4690
89196958ba7ffff,E1059N4686E1058N4687E1059N4688
89196958bb3ffff,E1058N4691E1058N4693E1059N4693
89196958bb7ffff,E1059N4689
89196958bcbffff,E1042N4696E1043N4696E1041N4697E1043N4697E1043N4698
89196958bcfffff,E1043N4694E1044N4694E1043N4695E1044N4695
89196958bdbffff,E1043N4700E1043N4701
89196958d7bffff,E1072N4712
89196958db3ffff,E1089N4718E1090N4718
89196958dbbffff,E1087N4718
89196959027ffff,E0986N4760
89196959037ffff,E0985N4764
8919695904bffff,E0968N4770E0969N4770E0968N4771E0969N4771
89196959087ffff,E0988N4775
891969590c3ffff,E0977N4778E0978N4778
891969590c7ffff,E0980N4776E0981N4776E0979N4777
8919695910bffff,E0991N4753E0990N4754E0991N4754E0990N4755E0991N4755
89196959143ffff,E0985N4755E0986N4755E0987N4755E0985N4756E0986N4756E0987N4756E0985N4757E0986N4757E0987N4757
89196959147ffff,E0987N4752E0989N4753E0989N4754E0987N4753E0988N4753E0986N4754E0987N4754E0988N4754E0988N4755
8919695914bffff,E0981N4754E0982N4754E0983N4754E0981N4755E0982N4755E0983N4755E0984N4755E0982N4756E0983N4756E0984N4756
8919695914fffff,E0983N4752E0984N4752E0985N4752E0983N4753E0984N4753E0985N4753E0986N4753E0984N4754E0985N4754
89196959153ffff,E0986N4758
89196959157ffff,E0988N4756E0988N4757E0989N4755E0989N4756E0990N4756
8919695915bffff,E0983N4757E0984N4757E0983N4758E0984N4758E0985N4758E0983N4759E0984N4759E0985N4759
89196959163ffff,E0987N4747E0988N4747E0989N4747E0989N4748E0990N4748E0987N4748E0988N4748E0989N4749E0987N4749E0988N4749
89196959167ffff,E0989N4745E0990N4745E0991N4745E0989N4746E0990N4746E0991N4746E0990N4747
8919695916bffff,E0985N4746E0984N4747E0985N4747E0986N4747E0984N4748E0985N4748E0986N4748E0985N4749
8919695916fffff,E0986N4744E0987N4744E0986N4745E0987N4745E0988N4745E0986N4746E0987N4746E0988N4746
89196959173ffff,E0989N4750E0990N4750E0989N4751E0990N4751E0991N4751E0989N4752E0990N4752E0991N4752
89196959177ffff,E0991N4748E0990N4749E0991N4749E0991N4750
8919695917bffff,E0986N4749E0985N4750E0986N4750E0987N4750E0988N4750E0985N4751E0986N4751E0987N4751E0986N4752
891969591cbffff,E0987N4761E0988N4763
891969591cfffff,E0991N4759
891969591dbffff,E0990N4764
8919695920bffff,E0955N4764
8919695921bffff,E0955N4769E0956N4769
89196959223ffff,E0961N4757
8919695922fffff,E0960N4755
89196959233ffff,E0962N4761
89196959237ffff,E0963N4760
89196959243ffff,E0950N4766
89196959247ffff,E0950N4765E0951N4765E0951N4766E0952N4766
8919695924fffff,E0949N4763E0947N4764E0949N4764
89196959257ffff,E0952N4767
89196959263ffff,E0952N4761
8919695927bffff,E0950N4762E0950N4763
89196959293ffff,E0966N4777
89196959297ffff,E0967N4775E0968N4774
891969592a3ffff,E0966N4765E0967N4766
891969592b3ffff,E0968N4768E0968N4769E0967N4767
891969592c3ffff,E0956N4773
891969592cfffff,E0954N4770E0954N4771E0955N4772
891969592d3ffff,E0958N4777
891969592d7ffff,E0957N4775
89196959333ffff,E0976N4745E0977N4745E0976N4746
89196959337ffff,E0976N4742E0977N4743E0977N4744E0978N4742E0978N4743E0978N4744
89196959367ffff,E0969N4742
8919695936bffff,E0961N4743
89196959387ffff,E0979N4753E0979N4754E0980N4754E0980N4755
89196959397ffff,E0980N4756E0981N4756E0981N4757E0982N4757E0981N4758E0982N4758
891969593a3ffff,E0979N4748E0980N4748E0979N4749E0980N4749E0981N4749E0979N4750E0980N4750E0981N4750
891969593a7ffff,E0982N4745E0981N4746E0982N4746E0983N4746E0981N4747E0982N4747E0983N4747E0982N4748E0983N4748
891969593abffff,E0978N4748E0978N4749E0976N4747E0977N4747E0977N4748E0977N4749
891969593afffff,E0978N4745E0979N4745E0978N4746E0979N4746E0980N4746E0978N4747E0979N4747E0977N4746
891969593b3ffff,E0980N4751E0981N4751E0982N4751E0980N4752E0981N4752E0982N4752E0980N4753E0981N4753E0982N4753
891969593b7ffff,E0982N4749E0983N4749E0984N4749E0982N4750E0983N4750E0984N4750E0983N4751E0984N4751
891969593bbffff,E0978N4750E0978N4751E0979N4751E0978N4752E0979N4752
89196959407ffff,E0992N4788
8919695940bffff,E0986N4790E0987N4790E0986N4791E0987N4791E0988N4791E0986N4792E0987N4792E0988N4792
8919695940fffff,E0988N4788E0988N4789E0989N4789E0990N4789E0988N4790
89196959413ffff,E0992N4795E0991N4796E0992N4796
89196959417ffff,E0993N4794E0994N4794
8919695941bffff,E0987N4793E0988N4793E0988N4794E0989N4794E0988N4795E0989N4795
89196959427ffff,E0995N4781E0996N4782E0995N4783
8919695942fffff,E0990N4781
89196959433ffff,E0993N4786E0994N4786E0993N4787
89196959437ffff,E0995N4784E0996N4784E0995N4785E0996N4785E0997N4785E0996N4786E0997N4786
8919695943bffff,E0992N4787E0990N4788E0991N4788
89196959443ffff,E0981N4792E0982N4792E0982N4793E0983N4794
89196959447ffff,E0984N4790E0985N4790E0982N4791E0983N4791E0984N4791
8919695944bffff,E0978N4793
8919695944fffff,E0980N4789E0980N4790E0981N4790E0980N4791E0981N4791
89196959453ffff,E0983N4795
89196959467ffff,E0986N4783E0986N4784
89196959473ffff,E0987N4788E0986N4789
89196959477ffff,E0986N4785E0987N4787
89196959487ffff,E0999N4796E0998N4798
8919695948fffff,E0993N4795E0994N4795E0995N4795E0993N4796E0994N4796
89196959493ffff,E0997N4802
8919695949bffff,E0994N4800
891969594a3ffff,E0997N4790E0998N4790E0999N4790E0997N4791E0998N4791E0999N4791E1000N4791E0998N4792E0999N4792
891969594a7ffff,E0999N4788E0999N4789E1000N4789E1001N4789E1000N4790E1001N4790
891969594afffff,E0997N4787E0998N4787E0998N4788E0997N4789E0998N4789
891969594b3ffff,E0999N4793E1000N4793E0999N4794E1000N4794E1001N4794E0999N4795E1000N4795E1001N4795
891969594b7ffff,E1001N4791E1002N4791E1002N4792E1003N4792E1000N4792E1001N4792E1002N4793E1003N4793E1001N4793
891969594bbffff,E0997N4792E0995N4793E0996N4793E0997N4793E0998N4793E0995N4794E0996N4794E0998N4794
891969594c7ffff,E0990N4797E0991N4797E0990N4798E0989N4796
891969594cbffff,E0985N4798
891969594cfffff,E0985N4797
891969594d7ffff,E0990N4799E0991N4799E0991N4800
891969594dbffff,E0984N4802
89196959503ffff,E1002N4775E1003N4775E1004N4775E1002N4776E1003N4776E1004N4776E1005N4776E1003N4777E1004N4777
89196959507ffff,E1004N4773E1005N4773E1004N4774E1005N4775
8919695950bffff,E0999N4774E1000N4774E1001N4774E0999N4775E1001N4775E1000N4776E1001N4776
8919695950fffff,E1002N4772E1003N4772E1002N4773E1003N4773E1001N4772E1001N4773E1003N4774
89196959513ffff,E1004N4778E1005N4778E1005N4779E1006N4779E1004N4780E1005N4780E1006N4780
89196959517ffff,E1006N4775E1006N4776E1005N4777E1006N4777
8919695951bffff,E1002N4777E1001N4777E1000N4778E1001N4778E1002N4778E1003N4778E1002N4779E1003N4779E1001N4779
8919695953bffff,E1003N4771E1004N4772
89196959543ffff,E0994N4776E0995N4776E0996N4776E0994N4777E0995N4777E0996N4777E0995N4778E0996N4778
89196959547ffff,E0997N4773E0996N4774E0997N4774E0998N4774E0996N4775E0997N4775E0998N4775E0997N4776
8919695954fffff,E0993N4773E0994N4773E0994N4774E0995N4774E0994N4775E0995N4775
89196959553ffff,E0995N4779E0996N4779E0997N4779E0995N4780E0996N4780E0997N4780E0996N4781E0997N4781
89196959557ffff,E0997N4777E0998N4777E0999N4777E1000N4777E0997N4778E0998N4778E0999N4778E0998N4779
8919695956fffff,E0998N4765
89196959573ffff,E0999N4771E0998N4772E0999N4772E1000N4772E0998N4773E0999N4773E1000N4773
89196959577ffff,E1002N4770E1002N4771E1001N4770E1000N4771E1001N4771
8919695957bffff,E0994N4772E0996N4773
89196959583ffff,E1008N4782E1009N4782E1008N4783E1009N4783E1010N4783E1009N4784
8919695958bffff,E1005N4781E1006N4781E1007N4781E1005N4782E1006N4782E1007N4782E1006N4783E1007N4783
8919695958fffff,E1007N4778E1007N4779E1007N4780E1008N4780E1008N4781
89196959593ffff,E1010N4786E1009N4786
8919695959bffff,E1006N4784E1007N4784E1008N4784E1006N4785E1007N4785E1008N4785E1009N4785E1007N4786E1008N4786
891969595c3ffff,E1001N4782E1000N4783E1001N4783E1000N4784E1001N4784E1002N4784E1001N4785
891969595c7ffff,E1002N4780E1003N4780E1002N4781E1003N4782
891969595cbffff,E0997N4782E0998N4782E0999N4782E0996N4783E0997N4783E0998N4783E0999N4783E0997N4784E0998N4784E0999N4784
891969595cfffff,E0999N4779E1000N4779E0998N4780E0999N4780E1000N4780E1001N4780E0998N4781E0999N4781E1000N4781E1001N4781E1000N4782
891969595d3ffff,E1002N4785E1002N4786E1003N4786E1002N4787E1003N4787E1001N4786E1001N4787E1002N4788
891969595d7ffff,E1004N4783E1005N4783E1003N4784E1004N4784E1005N4784E1003N4785E1004N4785E1005N4785
891969595dbffff,E0998N4785E0999N4785E1000N4785E0998N4786E0999N4786E1000N4786E0999N4787E1000N4787
89196959607ffff,E0968N4784E0969N4784E0968N4785E0969N4786
8919695960bffff,E0963N4786E0964N4786E0963N4787
89196959617ffff,E0969N4787E0970N4788E0971N4789
8919695962bffff,E0965N4778
8919695963bffff,E0967N4781
89196959647ffff,E0962N4785
89196959667ffff,E0962N4778
8919695966fffff,E0961N4777E0960N4778E0961N4778E0960N4779
89196959673ffff,E0963N4784E0963N4785
89196959677ffff,E0965N4780E0964N4781
89196959683ffff,E0974N4794E0973N4795E0974N4795
89196959687ffff,E0974N4791
8919695968bffff,E0970N4794
8919695968fffff,E0972N4790E0973N4791
89196959693ffff,E0973N4796E0974N4796E0975N4796E0973N4797E0974N4797E0975N4797E0976N4797E0974N4798E0975N4798
89196959697ffff,E0975N4794E0976N4794E0977N4794E0978N4794E0975N4795E0976N4795E0977N4795E0976N4796
8919695969bffff,E0971N4796E0972N4796E0971N4797E0972N4797
891969596b7ffff,E0978N4786
891969596bbffff,E0973N4789E0974N4790
89196959973ffff,E1009N4699
8919695997bffff,E1005N4696
89196959a17ffff,E0978N4713E0978N4714
89196959a33ffff,E0980N4708
89196959a37ffff,E0980N4706E0981N4706E0981N4707
89196959a43ffff,E0966N4714
89196959a4bffff,E0963N4713E0964N4713E0963N4714E0963N4712E0964N4712E0965N4712E0964N4714E0965N4714
89196959a4fffff,E0967N4710E0966N4709E0965N4710E0966N4710E0965N4711
89196959a5bffff,E0964N4715E0965N4715E0966N4715E0964N4716E0965N4716E0966N4716E0965N4717E0966N4717
89196959a6bffff,E0965N4706E0966N4706
89196959a73ffff,E0971N4708
89196959a7bffff,E0968N4707E0967N4708E0968N4708E0967N4709E0968N4709E0968N4710
89196959a83ffff,E0980N4720
89196959a8bffff,E0980N4719
89196959a9bffff,E0980N4722E0980N4723E0981N4723
89196959b0bffff,E0985N4696
89196959b43ffff,E0981N4697E0982N4697E0981N4698E0982N4698
89196959b47ffff,E0983N4695E0984N4695E0982N4696E0983N4696E0984N4696
89196959b53ffff,E0982N4700E0983N4700E0983N4701
89196959b57ffff,E0983N4697E0984N4697E0983N4698E0984N4698E0985N4698E0983N4699
89196959b8fffff,E0993N4700
89196959bc3ffff,E0987N4703
89196959bcbffff,E0984N4703E0983N4704
89196959bcfffff,E0986N4703
89196959e03ffff,E0984N4733E0985N4733E0986N4733E0984N4734E0985N4734E0985N4735E0986N4735
89196959e07ffff,E0987N4730E0986N4731E0987N4731E0988N4731E0986N4732E0987N4732E0988N4732E0989N4731
89196959e0bffff,E0981N4732E0982N4732E0981N4733E0982N4733E0983N4733E0981N4734E0982N4734E0983N4734
89196959e0fffff,E0983N4730E0984N4730E0985N4730E0982N4731E0983N4731E0984N4731E0985N4731E0983N4732E0984N4732E0985N4732
89196959e13ffff,E0985N4736E0986N4736E0987N4736E0986N4737E0987N4737E0986N4738E0987N4738
89196959e17ffff,E0987N4735E0988N4735E0988N4736
89196959e1bffff,E0982N4735E0983N4735E0984N4735E0982N4736E0983N4736E0984N4736E0982N4737E0983N4737E0984N4737
89196959e2fffff,E0987N4723
89196959e33ffff,E0988N4729E0988N4730
89196959e3bffff,E0984N4728E0985N4728E0986N4728E0987N4728E0984N4729E0985N4729E0986N4729E0987N4729E0986N4730
89196959e47ffff,E0979N4732E0980N4732E0980N4733
89196959e4bffff,E0972N4733
89196959e57ffff,E0980N4734E0981N4735E0981N4736
89196959e67ffff,E0981N4725E0982N4725E0982N4726
89196959e73ffff,E0979N4729E0980N4729E0981N4729E0980N4730E0981N4730E0982N4730E0980N4731E0981N4731
89196959e77ffff,E0982N4728E0983N4728E0982N4729E0983N4729
89196959e83ffff,E0990N4740E0990N4741
89196959e8bffff,E0987N4739E0988N4739E0986N4740E0987N4740E0988N4740E0989N4740E0989N4741E0987N4741E0988N4741
89196959e8fffff,E0989N4736E0990N4736E0989N4737E0988N4737E0988N4738E0990N4737E0989N4738E0990N4738E0989N4739E0990N4739
89196959e93ffff,E0991N4744
89196959e9bffff,E0988N4742E0989N4742E0990N4742E0989N4743E0990N4743E0991N4743E0988N4743E0989N4744E0990N4744E0988N4744
89196959eabffff,E0989N4732
89196959ec3ffff,E0982N4740E0983N4740E0981N4741E0983N4741E0984N4741E0982N4742E0983N4742E0984N4742E0982N4743
89196959ec7ffff,E0983N4738E0984N4738E0985N4738E0983N4739E0984N4739E0985N4739E0986N4739E0984N4740E0985N4740
89196959ecbffff,E0979N4741E0980N4741E0979N4742E0980N4742
89196959ecfffff,E0981N4737E0980N4738E0981N4738E0982N4738E0981N4739E0982N4739E0981N4740
89196959ed3ffff,E0983N4743E0984N4743E0983N4744E0984N4744E0985N4744E0985N4745E0984N4746
