hex9,value
89196959367ffff,0
8919695936bffff,0
89196959387ffff,1208
89196959397ffff,1745
891969593a3ffff,2953
891969593a7ffff,4019
891969593abffff,3009
891969593afffff,3107
891969593b3ffff,3123
891969593b7ffff,2239
891969593bbffff,1041
89196959407ffff,304
8919695940bffff,3256
8919695940fffff,1436
89196959413ffff,1555
89196959417ffff,0
8919695941bffff,1645
89196959427ffff,642
8919695942fffff,0
89196959433ffff,843
89196959437ffff,2618
8919695943bffff,1354
89196959443ffff,1188
89196959447ffff,1765
8919695944bffff,0
8919695944fffff,2395
89196959453ffff,0
89196959467ffff,307
89196959473ffff,514
89196959477ffff,771
89196959487ffff,0
8919695948fffff,2004
89196959493ffff,336
8919695949bffff,0
891969594a3ffff,4101
891969594a7ffff,2727
891969594afffff,1603
891969594b3ffff,2817
891969594b7ffff,2976
891969594bbffff,3004
891969594c7ffff,1202
891969594cbffff,0
891969594cfffff,0
891969594d7ffff,0
891969594dbffff,0
89196959503ffff,3048
89196959507ffff,1204
8919695950bffff,1944
8919695950fffff,2421
89196959513ffff,3072
89196959517ffff,830
8919695951bffff,3134
8919695953bffff,739
89196959543ffff,2623
89196959547ffff,2570
8919695954fffff,2009
89196959553ffff,2029
89196959557ffff,1953
8919695956fffff,0
89196959573ffff,2133
89196959577ffff,1686
8919695957bffff,0
89196959583ffff,1546
8919695958bffff,2892
8919695958fffff,2000
89196959593ffff,350
8919695959bffff,2438
891969595c3ffff,1952
891969595c7ffff,951
891969595cbffff,3287
891969595cfffff,2825
891969595d3ffff,2677
891969595d7ffff,2457
891969595dbffff,2135
89196959607ffff,0
8919695960bffff,0
89196959617ffff,343
8919695962bffff,0
8919695963bffff,0
89196959647ffff,0
89196959667ffff,0
8919695966fffff,1387
89196959673ffff,396
89196959677ffff,0
89196959683ffff,928
89196959687ffff,0
8919695968bffff,0
8919695968fffff,427
89196959693ffff,3234
89196959697ffff,2114
8919695969bffff,1446
891969596b7ffff,0
891969596bbffff,0
89196959973ffff,0
8919695997bffff,0
89196959a17ffff,0
89196959a33ffff,272
89196959a37ffff,781
89196959a43ffff,923
89196959a4bffff,3161
89196959a4fffff,1001
89196959a5bffff,5115
89196959a6bffff,716
89196959a73ffff,0
89196959a7bffff,1639
89196959a83ffff,0
89196959a8bffff,0
89196959a9bffff,0
89196959b0bffff,973
89196959b43ffff,1736
89196959b47ffff,3572
89196959b53ffff,710
89196959b57ffff,2787
89196959b8fffff,385
89196959bc3ffff,0
89196959bcbffff,0
89196959bcfffff,438
89196959e03ffff,2357
89196959e07ffff,2752
89196959e0bffff,1937
89196959e0fffff,4014
89196959e13ffff,2263
89196959e17ffff,745
89196959e1bffff,1921
89196959e2fffff,0
89196959e33ffff,573
89196959e3bffff,3648
89196959e47ffff,1147
89196959e4bffff,0
89196959e57ffff,864
89196959e67ffff,0
89196959e73ffff,2762
89196959e77ffff,1983
89196959e83ffff,1755
89196959e8bffff,3632
89196959e8fffff,2157
89196959e93ffff,0
89196959e9bffff,3463
89196959eabffff,478
89196959ec3ffff,3253
89196959ec7ffff,2502
89196959ecbffff,1096
89196959ecfffff,2444
89196959ed3ffff,2749
89196959ed7ffff,2343
89196959edbffff,4262
8919695b02bffff,372
8919695b063ffff,724
8919695b06bffff,1397
8919695b203ffff,0
8919695b20bffff,499
8919695b20fffff,0
8919695b217ffff,0
8919695b227ffff,1553
8919695b22fffff,0
8919695b233ffff,0
8919695b237ffff,447
8919695b23bffff,0
8919695b247ffff,458
8919695b263ffff,1014
8919695b267ffff,0
8919695b26bffff,0
8919695b26fffff,0
8919695b273ffff,729
8919695b27bffff,0
8919695b2a3ffff,489
8919695b2a7ffff,0
8919695b2afffff,1723
8919695b2b7ffff,2078
8919695b2bbffff,266
8919695b303ffff,0
8919695b343ffff,247
8919695b347ffff,585
8919695b34bffff,2245
8919695b34fffff,331
8919695b353ffff,239
8919695b35bffff,1515
8919695b363ffff,3322
8919695b367ffff,3583
8919695b36bffff,4704
8919695b36fffff,1465
8919695b373ffff,1473
8919695b377ffff,1379
8919695b37bffff,3217
8919695b38bffff,0
8919695b38fffff,0
8919695b393ffff,0
8919695b3c3ffff,0
8919695b3c7ffff,0
8919695b3cbffff,278
8919695b3cfffff,0
8919695b3dbffff,385
89196960003ffff,3416
89196960007ffff,890
8919696000bffff,1766
8919696000fffff,2315
89196960013ffff,2556
89196960017ffff,2022
8919696001bffff,1874
89196960023ffff,2146
89196960027ffff,2477
8919696002bffff,692
8919696002fffff,1526
89196960033ffff,483
89196960037ffff,1708
8919696003bffff,259
89196960043ffff,1044
89196960047ffff,1095
8919696004bffff,1892
8919696004fffff,981
89196960053ffff,889
89196960057ffff,1137
8919696005bffff,575
89196960063ffff,0
89196960067ffff,0
89196960073ffff,2524
89196960077ffff,317
8919696007bffff,588
89196960083ffff,1611
89196960087ffff,1365
8919696008bffff,2479
8919696008fffff,1300
89196960093ffff,694
89196960097ffff,1456
8919696009bffff,1576
891969600a3ffff,355
891969600a7ffff,1501
891969600abffff,2235
891969600afffff,375
891969600b3ffff,1307
891969600b7ffff,1947
891969600bbffff,758
891969600c3ffff,2276
891969600c7ffff,2000
891969600cbffff,3304
891969600cfffff,1446
891969600d3ffff,137
891969600d7ffff,1450
891969600dbffff,736
89196960153ffff,1679
89196960183ffff,2422
89196960187ffff,0
8919696018bffff,493
8919696018fffff,281
89196960193ffff,2690
89196960197ffff,3713
8919696019bffff,2643
891969601c3ffff,413
891969601cbffff,2157
891969601d3ffff,1525
891969601d7ffff,1782
891969601dbffff,1820
89196960253ffff,0
89196960283ffff,0
8919696028fffff,0
89196960297ffff,705
891969602c3ffff,0
891969602cbffff,0
891969602dbffff,788
8919696042fffff,377
89196960433ffff,0
89196960437ffff,0
8919696043bffff,0
89196960463ffff,0
89196960467ffff,763
89196960473ffff,0
89196960483ffff,2868
89196960487ffff,1787
8919696048bffff,0
8919696048fffff,1421
89196960493ffff,588
89196960497ffff,1312
8919696049bffff,160
891969604a3ffff,1171
891969604a7ffff,406
891969604afffff,376
891969604b3ffff,0
891969604c7ffff,0
89196960507ffff,599
8919696050bffff,192
8919696050fffff,2589
89196960523ffff,1054
89196960527ffff,2410
8919696052bffff,2431
8919696052fffff,2650
89196960533ffff,1113
89196960537ffff,1094
8919696053bffff,2571
89196960547ffff,618
8919696054bffff,2402
8919696054fffff,286
8919696055bffff,530
89196960563ffff,2825
89196960567ffff,2356
8919696056bffff,3004
8919696056fffff,2068
89196960573ffff,2615
89196960577ffff,2773
8919696057bffff,1366
891969605a7ffff,1577
891969605afffff,1231
891969605cbffff,0
891969605d3ffff,0
891969605d7ffff,0
89196960607ffff,0
8919696060fffff,0
89196960627ffff,1274
8919696062fffff,301
89196960637ffff,254
89196960657ffff,0
89196960673ffff,0
891969606a7ffff,0
891969606abffff,0
891969606d3ffff,0
8919696101bffff,1244
89196961043ffff,1756
89196961047ffff,526
8919696104bffff,1291
8919696104fffff,2210
89196961053ffff,0
89196961057ffff,525
8919696105bffff,454
8919696106bffff,689
8919696106fffff,0
8919696107bffff,724
89196961083ffff,2928
89196961087ffff,1242
8919696108bffff,1202
8919696108fffff,1361
89196961093ffff,2268
89196961097ffff,1490
8919696109bffff,2459
891969610b3ffff,0
891969610c3ffff,1699
891969610c7ffff,0
891969610cfffff,534
891969610d3ffff,559
891969610d7ffff,1115
89196961103ffff,1167
8919696110bffff,347
8919696110fffff,0
89196961113ffff,283
89196961117ffff,408
89196961147ffff,541
8919696114bffff,831
8919696114fffff,2092
89196961163ffff,389
8919696116bffff,1817
89196961173ffff,1039
8919696117bffff,3022
89196961187ffff,354
8919696118fffff,609
89196961193ffff,0
891969611bbffff,0
89196961223ffff,1660
8919696122bffff,663
8919696122fffff,0
89196961233ffff,585
89196961237ffff,1112
8919696123bffff,1576
89196961263ffff,1343
89196961267ffff,2202
8919696126bffff,1622
8919696126fffff,1654
89196961277ffff,1406
8919696127bffff,1098
89196961283ffff,0
891969612a7ffff,595
891969612afffff,1282
891969612b7ffff,672
89196961307ffff,685
8919696130fffff,710
8919696133bffff,412
89196961343ffff,662
89196961347ffff,0
8919696134fffff,1340
89196961353ffff,499
8919696135bffff,0
89196961373ffff,814
8919696137bffff,344
89196961387ffff,1263
89196961393ffff,406
89196961397ffff,0
8919696139bffff,0
891969613a3ffff,1498
891969613a7ffff,551
891969613abffff,266
891969613afffff,0
891969613b3ffff,2499
891969613b7ffff,2549
891969613bbffff,1096
891969613c3ffff,0
891969613cbffff,0
891969613d3ffff,0
891969613d7ffff,0
891969613dbffff,1158
89196961407ffff,0
89196961417ffff,0
89196961423ffff,0
8919696142bffff,2767
8919696142fffff,562
89196961433ffff,0
8919696143bffff,944
89196961447ffff,0
89196961467ffff,1959
8919696146fffff,2816
89196961483ffff,0
8919696148bffff,0
8919696148fffff,0
89196961497ffff,1196
8919696149bffff,0
891969614abffff,0
891969614bbffff,0
89196961533ffff,0
89196961537ffff,277
89196961553ffff,0
8919696156bffff,0
8919696156fffff,0
89196961583ffff,756
8919696158bffff,0
8919696158fffff,0
8919696159bffff,0
891969615a3ffff,1084
891969615a7ffff,1866
891969615abffff,1489
891969615afffff,2797
891969615b7ffff,567
891969615bbffff,375
8919696161bffff,0
8919696164bffff,0
89196961657ffff,0
891969616d7ffff,0
8919696200bffff,0
8919696201bffff,0
89196962067ffff,0
89196962077ffff,0
89196962203ffff,0
89196962207ffff,0
8919696220bffff,939
8919696220fffff,359
89196962213ffff,0
8919696221bffff,0
89196962223ffff,850
89196962227ffff,1070
8919696222bffff,315
8919696222fffff,1671
89196962233ffff,0
8919696223bffff,1547
89196962247ffff,798
8919696224bffff,2113
8919696224fffff,1189
89196962267ffff,0
89196962273ffff,0
89196962277ffff,482
8919696228bffff,0
891969622a3ffff,0
891969622afffff,0
891969622c7ffff,0
891969622d7ffff,0
89196962303ffff,0
89196962317ffff,0
8919696234bffff,0
8919696235bffff,1776
89196962373ffff,0
891969623a3ffff,0
891969623abffff,0
89196962643ffff,0
8919696264fffff,0
89196962653ffff,0
89196962663ffff,0
8919696266fffff,281
89196962a1bffff,0
89196962a33ffff,0
89196962a3bffff,0
89196962a43ffff,2016
89196962a47ffff,1437
89196962a4bffff,1282
89196962a4fffff,694
89196962a53ffff,3299
89196962a57ffff,3150
89196962a5bffff,1044
89196962a8bffff,0
89196962ac3ffff,0
89196962ac7ffff,745
89196962acbffff,718
89196962acfffff,2771
89196962ad3ffff,1379
89196962ad7ffff,0
89196962adbffff,1682
89196963003ffff,953
89196963007ffff,1646
8919696300bffff,1123
89196963023ffff,387
89196963027ffff,2353
8919696302fffff,760
89196963033ffff,2465
89196963037ffff,1112
8919696303bffff,0
89196963047ffff,0
8919696304fffff,0
89196963057ffff,618
891969630dbffff,0
89196963123ffff,0
89196963133ffff,0
89196963143ffff,545
89196963153ffff,1365
8919696315bffff,682
89196963167ffff,0
89196963177ffff,0
8919696317bffff,0
89196963183ffff,1524
89196963187ffff,2288
89196963197ffff,359
8919696319bffff,513
891969631b3ffff,753
891969631c3ffff,0
891969631cbffff,832
891969631d3ffff,0
891969631dbffff,1380
8919696320fffff,0
89196963227ffff,0
891969632a7ffff,0
891969632b7ffff,0
8919696331bffff,0
8919696334bffff,0
89196963353ffff,0
89196963357ffff,0
8919696335bffff,0
89196963367ffff,462
8919696338bffff,0
89196963393ffff,467
8919696339bffff,0
891969633afffff,0
891969633bbffff,0
891969633c7ffff,0
891969633cbffff,0
891969633cfffff,0
891969633dbffff,0
89196963413ffff,520
89196963417ffff,0
8919696341bffff,441
89196963443ffff,1975
89196963447ffff,1676
8919696344fffff,818
89196963453ffff,345
89196963457ffff,831
8919696345bffff,601
8919696348bffff,0
8919696349bffff,0
891969634c7ffff,602
8919696350bffff,0
8919696351bffff,0
89196963533ffff,0
89196963537ffff,0
8919696356bffff,0
8919696356fffff,1124
89196963607ffff,0
89196963637ffff,0
89196963663ffff,0
891969636a3ffff,1366
891969636abffff,0
891969636afffff,0
891969636b3ffff,393
891969636b7ffff,393
891969636bbffff,0
891969636dbffff,0
89196968003ffff,0
8919696800bffff,1852
8919696800fffff,1785
8919696802bffff,2091
8919696803bffff,1892
89196968043ffff,2015
89196968047ffff,2531
8919696804bffff,2860
8919696804fffff,2835
89196968057ffff,884
89196968063ffff,2376
89196968067ffff,2132
8919696806bffff,1831
8919696806fffff,1866
89196968073ffff,2865
89196968077ffff,2107
8919696807bffff,1356
89196968103ffff,0
89196968107ffff,0
8919696810bffff,0
8919696810fffff,0
89196968203ffff,1162
89196968207ffff,1840
8919696820bffff,2425
8919696820fffff,2410
89196968213ffff,0
89196968217ffff,987
89196968223ffff,2867
89196968227ffff,2789
8919696822bffff,2395
8919696822fffff,3545
89196968233ffff,2074
89196968237ffff,2088
8919696823bffff,2341
89196968247ffff,389
8919696824bffff,2300
89196968253ffff,665
89196968257ffff,0
8919696825bffff,2777
89196968263ffff,3775
89196968267ffff,2429
8919696826fffff,5111
89196968273ffff,3187
89196968277ffff,2181
8919696827bffff,364
89196968283ffff,3092
89196968287ffff,2222
8919696828bffff,920
8919696828fffff,2405
89196968293ffff,3006
89196968297ffff,2205
8919696829bffff,2933
891969682a3ffff,2083
891969682a7ffff,832
891969682abffff,3026
891969682afffff,1787
891969682b3ffff,1428
891969682b7ffff,1815
891969682bbffff,1793
891969682c7ffff,0
891969682cbffff,142
891969682d7ffff,846
891969682dbffff,761
8919696833bffff,0
89196968343ffff,2343
8919696834bffff,2376
89196968353ffff,0
8919696835bffff,4689
89196968383ffff,6011
89196968387ffff,1071
8919696838bffff,3573
8919696838fffff,1640
89196968393ffff,1416
89196968397ffff,620
8919696839bffff,5216
891969683bbffff,0
891969683c3ffff,123
891969683cbffff,2526
891969683d3ffff,445
891969683d7ffff,2579
891969683dbffff,0
89196968403ffff,1578
89196968407ffff,334
8919696840bffff,929
89196968413ffff,1001
89196968417ffff,2293
8919696841bffff,670
89196968443ffff,933
89196968447ffff,999
89196968453ffff,2576
89196968457ffff,312
8919696845bffff,0
89196968487ffff,1712
8919696848bffff,534
8919696848fffff,1421
89196968493ffff,0
891969684a3ffff,808
891969684a7ffff,830
891969684b3ffff,1911
891969684b7ffff,2321
891969684bbffff,2060
891969684c3ffff,432
891969684c7ffff,2265
891969684cbffff,2196
891969684cfffff,3267
891969684d7ffff,211
89196968583ffff,1705
89196968593ffff,1671
89196968597ffff,2700
8919696859bffff,1857
891969685c3ffff,0
891969685d3ffff,620
891969685d7ffff,2421
89196968603ffff,71
8919696860bffff,0
8919696860fffff,517
89196968623ffff,1838
89196968627ffff,407
8919696862bffff,1089
8919696862fffff,131
89196968633ffff,148
89196968637ffff,0
8919696863bffff,1544
8919696864fffff,341
89196968653ffff,0
89196968667ffff,3407
8919696866fffff,793
89196968673ffff,322
89196968677ffff,1161
8919696867bffff,897
891969686c3ffff,287
891969686cbffff,1822
891969686d3ffff,1103
891969686dbffff,2360
89196969003ffff,0
89196969007ffff,196
8919696900bffff,179
89196969013ffff,1317
89196969017ffff,1293
8919696901bffff,508
89196969023ffff,2015
89196969027ffff,2091
8919696902bffff,144
8919696902fffff,1386
89196969033ffff,1556
89196969037ffff,2185
8919696903bffff,0
89196969043ffff,1102
89196969047ffff,1568
8919696904bffff,1881
8919696904fffff,1287
89196969053ffff,678
89196969057ffff,182
8919696905bffff,478
8919696907bffff,229
89196969083ffff,297
89196969087ffff,2614
8919696908bffff,2969
8919696908fffff,1777
89196969093ffff,2129
89196969097ffff,1586
8919696909bffff,2696
891969690a3ffff,2024
891969690a7ffff,760
891969690abffff,1188
891969690afffff,1951
891969690b3ffff,2054
891969690b7ffff,2387
891969690bbffff,1776
891969690c3ffff,3186
891969690c7ffff,2351
891969690cbffff,1243
891969690cfffff,1213
891969690d3ffff,2860
891969690d7ffff,2025
891969690dbffff,1544
89196969103ffff,3766
89196969107ffff,1648
8919696910bffff,1503
8919696910fffff,1075
89196969113ffff,550
89196969117ffff,643
8919696911bffff,1542
89196969123ffff,1450
89196969127ffff,1690
8919696912bffff,853
8919696912fffff,2517
89196969137ffff,1063
8919696913bffff,1149
89196969143ffff,836
89196969147ffff,1514
8919696914bffff,489
8919696914fffff,1289
89196969153ffff,1957
89196969157ffff,2048
8919696915bffff,1532
89196969163ffff,1287
89196969167ffff,1616
8919696916bffff,1450
8919696916fffff,1169
89196969173ffff,1540
89196969177ffff,709
8919696917bffff,1663
89196969183ffff,460
89196969187ffff,2564
8919696918bffff,648
8919696918fffff,1047
89196969193ffff,1629
89196969197ffff,1841
8919696919bffff,2047
891969691a7ffff,399
891969691b3ffff,747
891969691bbffff,218
891969691c3ffff,1489
891969691c7ffff,1658
891969691cbffff,1733
891969691cfffff,1398
891969691d3ffff,361
891969691d7ffff,1414
891969691dbffff,1146
89196969283ffff,2214
89196969287ffff,1294
8919696928bffff,1027
8919696928fffff,0
89196969293ffff,1936
89196969297ffff,1478
8919696929bffff,1481
891969692a3ffff,765
891969692b3ffff,1777
891969692b7ffff,790
891969692bbffff,944
891969692c3ffff,708
891969692cbffff,496
891969692d3ffff,1929
891969692d7ffff,1886
891969692dbffff,2027
8919696932bffff,0
89196969337ffff,0
89196969363ffff,0
89196969367ffff,332
8919696936fffff,0
89196969377ffff,477
89196969387ffff,172
891969693a3ffff,253
891969693a7ffff,902
891969693b3ffff,1103
891969693b7ffff,1741
89196969403ffff,0
8919696940bffff,2102
8919696940fffff,1683
8919696941bffff,835
89196969423ffff,1234
8919696942bffff,3261
8919696942fffff,1306
8919696943bffff,795
89196969443ffff,2842
89196969447ffff,3473
8919696944bffff,3974
8919696944fffff,2829
89196969453ffff,4602
89196969457ffff,2721
8919696945bffff,2208
89196969463ffff,1638
89196969467ffff,1393
8919696946bffff,990
8919696946fffff,2085
89196969473ffff,2492
89196969477ffff,2382
8919696947bffff,2689
89196969487ffff,694
89196969497ffff,885
891969694a3ffff,2714
891969694a7ffff,2855
891969694b3ffff,1898
891969694b7ffff,2060
891969694bbffff,2232
891969694c3ffff,0
891969694cbffff,4990
891969694cfffff,3375
89196969503ffff,436
89196969507ffff,1296
8919696950bffff,2804
8919696950fffff,3310
89196969513ffff,443
89196969517ffff,3422
8919696951bffff,1250
89196969523ffff,2075
89196969527ffff,1515
8919696952bffff,2363
8919696952fffff,2144
89196969533ffff,1170
89196969537ffff,1412
8919696953bffff,2339
89196969543ffff,1883
89196969547ffff,2408
8919696954bffff,1839
8919696954fffff,2081
89196969553ffff,1703
89196969557ffff,2054
8919696955bffff,4187
89196969563ffff,2942
89196969567ffff,1624
8919696956bffff,1790
8919696956fffff,1238
89196969573ffff,2151
89196969577ffff,2850
8919696957bffff,1997
89196969587ffff,656
8919696958fffff,552
89196969593ffff,1528
8919696959bffff,2356
891969695abffff,1480
891969695afffff,3539
891969695b3ffff,1246
891969695b7ffff,0
891969695bbffff,119
891969695c3ffff,2905
891969695c7ffff,1286
891969695cfffff,800
891969695d3ffff,1759
891969695d7ffff,1537
891969695dbffff,362
89196969603ffff,1122
89196969607ffff,1395
8919696960bffff,0
8919696960fffff,1518
89196969613ffff,0
89196969617ffff,4197
89196969623ffff,1276
89196969627ffff,1226
8919696962bffff,0
8919696962fffff,248
89196969633ffff,1430
89196969637ffff,1863
8919696963bffff,578
8919696964bffff,0
8919696964fffff,933
89196969663ffff,821
8919696966bffff,2421
8919696966fffff,907
89196969673ffff,251
8919696967bffff,2368
89196969683ffff,1383
89196969687ffff,3876
8919696968bffff,0
8919696968fffff,2598
89196969693ffff,4410
89196969697ffff,4098
8919696969bffff,2135
891969696a3ffff,2387
891969696a7ffff,2904
891969696abffff,1882
891969696afffff,2183
891969696b3ffff,3253
891969696b7ffff,2091
891969696bbffff,2342
891969696c7ffff,443
891969696d3ffff,1169
891969696d7ffff,256
89196969897ffff,0
891969698cbffff,250
891969698d3ffff,2774
891969698dbffff,2494
89196969a6fffff,0
89196969a83ffff,259
89196969a8bffff,269
89196969a93ffff,0
89196969a97ffff,0
89196969ac7ffff,752
89196969acfffff,0
89196969ad3ffff,580
89196969ad7ffff,913
89196969c0bffff,2150
89196969c0fffff,936
89196969c13ffff,795
89196969c1bffff,243
89196969c33ffff,0
89196969c43ffff,834
89196969c47ffff,1852
89196969c4bffff,2782
89196969c4fffff,2221
89196969c53ffff,948
89196969c57ffff,256
89196969c5bffff,1952
89196969c63ffff,1681
89196969c67ffff,980
89196969c6bffff,1728
89196969c6fffff,1287
89196969c73ffff,3200
89196969c77ffff,2345
89196969c7bffff,1377
89196969c83ffff,0
89196969c87ffff,0
89196969c8bffff,2596
89196969c8fffff,352
89196969c93ffff,2096
89196969c97ffff,2203
89196969c9bffff,2909
89196969cb3ffff,0
89196969cc3ffff,1587
89196969cc7ffff,1037
89196969ccbffff,1772
89196969ccfffff,1635
89196969cd3ffff,1048
89196969cd7ffff,3433
89196969cdbffff,1141
89196969d17ffff,0
89196969e07ffff,557
89196969e13ffff,1326
89196969e23ffff,2253
89196969e27ffff,0
89196969e2bffff,737
89196969e33ffff,2040
89196969e37ffff,507
89196969e3bffff,1483
89196969e4fffff,709
89196969e6bffff,870
89196969e73ffff,0
89196969e83ffff,281
89196969e87ffff,2354
89196969e8bffff,2366
89196969e8fffff,277
89196969e93ffff,676
89196969e97ffff,1088
89196969e9bffff,1075
89196969ea3ffff,2170
89196969ea7ffff,1541
89196969eabffff,749
89196969eafffff,3154
89196969eb3ffff,2286
89196969eb7ffff,2236
89196969ebbffff,2288
89196969ec3ffff,185
89196969ec7ffff,2675
89196969ecbffff,0
89196969ed3ffff,468
89196969ed7ffff,1408
89196969edbffff,50
8919696a007ffff,0
8919696a00fffff,0
8919696a047ffff,0
8919696a04fffff,0
8919696a073ffff,0
8919696a0abffff,0
8919696a107ffff,0
8919696a123ffff,3520
8919696a127ffff,1669
8919696a12bffff,2997
8919696a12fffff,1166
8919696a133ffff,941
8919696a137ffff,3393
8919696a13bffff,1165
8919696a143ffff,0
8919696a147ffff,0
8919696a167ffff,1129
8919696a16fffff,0
8919696a177ffff,2340
8919696a1a7ffff,649
8919696a1afffff,2505
8919696a1c3ffff,0
8919696a203ffff,781
8919696a20bffff,278
8919696a213ffff,371
8919696a217ffff,743
8919696a21bffff,1766
8919696a22bffff,0
8919696a22fffff,0
8919696a243ffff,0
8919696a24bffff,0
8919696a257ffff,493
8919696a28fffff,260
8919696a2b3ffff,0
8919696a2bbffff,0
8919696a307ffff,353
8919696a30bffff,234
8919696a30fffff,1405
8919696a323ffff,1523
8919696a327ffff,2226
8919696a32bffff,1267
8919696a32fffff,2115
8919696a333ffff,912
8919696a337ffff,2429
8919696a33bffff,955
8919696a347ffff,1476
8919696a34bffff,558
8919696a34fffff,2719
8919696a357ffff,0
8919696a363ffff,2483
8919696a367ffff,2298
8919696a36bffff,1688
8919696a36fffff,2546
8919696a373ffff,1013
8919696a377ffff,1659
8919696a37bffff,2176
8919696a3afffff,734
8919696a437ffff,0
8919696a443ffff,0
8919696a453ffff,0
8919696a45bffff,449
8919696a48bffff,558
8919696a493ffff,1822
8919696a49bffff,541
8919696a4afffff,0
8919696a4c3ffff,584
8919696a4c7ffff,1080
8919696a4cbffff,0
8919696a4cfffff,578
8919696a4d7ffff,582
8919696a523ffff,0
8919696a56fffff,0
8919696a5b3ffff,0
8919696a683ffff,576
8919696a693ffff,2211
8919696a697ffff,532
8919696a69bffff,2802
8919696a6c3ffff,2198
8919696a6cbffff,1026
8919696a6d3ffff,0
8919696a6d7ffff,876
8919696ac53ffff,1787
8919696ac5bffff,864
8919696ac83ffff,2070
8919696ac87ffff,263
8919696ac8bffff,2149
8919696ac8fffff,1671
8919696ac93ffff,1323
8919696ac9bffff,2333
8919696acb3ffff,1005
8919696acbbffff,644
8919696acc3ffff,2735
8919696acc7ffff,1958
8919696accbffff,2603
8919696accfffff,1546
8919696acd3ffff,3023
8919696acd7ffff,1721
8919696acdbffff,1920
8919696ae4bffff,394
8919696ae53ffff,1122
8919696ae5bffff,3176
8919696ae8bffff,1426
8919696aec3ffff,3032
8919696aec7ffff,1751
8919696aecbffff,3543
8919696aecfffff,1050
8919696aed3ffff,608
8919696aed7ffff,2201
8919696aedbffff,2571
8919696b003ffff,0
8919696b013ffff,323
8919696b01bffff,615
8919696b053ffff,1782
8919696b057ffff,644
8919696b05bffff,504
8919696b083ffff,523
8919696b087ffff,0
8919696b08bffff,1179
8919696b08fffff,0
8919696b097ffff,0
8919696b0c3ffff,1381
8919696b0c7ffff,2375
8919696b0cbffff,579
8919696b0cfffff,2516
8919696b0d7ffff,0
8919696b10fffff,0
8919696b117ffff,0
8919696b123ffff,512
8919696b127ffff,3015
8919696b12bffff,2622
8919696b12fffff,564
8919696b137ffff,0
8919696b13bffff,1153
8919696b147ffff,469
8919696b14bffff,285
8919696b14fffff,329
8919696b163ffff,4323
8919696b167ffff,1095
8919696b16bffff,2257
8919696b16fffff,497
8919696b173ffff,2070
8919696b177ffff,2883
8919696b17bffff,2060
8919696b187ffff,0
8919696b227ffff,1181
8919696b22fffff,236
8919696b237ffff,283
8919696b293ffff,1157
8919696b297ffff,0
8919696b29bffff,0
8919696b2afffff,628
8919696b2d3ffff,0
8919696b303ffff,2042
8919696b307ffff,1537
8919696b30bffff,2125
8919696b30fffff,2217
8919696b313ffff,3133
8919696b317ffff,2176
8919696b31bffff,1163
8919696b323ffff,575
8919696b327ffff,813
8919696b32bffff,1206
8919696b32fffff,1339
8919696b333ffff,2110
8919696b337ffff,2320
8919696b33bffff,2183
8919696b343ffff,2118
8919696b347ffff,2837
8919696b34bffff,1504
8919696b34fffff,958
8919696b353ffff,2181
8919696b357ffff,1568
8919696b35bffff,1971
8919696b363ffff,1894
8919696b367ffff,1808
8919696b36bffff,1464
8919696b36fffff,1824
8919696b373ffff,2945
8919696b377ffff,1714
8919696b37bffff,1169
8919696b383ffff,1127
8919696b387ffff,2114
8919696b38bffff,4080
8919696b38fffff,3452
8919696b3a3ffff,843
8919696b3a7ffff,1022
8919696b3abffff,2299
8919696b3afffff,859
8919696b3b3ffff,1306
8919696b3b7ffff,1499
8919696b3bbffff,3652
8919696b3c3ffff,3338
8919696b3c7ffff,2782
8919696b3cbffff,2794
8919696b3cfffff,2022
8919696b3d3ffff,501
8919696b3d7ffff,599
8919696b3dbffff,2085
8919696b40bffff,0
8919696b543ffff,0
8919696b553ffff,0
8919696b55bffff,1189
8919696b593ffff,1225
8919696b59bffff,0
8919696b5c3ffff,0
8919696b5c7ffff,657
8919696b5cfffff,0
8919696b5d7ffff,707
8919696b603ffff,0
8919696b60bffff,0
8919696b627ffff,317
8919696b62fffff,722
8919696b633ffff,0
8919696b647ffff,0
8919696b64bffff,1468
8919696b64fffff,620
8919696b65bffff,332
8919696b663ffff,0
8919696b667ffff,505
8919696b66bffff,2073
8919696b66fffff,1331
8919696b67bffff,941
8919696b683ffff,0
89196971b23ffff,0
89196971b27ffff,0
89196971b37ffff,0
89196978003ffff,0
8919697800fffff,0
89196978013ffff,0
8919697801bffff,0
89196978023ffff,0
89196978027ffff,0
8919697802fffff,0
89196978033ffff,0
8919697806bffff,653
89196978073ffff,0
8919697807bffff,0
89196978083ffff,976
89196978087ffff,0
8919697808bffff,0
8919697808fffff,0
89196978093ffff,2675
89196978097ffff,1624
891969780a3ffff,0
891969780abffff,0
891969780b3ffff,391
891969780b7ffff,0
891969780c7ffff,0
89196978107ffff,0
8919697810bffff,0
8919697810fffff,0
8919697812fffff,0
89196978143ffff,1116
89196978147ffff,0
8919697814bffff,2581
8919697814fffff,586
8919697815bffff,950
89196978173ffff,0
8919697817bffff,0
8919697819bffff,0
891969781abffff,0
891969781b3ffff,0
891969781bbffff,0
891969781d7ffff,0
89196978203ffff,1001
8919697820bffff,1734
8919697820fffff,0
89196978213ffff,736
8919697821bffff,2257
