hex9,value
891969493bbffff,11.2
891969493c3ffff,4.8
891969493c7ffff,8.600000000000001
891969493cfffff,8.6
891969493d3ffff,1.9
891969493d7ffff,24.8
89196949407ffff,4.1
8919694940bffff,4.9
8919694940fffff,6.0
89196949413ffff,6.1
89196949417ffff,1.0
8919694941bffff,2.4
89196949423ffff,10.7
89196949427ffff,12.3
8919694942bffff,14.100000000000001
8919694942fffff,21.2
89196949433ffff,12.0
89196949437ffff,10.0
8919694943bffff,13.4
89196949443ffff,1.2
89196949447ffff,7.4
8919694944fffff,12.5
89196949463ffff,17.2
89196949467ffff,13.3
8919694946bffff,12.5
8919694946fffff,15.5
89196949473ffff,17.4
89196949477ffff,20.1
8919694947bffff,17.7
89196949483ffff,15.600000000000001
89196949487ffff,8.1
8919694948bffff,13.3
8919694948fffff,11.6
89196949497ffff,3.9000000000000004
8919694949bffff,9.8
891969494a3ffff,14.4
891969494a7ffff,11.9
891969494abffff,9.5
891969494afffff,12.5
891969494b3ffff,14.0
891969494b7ffff,10.9
891969494bbffff,7.7
891969494c3ffff,22.0
891969494c7ffff,3.8
891969494cbffff,1.8
891969494cfffff,3.0
891969494d3ffff,20.4
891969494d7ffff,17.6
891969494dbffff,3.2
89196949503ffff,18.400000000000002
89196949507ffff,18.7
8919694950bffff,17.0
8919694950fffff,24.1
89196949513ffff,13.9
89196949517ffff,22.4
8919694951bffff,17.7
89196949523ffff,1.6
8919694952bffff,6.6000000000000005
89196949533ffff,15.3
8919694953bffff,19.8
89196949543ffff,22.1
89196949547ffff,19.9
8919694954bffff,16.7
8919694954fffff,16.0
89196949553ffff,15.2
89196949557ffff,17.3
8919694955bffff,20.0
89196949563ffff,12.3
89196949567ffff,3.2
8919694956bffff,4.2
8919694956fffff,5.1
89196949573ffff,11.600000000000001
89196949577ffff,6.3
8919694957bffff,2.2
89196949583ffff,10.3
89196949587ffff,17.7
8919694958bffff,14.0
8919694958fffff,16.1
89196949593ffff,11.4
89196949597ffff,19.5
8919694959bffff,12.4
891969495a3ffff,17.2
891969495a7ffff,11.9
891969495abffff,17.5
891969495afffff,1.5
891969495b3ffff,19.9
891969495b7ffff,18.0
891969495bbffff,20.5
891969495c3ffff,11.8
891969495c7ffff,10.7
891969495cbffff,11.0
891969495cfffff,10.6
891969495d3ffff,12.8
891969495d7ffff,14.1
891969495dbffff,13.5
89196949617ffff,7.6
89196949623ffff,18.7
89196949627ffff,17.9
8919694962bffff,5.6
8919694962fffff,16.6
89196949633ffff,7.199999999999999
89196949637ffff,17.3
8919694963bffff,2.4
8919694966bffff,0.0
8919694968fffff,3.2
891969496a3ffff,4.800000000000001
891969496a7ffff,14.8
891969496abffff,8.4
891969496afffff,18.7
891969496b3ffff,1.0
891969496b7ffff,2.4
891969496bbffff,0.0
891969496c3ffff,0.0
891969496cbffff,0.0
891969496cfffff,0.0
891969496d7ffff,1.8
89196949817ffff,0.0
8919694982bffff,0.0
89196949843ffff,0.0
89196949847ffff,0.0
8919694984fffff,6.300000000000001
89196949857ffff,0.0
89196949867ffff,2.8
8919694986bffff,0.0
891969498abffff,0.0
891969498b7ffff,0.0
891969498bbffff,0.0
891969498cfffff,0.0
89196949923ffff,19.0
89196949927ffff,17.0
8919694992bffff,14.3
8919694992fffff,17.6
89196949933ffff,4.1
89196949937ffff,20.6
8919694993bffff,5.1
89196949947ffff,0.0
