hex9,value
89196961447ffff,0
89196961467ffff,5
8919696146fffff,15
89196961483ffff,0
8919696148bffff,0
8919696148fffff,0
89196961497ffff,0
8919696149bffff,0
891969614abffff,0
891969614bbffff,0
89196961533ffff,0
89196961537ffff,0
89196961553ffff,0
8919696156bffff,0
8919696156fffff,0
89196961583ffff,0
8919696158bffff,0
8919696158fffff,0
8919696159bffff,0
891969615a3ffff,15
891969615a7ffff,45
891969615abffff,5
891969615afffff,80
891969615b7ffff,0
891969615bbffff,0
8919696161bffff,0
8919696164bffff,0
89196961657ffff,5
891969616d7ffff,0
8919696200bffff,0
8919696201bffff,0
89196962067ffff,0
89196962077ffff,0
89196962203ffff,0
89196962207ffff,0
8919696220bffff,0
8919696220fffff,0
89196962213ffff,0
8919696221bffff,0
89196962223ffff,30
89196962227ffff,30
8919696222bffff,0
8919696222fffff,80
89196962233ffff,0
8919696223bffff,5
89196962247ffff,0
8919696224bffff,85
8919696224fffff,15
89196962267ffff,0
89196962273ffff,0
89196962277ffff,10
8919696228bffff,0
891969622a3ffff,0
891969622afffff,0
891969622c7ffff,0
891969622d7ffff,0
89196962303ffff,0
89196962317ffff,0
8919696234bffff,0
8919696235bffff,15
89196962373ffff,0
891969623a3ffff,0
891969623abffff,0
89196962643ffff,0
8919696264fffff,0
89196962653ffff,0
89196962663ffff,0
8919696266fffff,0
89196962a1bffff,0
89196962a33ffff,0
89196962a3bffff,0
89196962a43ffff,35
89196962a47ffff,25
89196962a4bffff,25
89196962a4fffff,5
89196962a53ffff,135
89196962a57ffff,100
89196962a5bffff,15
89196962a8bffff,0
89196962ac3ffff,0
89196962ac7ffff,0
89196962acbffff,10
89196962acfffff,150
89196962ad3ffff,80
89196962ad7ffff,0
89196962adbffff,65
89196963003ffff,10
89196963007ffff,50
8919696300bffff,0
89196963023ffff,0
89196963027ffff,90
8919696302fffff,45
89196963033ffff,10
89196963037ffff,30
8919696303bffff,0
89196963047ffff,0
8919696304fffff,0
89196963057ffff,0
891969630dbffff,0
89196963123ffff,0
89196963133ffff,0
89196963143ffff,0
89196963153ffff,20
8919696315bffff,10
89196963167ffff,0
89196963177ffff,0
8919696317bffff,0
89196963183ffff,25
89196963187ffff,10
89196963197ffff,0
8919696319bffff,0
891969631b3ffff,15
891969631c3ffff,0
891969631cbffff,10
891969631d3ffff,0
891969631dbffff,0
8919696320fffff,0
89196963227ffff,0
891969632a7ffff,0
891969632b7ffff,0
8919696331bffff,0
8919696334bffff,0
89196963353ffff,0
89196963357ffff,0
8919696335bffff,5
89196963367ffff,0
8919696338bffff,0
89196963393ffff,0
8919696339bffff,0
891969633afffff,0
891969633bbffff,0
891969633c7ffff,0
891969633cbffff,0
891969633cfffff,0
891969633dbffff,0
89196963413ffff,15
89196963417ffff,0
8919696341bffff,5
89196963443ffff,60
89196963447ffff,30
8919696344fffff,20
89196963453ffff,0
89196963457ffff,10
8919696345bffff,10
8919696348bffff,0
8919696349bffff,0
891969634c7ffff,0
8919696350bffff,0
8919696351bffff,0
89196963533ffff,0
89196963537ffff,0
8919696356bffff,0
8919696356fffff,0
89196963607ffff,5
89196963637ffff,0
89196963663ffff,0
891969636a3ffff,0
891969636abffff,0
891969636afffff,0
891969636b3ffff,0
891969636b7ffff,0
891969636bbffff,0
891969636dbffff,0
89196968003ffff,0
8919696800bffff,70
8919696800fffff,120
8919696802bffff,75
8919696803bffff,20
89196968043ffff,60
89196968047ffff,80
8919696804bffff,100
8919696804fffff,95
89196968057ffff,5
89196968063ffff,205
89196968067ffff,200
8919696806bffff,115
8919696806fffff,80
89196968073ffff,115
89196968077ffff,145
8919696807bffff,30
89196968103ffff,0
89196968107ffff,0
8919696810bffff,0
8919696810fffff,0
89196968203ffff,15
89196968207ffff,25
8919696820bffff,85
8919696820fffff,120
89196968213ffff,0
89196968217ffff,5
89196968223ffff,60
89196968227ffff,65
8919696822bffff,5
8919696822fffff,65
89196968233ffff,65
89196968237ffff,75
8919696823bffff,75
89196968247ffff,10
8919696824bffff,60
89196968253ffff,5
89196968257ffff,0
8919696825bffff,70
89196968263ffff,40
89196968267ffff,65
8919696826fffff,55
89196968273ffff,105
89196968277ffff,65
8919696827bffff,0
89196968283ffff,120
89196968287ffff,140
8919696828bffff,65
8919696828fffff,65
89196968293ffff,100
89196968297ffff,50
8919696829bffff,130
891969682a3ffff,55
891969682a7ffff,20
891969682abffff,55
891969682afffff,35
891969682b3ffff,35
891969682b7ffff,90
891969682bbffff,60
891969682c7ffff,0
891969682cbffff,20
891969682d7ffff,25
891969682dbffff,5
8919696833bffff,0
89196968343ffff,55
8919696834bffff,25
89196968353ffff,0
8919696835bffff,65
89196968383ffff,50
89196968387ffff,0
8919696838bffff,30
8919696838fffff,5
89196968393ffff,80
89196968397ffff,0
8919696839bffff,75
891969683bbffff,0
891969683c3ffff,0
891969683cbffff,30
891969683d3ffff,15
891969683d7ffff,40
891969683dbffff,0
89196968403ffff,25
89196968407ffff,5
8919696840bffff,0
89196968413ffff,45
89196968417ffff,35
8919696841bffff,25
89196968443ffff,0
89196968447ffff,10
89196968453ffff,250
89196968457ffff,0
8919696845bffff,0
89196968487ffff,100
8919696848bffff,15
8919696848fffff,65
89196968493ffff,0
891969684a3ffff,30
891969684a7ffff,60
891969684b3ffff,120
891969684b7ffff,90
891969684bbffff,100
891969684c3ffff,5
891969684c7ffff,95
891969684cbffff,135
891969684cfffff,95
891969684d7ffff,0
89196968583ffff,30
89196968593ffff,65
89196968597ffff,70
8919696859bffff,180
891969685c3ffff,5
891969685d3ffff,25
891969685d7ffff,140
89196968603ffff,0
8919696860bffff,0
8919696860fffff,25
89196968623ffff,80
89196968627ffff,5
8919696862bffff,10
8919696862fffff,0
89196968633ffff,0
89196968637ffff,0
8919696863bffff,110
8919696864fffff,40
89196968653ffff,0
89196968667ffff,75
8919696866fffff,10
89196968673ffff,10
89196968677ffff,75
8919696867bffff,80
891969686c3ffff,10
891969686cbffff,0
891969686d3ffff,50
891969686dbffff,65
89196969003ffff,10
89196969007ffff,15
8919696900bffff,15
89196969013ffff,50
89196969017ffff,15
8919696901bffff,65
89196969023ffff,150
89196969027ffff,130
8919696902bffff,5
8919696902fffff,100
89196969033ffff,80
89196969037ffff,140
8919696903bffff,5
89196969043ffff,130
89196969047ffff,165
8919696904bffff,195
8919696904fffff,135
89196969053ffff,75
89196969057ffff,15
8919696905bffff,10
8919696907bffff,15
89196969083ffff,0
89196969087ffff,60
8919696908bffff,35
8919696908fffff,0
89196969093ffff,20
89196969097ffff,40
8919696909bffff,50
891969690a3ffff,75
891969690a7ffff,25
891969690abffff,60
891969690afffff,95
891969690b3ffff,65
891969690b7ffff,65
891969690bbffff,80
891969690c3ffff,100
891969690c7ffff,90
891969690cbffff,145
891969690cfffff,70
891969690d3ffff,85
891969690d7ffff,90
891969690dbffff,140
89196969103ffff,85
89196969107ffff,50
8919696910bffff,70
8919696910fffff,50
89196969113ffff,60
89196969117ffff,25
8919696911bffff,175
89196969123ffff,50
89196969127ffff,30
8919696912bffff,70
8919696912fffff,50
89196969137ffff,90
8919696913bffff,85
89196969143ffff,85
89196969147ffff,65
8919696914bffff,10
8919696914fffff,105
89196969153ffff,245
89196969157ffff,190
8919696915bffff,120
89196969163ffff,205
89196969167ffff,310
8919696916bffff,125
8919696916fffff,80
89196969173ffff,150
89196969177ffff,70
8919696917bffff,180
89196969183ffff,25
89196969187ffff,140
8919696918bffff,15
8919696918fffff,0
89196969193ffff,90
89196969197ffff,180
8919696919bffff,195
891969691a7ffff,0
891969691b3ffff,25
891969691bbffff,90
891969691c3ffff,100
891969691c7ffff,160
891969691cbffff,200
891969691cfffff,215
891969691d3ffff,0
891969691d7ffff,80
891969691dbffff,95
89196969283ffff,75
89196969287ffff,35
8919696928bffff,75
8919696928fffff,0
89196969293ffff,55
89196969297ffff,130
8919696929bffff,75
891969692a3ffff,50
891969692b3ffff,75
891969692b7ffff,10
891969692bbffff,40
891969692c3ffff,100
891969692cbffff,35
891969692d3ffff,75
891969692d7ffff,80
891969692dbffff,90
8919696932bffff,5
89196969337ffff,0
89196969363ffff,0
89196969367ffff,15
8919696936fffff,0
89196969377ffff,0
89196969387ffff,0
891969693a3ffff,10
891969693a7ffff,135
891969693b3ffff,195
891969693b7ffff,130
89196969403ffff,0
8919696940bffff,110
8919696940fffff,35
8919696941bffff,80
89196969423ffff,10
8919696942bffff,35
8919696942fffff,0
8919696943bffff,25
89196969443ffff,160
89196969447ffff,70
8919696944bffff,130
8919696944fffff,80
89196969453ffff,260
89196969457ffff,175
8919696945bffff,110
89196969463ffff,60
89196969467ffff,180
8919696946bffff,0
8919696946fffff,35
89196969473ffff,80
89196969477ffff,150
8919696947bffff,75
89196969487ffff,5
89196969497ffff,30
891969694a3ffff,45
891969694a7ffff,60
891969694b3ffff,165
891969694b7ffff,180
891969694bbffff,10
891969694c3ffff,10
891969694cbffff,70
891969694cfffff,230
89196969503ffff,5
89196969507ffff,45
8919696950bffff,140
8919696950fffff,115
89196969513ffff,30
89196969517ffff,55
8919696951bffff,90
89196969523ffff,130
89196969527ffff,125
8919696952bffff,130
8919696952fffff,110
89196969533ffff,65
89196969537ffff,70
8919696953bffff,220
89196969543ffff,90
89196969547ffff,85
8919696954bffff,50
8919696954fffff,20
89196969553ffff,100
89196969557ffff,225
8919696955bffff,25
89196969563ffff,65
89196969567ffff,125
8919696956bffff,55
8919696956fffff,35
89196969573ffff,40
89196969577ffff,75
8919696957bffff,80
89196969587ffff,75
8919696958fffff,90
89196969593ffff,60
8919696959bffff,80
891969695abffff,5
891969695afffff,5
891969695b3ffff,55
891969695b7ffff,10
891969695bbffff,20
891969695c3ffff,70
891969695c7ffff,10
891969695cfffff,15
891969695d3ffff,55
891969695d7ffff,25
891969695dbffff,0
89196969603ffff,20
89196969607ffff,40
8919696960bffff,0
8919696960fffff,30
89196969613ffff,0
89196969617ffff,75
89196969623ffff,75
89196969627ffff,25
8919696962bffff,0
8919696962fffff,0
89196969633ffff,135
89196969637ffff,170
8919696963bffff,40
8919696964bffff,0
8919696964fffff,45
89196969663ffff,40
8919696966bffff,130
8919696966fffff,35
89196969673ffff,0
8919696967bffff,135
89196969683ffff,105
89196969687ffff,140
8919696968bffff,0
8919696968fffff,80
89196969693ffff,220
89196969697ffff,205
8919696969bffff,105
891969696a3ffff,55
891969696a7ffff,65
891969696abffff,220
891969696afffff,90
891969696b3ffff,150
891969696b7ffff,130
891969696bbffff,55
891969696c7ffff,0
891969696d3ffff,65
891969696d7ffff,5
89196969897ffff,0
891969698cbffff,0
891969698d3ffff,95
891969698dbffff,125
89196969a6fffff,0
89196969a83ffff,0
89196969a8bffff,0
89196969a93ffff,0
89196969a97ffff,0
89196969ac7ffff,0
89196969acfffff,10
89196969ad3ffff,0
89196969ad7ffff,5
89196969c0bffff,155
89196969c0fffff,75
89196969c13ffff,5
89196969c1bffff,10
89196969c33ffff,0
89196969c43ffff,35
89196969c47ffff,175
89196969c4bffff,145
89196969c4fffff,140
89196969c53ffff,45
89196969c57ffff,0
89196969c5bffff,30
89196969c63ffff,115
89196969c67ffff,55
89196969c6bffff,70
89196969c6fffff,30
89196969c73ffff,215
89196969c77ffff,140
89196969c7bffff,100
89196969c83ffff,0
89196969c87ffff,0
89196969c8bffff,50
89196969c8fffff,0
89196969c93ffff,40
89196969c97ffff,50
89196969c9bffff,60
89196969cb3ffff,0
89196969cc3ffff,105
89196969cc7ffff,5
89196969ccbffff,210
89196969ccfffff,100
89196969cd3ffff,10
89196969cd7ffff,45
89196969cdbffff,35
89196969d17ffff,0
89196969e07ffff,5
89196969e13ffff,0
89196969e23ffff,160
89196969e27ffff,0
89196969e2bffff,15
89196969e33ffff,120
89196969e37ffff,30
89196969e3bffff,85
89196969e4fffff,0
89196969e6bffff,15
89196969e73ffff,0
89196969e83ffff,0
89196969e87ffff,105
89196969e8bffff,65
89196969e8fffff,10
89196969e93ffff,30
89196969e97ffff,35
89196969e9bffff,35
89196969ea3ffff,90
89196969ea7ffff,85
89196969eabffff,20
89196969eafffff,145
89196969eb3ffff,65
89196969eb7ffff,70
89196969ebbffff,160
89196969ec3ffff,5
89196969ec7ffff,35
89196969ecbffff,0
89196969ed3ffff,75
89196969ed7ffff,30
89196969edbffff,0
8919696a007ffff,0
8919696a00fffff,0
8919696a047ffff,0
8919696a04fffff,5
8919696a073ffff,5
8919696a0abffff,0
8919696a107ffff,0
8919696a123ffff,60
8919696a127ffff,55
8919696a12bffff,105
8919696a12fffff,20
8919696a133ffff,45
8919696a137ffff,35
8919696a13bffff,65
8919696a143ffff,0
8919696a147ffff,0
8919696a167ffff,20
8919696a16fffff,5
8919696a177ffff,120
8919696a1a7ffff,5
8919696a1afffff,75
8919696a1c3ffff,5
8919696a203ffff,10
8919696a20bffff,0
8919696a213ffff,10
8919696a217ffff,0
8919696a21bffff,25
8919696a22bffff,0
8919696a22fffff,5
8919696a243ffff,0
8919696a24bffff,5
8919696a257ffff,0
8919696a28fffff,5
8919696a2b3ffff,0
8919696a2bbffff,0
8919696a307ffff,5
8919696a30bffff,5
8919696a30fffff,125
8919696a323ffff,65
8919696a327ffff,180
8919696a32bffff,90
8919696a32fffff,140
8919696a333ffff,45
8919696a337ffff,145
8919696a33bffff,45
8919696a347ffff,40
8919696a34bffff,10
8919696a34fffff,155
8919696a357ffff,0
8919696a363ffff,115
8919696a367ffff,125
8919696a36bffff,110
8919696a36fffff,50
8919696a373ffff,15
8919696a377ffff,105
8919696a37bffff,55
8919696a3afffff,200
8919696a437ffff,0
8919696a443ffff,0
8919696a453ffff,0
8919696a45bffff,5
8919696a48bffff,0
8919696a493ffff,40
8919696a49bffff,10
8919696a4afffff,0
8919696a4c3ffff,0
8919696a4c7ffff,5
8919696a4cbffff,0
8919696a4cfffff,5
8919696a4d7ffff,5
8919696a523ffff,0
8919696a56fffff,0
8919696a5b3ffff,0
8919696a683ffff,0
8919696a693ffff,50
8919696a697ffff,10
8919696a69bffff,55
8919696a6c3ffff,15
8919696a6cbffff,20
8919696a6d3ffff,0
8919696a6d7ffff,20
8919696ac53ffff,90
8919696ac5bffff,10
8919696ac83ffff,155
8919696ac87ffff,20
8919696ac8bffff,80
8919696ac8fffff,40
8919696ac93ffff,60
8919696ac9bffff,120
8919696acb3ffff,0
8919696acbbffff,15
8919696acc3ffff,105
8919696acc7ffff,55
8919696accbffff,90
8919696accfffff,150
8919696acd3ffff,80
8919696acd7ffff,55
8919696acdbffff,180
8919696ae4bffff,0
8919696ae53ffff,35
8919696ae5bffff,75
8919696ae8bffff,0
8919696aec3ffff,90
8919696aec7ffff,40
8919696aecbffff,120
8919696aecfffff,30
8919696aed3ffff,20
8919696aed7ffff,120
8919696aedbffff,100
8919696b003ffff,5
8919696b013ffff,0
8919696b01bffff,20
8919696b053ffff,40
8919696b057ffff,45
8919696b05bffff,5
8919696b083ffff,5
8919696b087ffff,0
8919696b08bffff,5
8919696b08fffff,5
8919696b097ffff,5
8919696b0c3ffff,15
8919696b0c7ffff,95
8919696b0cbffff,5
8919696b0cfffff,70
8919696b0d7ffff,0
8919696b10fffff,0
8919696b117ffff,0
8919696b123ffff,65
8919696b127ffff,140
8919696b12bffff,60
8919696b12fffff,0
8919696b137ffff,0
8919696b13bffff,45
8919696b147ffff,10
8919696b14bffff,5
8919696b14fffff,0
8919696b163ffff,85
8919696b167ffff,10
8919696b16bffff,65
8919696b16fffff,0
8919696b173ffff,60
8919696b177ffff,90
8919696b17bffff,55
8919696b187ffff,0
8919696b227ffff,25
8919696b22fffff,15
8919696b237ffff,5
8919696b293ffff,5
8919696b297ffff,0
8919696b29bffff,5
8919696b2afffff,20
8919696b2d3ffff,0
8919696b303ffff,130
8919696b307ffff,50
8919696b30bffff,75
8919696b30fffff,170
8919696b313ffff,130
8919696b317ffff,160
8919696b31bffff,30
8919696b323ffff,10
8919696b327ffff,20
8919696b32bffff,30
8919696b32fffff,30
8919696b333ffff,75
8919696b337ffff,30
8919696b33bffff,75
8919696b343ffff,135
8919696b347ffff,95
8919696b34bffff,105
8919696b34fffff,65
8919696b353ffff,80
8919696b357ffff,50
8919696b35bffff,170
8919696b363ffff,130
8919696b367ffff,45
8919696b36bffff,25
8919696b36fffff,15
8919696b373ffff,105
8919696b377ffff,90
8919696b37bffff,95
8919696b383ffff,25
8919696b387ffff,75
8919696b38bffff,65
8919696b38fffff,65
8919696b3a3ffff,30
8919696b3a7ffff,15
8919696b3abffff,115
8919696b3afffff,5
8919696b3b3ffff,30
8919696b3b7ffff,45
8919696b3bbffff,70
8919696b3c3ffff,110
8919696b3c7ffff,160
8919696b3cbffff,100
8919696b3cfffff,20
8919696b3d3ffff,25
8919696b3d7ffff,25
8919696b3dbffff,50
8919696b40bffff,0
8919696b543ffff,0
8919696b553ffff,5
8919696b55bffff,5
8919696b593ffff,0
8919696b59bffff,0
8919696b5c3ffff,0
8919696b5c7ffff,0
8919696b5cfffff,0
8919696b5d7ffff,0
8919696b603ffff,0
8919696b60bffff,0
8919696b627ffff,0
8919696b62fffff,10
8919696b633ffff,5
8919696b647ffff,0
8919696b64bffff,100
8919696b64fffff,0
8919696b65bffff,0
8919696b663ffff,0
8919696b667ffff,0
8919696b66bffff,15
8919696b66fffff,10
8919696b67bffff,10
8919696b683ffff,0
89196971b23ffff,0
89196971b27ffff,0
89196971b37ffff,0
89196978003ffff,0
8919697800fffff,0
89196978013ffff,0
8919697801bffff,0
89196978023ffff,5
89196978027ffff,0
8919697802fffff,5
89196978033ffff,0
8919697806bffff,0
89196978073ffff,0
8919697807bffff,0
89196978083ffff,0
89196978087ffff,0
8919697808bffff,0
8919697808fffff,0
89196978093ffff,95
89196978097ffff,5
891969780a3ffff,0
891969780abffff,0
891969780b3ffff,5
891969780b7ffff,5
891969780c7ffff,0
89196978107ffff,0
8919697810bffff,0
8919697810fffff,0
8919697812fffff,0
89196978143ffff,105
89196978147ffff,0
8919697814bffff,60
8919697814fffff,0
8919697815bffff,50
89196978173ffff,0
8919697817bffff,0
8919697819bffff,5
891969781abffff,0
891969781b3ffff,5
891969781bbffff,0
891969781d7ffff,0
89196978203ffff,40
8919697820bffff,90
8919697820fffff,0
89196978213ffff,15
8919697821bffff,105
89196978227ffff,5
8919697822fffff,0
89196978243ffff,60
89196978247ffff,70
8919697824bffff,0
8919697824fffff,50
89196978253ffff,45
89196978257ffff,170
8919697825bffff,15
89196978263ffff,50
8919697826bffff,80
8919697826fffff,5
89196978273ffff,0
89196978277ffff,0
8919697827bffff,45
89196978283ffff,0
8919697828bffff,0
89196978293ffff,0
891969782a3ffff,0
891969782a7ffff,40
891969782afffff,0
891969782c7ffff,5
891969782cbffff,0
891969782cfffff,30
891969782d7ffff,5
89196978303ffff,0
8919697830bffff,0
89196978313ffff,25
89196978317ffff,0
8919697831bffff,10
8919697833bffff,0
89196978343ffff,0
89196978357ffff,0
8919697835bffff,0
89196978367ffff,0
89196978383ffff,20
89196978387ffff,105
8919697838bffff,50
8919697838fffff,65
89196978397ffff,95
891969783abffff,0
891969783afffff,0
891969783b3ffff,0
891969783bbffff,35
891969783c3ffff,65
891969783c7ffff,0
891969783cbffff,25
891969783cfffff,0
891969783d3ffff,25
891969783dbffff,75
89196978407ffff,15
8919697840bffff,0
8919697840fffff,75
89196978413ffff,0
89196978423ffff,85
89196978427ffff,40
8919697842bffff,85
8919697842fffff,100
89196978433ffff,105
89196978437ffff,90
8919697843bffff,185
89196978447ffff,0
8919697844fffff,0
89196978473ffff,0
89196978477ffff,110
8919697848bffff,0
8919697848fffff,0
891969784afffff,30
891969784d3ffff,0
891969784d7ffff,0
89196978503ffff,5
8919697850bffff,0
89196978513ffff,75
89196978517ffff,10
8919697851bffff,10
89196978523ffff,10
89196978527ffff,20
8919697852bffff,5
89196978537ffff,0
89196978543ffff,100
89196978547ffff,0
8919697854bffff,0
8919697854fffff,0
89196978553ffff,60
89196978557ffff,90
8919697855bffff,45
89196978573ffff,0
8919697857bffff,10
89196978583ffff,110
89196978587ffff,175
8919697858fffff,85
891969785a3ffff,30
891969785abffff,5
891969785afffff,0
891969785b3ffff,35
891969785bbffff,90
891969785c3ffff,0
891969785c7ffff,0
891969785cbffff,0
891969785cfffff,20
891969785d7ffff,0
89196978623ffff,0
8919697862fffff,0
89196978637ffff,0
891969786a3ffff,0
891969786afffff,0
891969786b3ffff,0
891969786b7ffff,0
891969786d3ffff,0
89196978803ffff,0
89196978807ffff,20
8919697880fffff,0
89196978817ffff,10
8919697882bffff,0
8919697883bffff,0
89196978863ffff,10
89196978867ffff,5
8919697886fffff,5
89196978873ffff,5
89196978877ffff,0
891969788abffff,0
891969788b3ffff,10
891969788b7ffff,0
891969788bbffff,5
89196978943ffff,0
8919697895bffff,0
89196978967ffff,0
891969789cfffff,0
89196978a23ffff,25
89196978a27ffff,30
89196978a2bffff,85
89196978a2fffff,85
89196978a37ffff,0
89196978a3bffff,0
89196978a43ffff,0
89196978a4bffff,0
89196978a53ffff,0
89196978a57ffff,5
89196978a5bffff,0
89196978a8bffff,0
89196978a93ffff,0
89196978a9bffff,0
89196978ac7ffff,0
89196978acfffff,0
89196978b0fffff,0
89196978b53ffff,0
89196978b5bffff,40
89196978b63ffff,0
89196978b6bffff,0
89196978bb7ffff,0
89196978bcbffff,0
89196978bd3ffff,10
89196978bdbffff,0
89196978c07ffff,0
89196978c0fffff,0
89196978c73ffff,0
89196978c7bffff,0
89196978cbbffff,0
89196978cc3ffff,0
89196978ccbffff,0
89196978cd7ffff,0
89196978d0bffff,5
89196978d47ffff,25
89196978d4fffff,15
89196978d83ffff,10
89196978d8bffff,20
89196978d93ffff,0
89196978d97ffff,0
89196978d9bffff,35
89196978dc7ffff,0
89196978dd7ffff,25
89196978e17ffff,0
89196978e2bffff,0
89196978e33ffff,0
89196978e93ffff,0
89196978eabffff,0
89196978eafffff,0
89196978eb3ffff,0
89196978eb7ffff,0
89196978ebbffff,10
89196979027ffff,0
8919697902bffff,0
8919697902fffff,0
89196979067ffff,0
8919697906bffff,0
8919697906fffff,0
89196979127ffff,0
89196979183ffff,0
8919697918bffff,0
89196979197ffff,0
8919697919bffff,0
891969791a3ffff,0
891969791b7ffff,0
891969791c3ffff,0
891969791cbffff,0
891969791d7ffff,0
891969791dbffff,0
8919697921bffff,0
89196979243ffff,0
89196979247ffff,0
8919697924fffff,5
89196979257ffff,0
89196979283ffff,10
89196979287ffff,0
8919697928bffff,10
89196979293ffff,5
8919697929bffff,0
891969792a7ffff,0
891969792afffff,0
891969792c3ffff,35
891969792c7ffff,80
891969792cfffff,0
891969792d3ffff,5
891969792d7ffff,50
891969792dbffff,20
89196979393ffff,0
891969793d3ffff,0
8919697941bffff,10
89196979423ffff,10
8919697942fffff,0
89196979437ffff,5
89196979447ffff,0
8919697944fffff,5
89196979457ffff,10
89196979483ffff,0
8919697948bffff,0
89196979493ffff,5
89196979497ffff,0
8919697949bffff,0
891969794a7ffff,0
891969794afffff,0
891969794c7ffff,5
89196979523ffff,0
89196979527ffff,0
89196979537ffff,15
891969795d3ffff,0
891969795dbffff,0
8919697962bffff,10
89196979633ffff,0
8919697963bffff,0
89196979667ffff,0
89196979677ffff,0
891969796a3ffff,5
891969796abffff,0
891969796b3ffff,0
891969796b7ffff,0
89196979813ffff,0
8919697984bffff,10
8919697988fffff,0
8919697992bffff,145
8919697992fffff,15
89196979963ffff,0
89196979967ffff,155
8919697996fffff,30
89196979987ffff,0
8919697998fffff,0
89196979a3bffff,0
89196979a53ffff,0
89196979a5bffff,5
89196979a83ffff,15
89196979a87ffff,45
89196979a8bffff,15
89196979a93ffff,60
89196979a97ffff,25
89196979a9bffff,85
89196979ab7ffff,0
89196979ac3ffff,5
89196979acbffff,0
89196979ad3ffff,0
89196979ad7ffff,0
89196979b23ffff,0
89196979b27ffff,0
89196979b2bffff,0
89196979b2fffff,0
89196979b67ffff,0
89196979b73ffff,0
89196979c03ffff,0
89196979c07ffff,0
89196979c0bffff,0
89196979c17ffff,0
89196979c1bffff,0
89196979c47ffff,0
89196979c4fffff,20
89196979c53ffff,0
89196979c87ffff,0
89196979c93ffff,0
89196979c9bffff,20
89196979cb3ffff,0
89196979cbbffff,0
89196979cc7ffff,0
89196979ccfffff,0
89196979d53ffff,0
89196979d5bffff,0
89196979d6bffff,0
89196979e03ffff,0
89196979e07ffff,0
89196979e23ffff,0
89196979e2bffff,10
89196979e3bffff,0
89196979e67ffff,5
89196979e6fffff,0
89196979e73ffff,0
89196979e7bffff,0
89196979e83ffff,0
89196979e8fffff,0
89196979e97ffff,10
89196979ea3ffff,0
89196979eabffff,15
89196979eb7ffff,0
8919697a247ffff,0
8919697a273ffff,5
8919697a36fffff,0
8919697a82fffff,10
8919697a85bffff,0
8919697a893ffff,0
8919697a89bffff,5
8919697a8c3ffff,5
8919697a8cbffff,5
8919697a8d7ffff,0
8919697a903ffff,0
8919697a96bffff,0
8919697a97bffff,0
8919697a9bbffff,0
8919697a9dbffff,0
8919697aa03ffff,0
8919697aa0bffff,30
8919697aa13ffff,10
8919697aa1bffff,75
8919697aa43ffff,35
8919697aa47ffff,20
8919697aa4fffff,0
8919697aa53ffff,0
8919697aa57ffff,45
8919697aa83ffff,0
8919697aa93ffff,0
8919697aa9bffff,5
8919697aac3ffff,0
8919697aac7ffff,20
8919697aacbffff,15
8919697aacfffff,70
8919697aad7ffff,10
8919697ab27ffff,0
8919697ab2fffff,5
8919697ab37ffff,5
8919697ab6fffff,0
8919697aba7ffff,0
8919697abafffff,0
8919697abb7ffff,0
8919697abcfffff,0
8919697ac2bffff,0
8919697ac33ffff,0
8919697ac3bffff,0
8919697ae27ffff,5
8919697ae2fffff,0
8919697b013ffff,0
8919697b017ffff,10
8919697b01bffff,0
8919697b05bffff,0
8919697b0a3ffff,0
8919697b0a7ffff,0
8919697b0afffff,0
8919697b0bbffff,0
8919697b0cfffff,0
8919697b103ffff,5
8919697b107ffff,0
8919697b10bffff,0
8919697b113ffff,10
8919697b117ffff,0
8919697b11bffff,20
8919697b16bffff,0
8919697b1abffff,0
8919697b1afffff,5
8919697b1c3ffff,0
8919697b1c7ffff,0
8919697b1dbffff,0
8919697b203ffff,0
8919697b20fffff,0
8919697b21bffff,0
8919697b223ffff,50
8919697b227ffff,50
8919697b22bffff,90
8919697b22fffff,60
8919697b237ffff,20
8919697b23bffff,65
8919697b243ffff,0
8919697b257ffff,5
8919697b25bffff,0
8919697b267ffff,0
8919697b277ffff,75
8919697b283ffff,0
8919697b333ffff,0
8919697b33bffff,5
8919697b343ffff,15
8919697b347ffff,0
8919697b34fffff,0
8919697b353ffff,135
8919697b357ffff,50
8919697b35bffff,25
8919697b363ffff,10
8919697b36bffff,5
8919697b37bffff,25
8919697b39bffff,0
8919697b3a7ffff,0
8919697b3afffff,0
8919697b3c3ffff,0
8919697b3cbffff,5
8919697b3d7ffff,0
8919697b493ffff,0
8919697b49bffff,0
8919697b4c3ffff,10
8919697b4cbffff,5
8919697b4dbffff,0
8919697b5d3ffff,0
8919697b603ffff,0
8919697b607ffff,5
8919697b60bffff,30
8919697b60fffff,25
8919697b613ffff,0
8919697b617ffff,0
8919697b61bffff,55
8919697b62bffff,5
8919697b62fffff,0
8919697b63bffff,10
8919697b643ffff,65
8919697b647ffff,15
8919697b64bffff,0
8919697b64fffff,0
8919697b657ffff,60
8919697b663ffff,10
8919697b667ffff,20
8919697b673ffff,75
8919697b677ffff,105
8919697b683ffff,0
8919697b687ffff,0
8919697b68fffff,0
8919697b693ffff,0
8919697b697ffff,0
8919697b6abffff,0
89196b0402bffff,0
89196b04033ffff,0
89196b0403bffff,0
89196b04067ffff,0
89196b040a3ffff,0
89196b040a7ffff,5
89196b040afffff,0
89196b040b3ffff,0
89196b04103ffff,20
